,name,latitude,longitude,address,review,savecount,visitorreviewscore
3811,지구제과,37.5655008,126.9221596,서울 마포구 성미산로29길 30-3 1층 3호 지구제과,402,"13,000",4.69
3812,블랑제리코팡,37.5548816,126.9005460,서울 마포구 희우정로 115,"1,799","18,000",4.5
3813,모아새,37.5534926,126.9059284,서울 마포구 포은로 71 1층 가운데 매장,250,"13,000",4.41
3814,앤트러사이트 합정점,37.5458323,126.9184372,서울 마포구 토정로5길 10,"2,261","35,000",4.44
3815,빵나무,37.5575690,126.9213069,서울 마포구 월드컵북로4길 30,659,"3,000",4.55
3816,C27 홍대점,37.5569369,126.9233300,서울 마포구 양화로 161 3층 301호,760,"2,000",4.28
3817,헤이트먼데이,37.5534887,126.9152974,서울 마포구 양화로7안길 42 1층,92,"4,000",
3818,케익다방 연남점,37.5651549,126.9245456,서울 마포구 동교로51안길 13 1층,106,"1,000",4.86
3819,공상온도,37.5576340,126.9197373,서울 마포구 동교로23길 40 지하,282,"7,000",4.43
3820,마핑파,37.5538789,126.9057668,서울 마포구 포은로 74 2층,302,"8,000",4.55
3821,와이와이와이 그릭요거트 연남,37.5640492,126.9216036,서울 마포구 성미산로23길 10,117,700,5
3822,37.5 익스프레스 공덕점,37.5497883,126.9524206,서울 마포구 마포대로11길 44-19,"1,130","3,000",4.68
3823,시내당,37.5562333,126.9421377,서울 마포구 신촌로 150 103호 시내당,32,400,
3824,꼬르소산도,37.5615800,126.9048384,서울 마포구 월드컵로 157,152,"5,000",4.6
3825,바온하우스,37.5642278,126.9175625,서울 마포구 성미산로17길 62,59,"10,000",4.76
3826,누아네,37.5469262,126.9437023,"서울 마포구 백범로 112-1 1층, 2층",728,"2,000",4.46
3827,피스피스 연남점,37.5660901,126.9220676,서울 마포구 동교로51길 91 2층,103,"7,000",
3828,홀리앤졸리 홍대,37.5553910,126.9252983,서울 마포구 와우산로27길 64 2층,19,200,
3829,라바즈,37.5549920,126.9094107,서울 마포구 월드컵로13길 19-23 2층 왼쪽 202호,162,"12,000",4.7
3830,카페공휴,37.5485778,126.9232093,서울 마포구 와우산로 48 1층,236,500,4.46
3831,지구샵 그로서리,37.5668594,126.9177090,서울 마포구 연남로 93 1층,28,300,
3832,홍대버튼,37.5495185,126.9181143,서울 마포구 양화로6길 57-24 1층,194,"1,000",4.64
3833,쿳사,37.5721602,126.9293337,서울 서대문구 증가로 48 / 대로변 흰색가게 입니다,728,"12,000",4.73
3834,만동제과,37.5615260,126.9272585,서울 서대문구 연희로 32,"3,099","44,000",4.5
3835,하이파이,37.5667448,126.9281096,서울 서대문구 연희로11가길 39 지층,66,"3,000",5
3836,호밀밭,37.5589540,126.9404780,서울 서대문구 신촌역로 43,"1,002","8,000",4.62
3837,파이홀,37.5570098,126.9350548,서울 서대문구 연세로5나길 20,"1,431","23,000",4.53
3838,커피크레페본점,37.5559060,126.9363239,서울 서대문구 신촌로 87-8,341,"1,000",4.48
3839,포티드,37.5581894,126.9387730,서울 서대문구 명물길 36-3 1층,487,"16,000",4.47
3840,샌드커피 논탄토 신촌,37.5557510,126.9362718,서울 서대문구 신촌로 87-4 1층,423,"8,000",
3841,비밀,37.5585299,126.9431482,서울 서대문구 이화여대7길 48,876,"11,000",4.4
3842,피터팬1978,37.5693840,126.9317791,서울 서대문구 증가로 10,"2,058","28,000",4.43
3843,탈리,37.5572063,126.9348115,"서울 서대문구 연세로5나길 30-6 1,2층",217,"6,000",
3844,프로토콜,37.5677946,126.9313914,서울 서대문구 연희로 109 2층,198,"35,000",4.76
3845,마더린러 베이글,37.5583125,126.9453653,서울 서대문구 이화여대5길 5 지상 1층,"1,294","26,000",
3846,그로어스,37.5723021,126.9333376,서울 서대문구 연희로27길 52,498,"21,000",
3847,디폴트밸류,37.5661865,126.9273253,서울 서대문구 성산로 333 1층,590,"11,000",4.54
3848,푸어링아웃,37.5672953,126.9281513,서울 서대문구 연희로11나길 7-7,288,"30,000",4.43
3849,리히트,37.5616366,126.9278341,서울 서대문구 연희로4길 10 리히트,429,"5,000",4.59
3850,매뉴팩트커피,37.5677996,126.9296112,서울 서대문구 연희로11길 29,712,"29,000",4.6
3851,콘하스,37.5703054,126.9321693,서울 서대문구 연희로27길 99,998,"42,000",4.4
3852,르솔레이,37.5663833,126.9280044,서울 서대문구 연희맛로 7-29 LE SOLEIL pâtisserie,"1,200","28,000",4.56
3853,오트,37.5695395,126.9322656,서울 서대문구 연희로25길 95,793,"8,000",
3854,폴앤폴리나,37.5688946,126.9290813,서울 서대문구 연희로11길 56,492,"18,000",4.64
3855,엔타로커피,37.5585147,126.9385419,서울 서대문구 명물길 37 엔타로커피,258,"1,000",4.67
3856,오르랔베이커리,37.5574489,126.9528427,서울 서대문구 신촌로 241,524,"18,000",4.58
3857,스웨이커피스테이션,37.5690526,126.9286190,서울 서대문구 연희로11길 61,744,"25,000",4.57
3858,에브리띵베이글,37.5678196,126.9296292,서울 서대문구 연희로11길 29 1층 에브리띵베이글,"1,009","30,000",4.5
3859,에이테이블,37.5654084,126.9523057,서울 서대문구 북아현로24길 8 1층,162,"12,000",4.58
3860,그릭데이 이대본점,37.5588458,126.9433548,서울 서대문구 신촌역로 22-8,"3,138","6,000",4.71
3861,금옥당 연희점,37.5679537,126.9297072,서울 서대문구 연희로11라길 2,777,"11,000",
3862,내사랑,37.5575186,126.9479916,서울 서대문구 이화여대2길 37,62,"8,000",4.33
3863,카페에뚜왈,37.5601944,126.9641347,서울 서대문구 충정로4길 28 카페 에뚜왈,756,"2,000",4.47
3864,롯지190,37.5787334,126.9339530,서울 서대문구 홍제천로 190,134,"14,000",
3865,호밍,37.5911937,126.9451087,서울 서대문구 통일로40길 47 1층,76,100,
3866,산스,37.5753964,126.9289266,서울 서대문구 홍연4길 33 1층,45,"6,000",
3867,오디너리핏,37.5671140,126.9269732,"서울 서대문구 연희로11가길 48-23 , 3층",82,"29,000",4.55
3868,퐁신 수플레,37.5795473,126.9241891,서울 서대문구 거북골로 31-1 2층 카페 퐁신 수플레,82,900,4.54
3869,티앙팡 오후의 홍차,37.5584288,126.9459565,서울 서대문구 이화여대길 34 2층,329,"5,000",4.51
3870,하이드미플리즈,37.5884510,126.9430860,서울 서대문구 통일로39나길 5,581,"5,000",4.44
3871,앤트러사이트 연희점,37.5696725,126.9329052,서울 서대문구 연희로 135 앤트러사이트 연희점,953,"21,000",4.36
3872,옥루몽 신촌본점,37.5633968,126.9435363,서울 서대문구 연대동문길 18,445,"1,000",4.37
3873,뚤리,37.5790970,126.9349264,서울 서대문구 홍제천로 198 tuuli 뚤리,107,"7,000",
3874,설빙 신촌점,37.5577640,126.9367086,서울 서대문구 연세로 23 2층,"1,097",700,4.35
3875,베어스덴 브런치,37.5616383,126.9277993,서울 서대문구 연희로4길 10 1층 베어스덴,345,"7,000",4.46
3876,셀리스도넛,37.5578215,126.9362317,서울 서대문구 연세로7안길 1 1층 셀리스도넛,"1,635","7,000",4.68
3877,고르드,37.5585291,126.9389477,서울 서대문구 명물길 42 우성빌딩,"1,743","7,000",4.31
3878,데스툴,37.5695541,126.9318126,서울 서대문구 연희로25길 98 2층,42,"16,000",
3879,소설원,37.5867807,126.9460397,서울 서대문구 통일로 419-1,251,"5,000",
3880,원즈오운,37.5577493,126.9459394,서울 서대문구 이화여대길 20 1층,229,"8,000",4.46
3881,모센즈스위트 이대점,37.5588140,126.9453942,서울 서대문구 이화여대길 43 1층,24,300,
3882,헤비사이드,37.5665555,126.9515379,서울 서대문구 북아현로26길 31-6,146,"12,000",4.56
3883,클로리스 신촌본점,37.5577690,126.9387460,서울 서대문구 연세로4길 38,694,"10,000",4.5
3884,칠린에그,37.5668391,126.9284202,서울 서대문구 연희로11가길 33-3 2층 칠린에그,216,"5,000",4.9
3885,통인동커피공방 신촌로스팅라이브러리,37.5567499,126.9365982,서울 서대문구 연세로 13 유플렉스 12층,50,"2,000",4.51
3886,원앤온리커피,37.5585383,126.9438475,서울 서대문구 이화여대7길 31-4 1층,257,"4,000",4.49
3887,다도레,37.5691333,126.9311320,서울 서대문구 증가로 13-9 3층,259,"5,000",4.94
3888,올레무스,37.5654092,126.9260452,서울 서대문구 연희로5길 58 1층,265,"31,000",4.54
3889,유원섬커피,37.5592663,126.9384396,서울 서대문구 연세로 42-24,155,"7,000",4.45
3890,로네펠트 티하우스 서대문,37.5652105,126.9654427,서울 서대문구 충정로 71-5,405,"3,000",
3891,래핑폭스,37.5674885,126.9283628,서울 서대문구 연희로11나길 5 1층,70,"1,000",4.44
3892,waffle it up,37.5582293,126.9431659,서울 서대문구 이화여대3길 42-19,585,"7,000",4.63
3893,캐치카페 신촌,37.5563313,126.9372977,서울 서대문구 연세로 8-1 버티고타워 5층 캐치카페 신촌,,900,
3894,야트막,37.5694622,126.9614066,서울 서대문구 독립문로 29 1층 야트막,19,200,
3895,애니브,37.5681421,126.9290262,서울 서대문구 연희로11가길 8-8 본관,1,"6,000",
3896,미도파,37.5665829,126.9254521,서울 서대문구 성산로 317 2층,111,"14,000",4.41
3897,공드린,37.5618497,126.9282265,서울 서대문구 연희로 38-14,734,"3,000",4.93
3898,카시코이,37.5678500,126.9185920,서울 서대문구 성산로 253-4 금송빌딩 1층,140,"3,000",4.6
3899,연희커피,37.5666679,126.9288110,서울 서대문구 연희맛로 17-21,164,"6,000",4.63
3900,행복감,37.5663689,126.9275827,서울 서대문구 연희로11가길 51 행복감,310,"6,000",4.71
3901,올웨더도넛,37.5692493,126.9299133,서울 서대문구 연희로15길 43 1층,243,"3,000",4.7
3902,랑데자뷰 유플렉스신촌점,37.5567499,126.9365982,서울 서대문구 연세로 13 유플렉스 2층,101,800,4.51
3903,연희양과점 연희점,37.5662742,126.9274575,서울 서대문구 연희로11가길 53 1층,198,"6,000",4.57
3904,에이투지 카페,37.5576838,126.9383718,서울 서대문구 연세로4길 29,345,"4,000",4.48
3905,위검,37.5679242,126.9292211,서울 서대문구 연희로11가길 8 2층,,"6,000",
3906,벤치커피스튜디오,37.5578041,126.9423021,서울 서대문구 연세로2마길 14 2층,190,"6,000",4.63
3907,카페페라,37.5587159,126.9459444,서울 서대문구 이화여대8길 2 1층 카페 페라,614,"3,000",
3908,아워온즈,37.5688251,126.9312577,서울 서대문구 연희맛로 45,653,"3,000",4.53
3909,청키파이,37.5589134,126.9430611,서울 서대문구 신촌역로 22-5 신촌박스퀘어 2층 42호,182,"3,000",4.72
3910,보틀라운지,37.5751486,126.9284690,서울 서대문구 홍연길 26 1층,73,"7,000",4.29
3911,스너그,37.5660439,126.9300504,서울 서대문구 연희로 87 1층,45,200,
3912,카페 모래내 1번지,37.5696996,126.9135192,서울 서대문구 수색로 43 1층 Cafe 카페 모래내 1번지,193,200,4.53
3913,로덴드론 연희점,37.5701306,126.9322915,서울 서대문구 연희로25길 82,741,"5,000",4.49
3914,노아스로스팅 연희점,37.5714412,126.9349659,서울 서대문구 연희로 160 1층 노아스로스팅,706,"4,000",4.38
3915,텍사스아메리카노카페&펍,37.5834261,126.9489286,서울 서대문구 통일로27길 9 1층,199,300,4.44
3916,제니스 까페,37.5669896,126.9289117,서울 서대문구 연희맛로 17-49,747,"4,000",4.65
3917,플릭온커피,37.5579151,126.9388918,서울 서대문구 연세로4길 40 1층,106,"4,000",4.9
3918,블랙번즈,37.5584368,126.9345259,서울 서대문구 연세로7안길 42 2층 블랙번즈,750,"1,000",
3919,온고 파티스리,37.5694236,126.9282543,서울 서대문구 연희로11길 71 지층,68,"4,000",
3920,보연희,37.5671154,126.9287952,서울 서대문구 연희맛로 17-63 2층,144,"6,000",
3921,티아레나,37.5687964,126.9311049,서울 서대문구 연희맛로 43-2,199,"3,000",4.71
3922,커피도가 헤리티지 신촌이대점,37.5583145,126.9450714,서울 서대문구 이화여대5길 9 1층 102호,128,"2,000",4.72
3923,연남장,37.5643467,126.9276080,서울 서대문구 연희로5길 22 1층 연남장,449,"12,000",4.65
3924,독수리다방,37.5588266,126.9373637,서울 서대문구 연세로 36 독수리빌딩 8층,916,"8,000",4.49
3925,모음,37.5577362,126.9425853,"서울 서대문구 신촌역로 11 1층, 2층",11,600,
3926,카페아늑,37.5585614,126.9441147,서울 서대문구 이화여대7길 27-4,108,"1,000",4.61
3927,스타벅스 이대R점,37.5584831,126.9459643,서울 서대문구 이화여대길 34,"2,121",800,4.49
3928,시간이머무는홍차가게,37.5683667,126.9326249,서울 서대문구 연희로16길 7-15,488,"8,000",4.92
3929,제니스커피하우스,37.5672079,126.9282750,서울 서대문구 연희로11가길 30,78,"1,000",4.37
3930,초콜릿책방,37.5655655,126.9269031,서울 서대문구 연희로5길 46-11 102호,54,"1,000",4.77
3931,알레스구떼,37.5729017,126.9358713,서울 서대문구 연희로26길 4,417,"1,000",4.48
3932,벨라프라하,37.5590842,126.9441498,서울 서대문구 이화여대길 77,453,"2,000",4.68
3933,서호파이,37.5754593,126.9054386,서울 서대문구 수색로10길 10,169,"6,000",4.63
3934,커피빈 신촌점,37.5562740,126.9371290,서울 서대문구 연세로 8-1 VERTIGO,"1,804",300,4.48
3935,디파트먼트 이엔,37.5626856,126.9285514,서울 서대문구 연희로 48-22 1층,28,"5,000",
3936,시도 플레이스,37.5662735,126.9283769,서울 서대문구 연희맛로 7-7 시도 플레이스 1~2F,715,"6,000",4.95
3937,스타벅스 연희DT점,37.5702143,126.9339777,서울 서대문구 연희로 144,"3,555","1,000",4.47
3938,YH1,37.5739795,126.9251937,서울 서대문구 홍제천로6길 11 1층 연희1지구,44,"2,000",4.8
3939,투썸플레이스 신촌점,37.5556575,126.9366166,서울 서대문구 연세로 1,"4,856",600,4.38
3940,무무대베이크,37.5665765,126.9315616,서울 서대문구 연희로12길 10-4 1층 101호 무무대베이크,74,"2,000",
3941,솔리드웍스 아이스크림,37.5592819,126.9434981,서울 서대문구 이화여대길 88-3 1층 카페 솔리드웍스,315,"3,000",
3942,낙랑파라 아현점,37.5577598,126.9538897,서울 서대문구 신촌로31길 20 1층,223,800,4.4
3943,앨리스,37.5594539,126.9447508,서울 서대문구 이화여대길 52-31 2층,100,"1,000",4.56
3944,바나프레소 신촌점,37.5575377,126.9376726,서울 서대문구 명물길 14 전층,500,100,
3945,놀랑버터,37.5690387,126.9166796,서울 서대문구 수색로 18 1층,162,"1,000",4.46
3946,뉴욕비앤씨 신촌본점,37.5591470,126.9391550,서울 서대문구 연세로12길 39,145,900,4.51
3947,인스텐드커피,37.5923827,126.9473013,서울 서대문구 세무서길 103 1층 101호 인스텐드커피,112,100,
3948,룩백커피,37.5682441,126.9292250,서울 서대문구 연희로11길 41 1층,44,"2,000",
3949,37.5 DMC가재울점,37.5707558,126.9168774,서울 서대문구 가재울미래로 17 8층 801호,371,400,4.47
3950,에버렛,37.5652128,126.9302083,서울 서대문구 연희로 82 A 102,128,"2,000",
3951,크림온케이크,37.5584211,126.9290934,서울 서대문구 신촌로3길 6 1층 크림온케이크,15,300,
3952,카페카페,37.5590966,126.9381955,서울 서대문구 연세로12길 19,125,700,
3953,스타벅스 신촌점,37.5564857,126.9371155,서울 서대문구 연세로 10-1,"3,912",700,4.48
3954,에스크투데이,37.5662959,126.9272251,서울 서대문구 연희로11가길 56 2층,136,"5,000",4.79
3955,Coloured Bean,37.5681641,126.9289825,서울 서대문구 연희로11가길 8-8,141,"11,000",4.71
3956,라우터커피,37.5689868,126.9280135,서울 서대문구 연희로11마길 12 1층 라우터커피,89,"6,000",4.73
3957,몰리스,37.5569620,126.9343893,서울 서대문구 연세로5다길 22-7,316,"2,000",4.52
3958,헤이진,37.5570684,126.9341805,서울 서대문구 연세로5나길 37 1층,115,"1,000",4.95
3959,스타벅스 연희동점,37.5667020,126.9304750,서울 서대문구 연희로 97,"2,315",500,4.46
3960,윈야드 연희,37.5670710,126.9276961,"서울 서대문구 연희로11다길 9 1,2층",49,"7,000",4.77
3961,오우하,37.5572120,126.9321068,서울 서대문구 신촌로9길 6 1층,32,~100,
3962,PIECES OF SEOUL,37.5666875,126.9284145,서울 서대문구 연희로11가길 33-6 1층,28,"2,000",
3963,맥널티커피팩토리,37.5706979,126.9342866,"서울 서대문구 연희로 152 맥널티빌딩 1층, 맥널티커피팩토리",307,"1,000",4.69
3964,파이어로버스커피클럽,37.5653383,126.9659473,서울 서대문구 충정로 73,31,400,4.55
3965,주재근베이커리,37.5881816,126.9452990,서울 서대문구 통일로 438,"3,378",600,4.31
3966,젠젠 현대백화점 신촌점,37.5560846,126.9358309,서울 서대문구 신촌로 83 현대백화점 신촌점 10층,23,300,
3967,카페겸,37.5840836,126.9112113,서울 서대문구 증가로 264 2층,602,500,4.59
3968,비하인드 리메인,37.5684173,126.9303228,서울 서대문구 연희로11라길 10-6 1층,57,"10,000",4.68
3969,다레젤라또,37.5728144,126.9149013,서울 서대문구 가재울미래로 2,188,500,4.48
3970,제이슨95,37.5688974,126.9287577,서울 서대문구 연희로11길 57 1층 일부,46,"1,000",4.45
3971,낟더쌔임,37.5618307,126.9679286,"서울 서대문구 서소문로 61 1층, 충정로역3번출구에서 나와서 200m 앞 위치해요.",288,"2,000",4.49
3972,카페페라유니크,37.5594586,126.9454095,"서울 서대문구 이화여대길 52-45 2층, 3층",376,"1,000",
3973,선셋 블러바드,37.5584406,126.9371018,서울 서대문구 연세로 32 1-4층,152,500,
3974,신촌브루스,37.5557510,126.9362718,서울 서대문구 신촌로 87-4 B동 4층,374,"2,000",4.8
3975,카페코지,37.5595049,126.9439680,서울 서대문구 이화여대길 88-19,187,"1,000",4.69
3976,팔레트샐러드 연희점,37.5658152,126.9298027,서울 서대문구 연희로 83 은혜빌딩 B1층,114,"1,000",
3977,파파브레드,37.5582255,126.9569097,서울 서대문구 북아현로2안길 6,931,"2,000",4.51
3978,꼬망딸레부,37.5837264,126.9107805,서울 서대문구 불광천길 202 1층,331,"2,000",4.55
3979,배스킨라빈스 CAFE31신촌,37.5583660,126.9387396,서울 서대문구 명물길 38 용성경정비,"1,747",200,4.47
3980,혹스턴,37.5663701,126.9303044,서울 서대문구 연희로 91 2층,80,"3,000",
3981,비긴커피,37.5684484,126.9310077,서울 서대문구 연희맛로 41 1F,44,200,
3982,베이직커피,37.5576446,126.9522295,서울 서대문구 신촌로29길 14 베이직커피,132,200,4.6
3983,알키미스타,37.5808794,126.9078094,서울 서대문구 거북골로24길 27-8 1층,233,900,4.46
3984,veganique,37.5594219,126.9450241,서울 서대문구 이화여대길 52-35,150,"3,000",4.58
3985,북카페 피터캣,37.5580470,126.9293040,서울 서대문구 신촌로 21 2층,62,600,4.72
3986,LAFL,37.5589822,126.9410064,서울 서대문구 신촌역로 39 1층 3호,121,700,4.83
3987,우드문,37.5590284,126.9357819,서울 서대문구 연세로11길 20 2층,58,400,
3988,미네르바,37.5576936,126.9378719,서울 서대문구 명물길 18 2F,271,"2,000",4.5
3989,할리스 신촌점,37.5586498,126.9370801,서울 서대문구 연세로 34,"1,028",400,4.45
3990,쇼콜라티끄,37.5674109,126.9289209,서울 서대문구 연희맛로 17-18,127,"1,000",4.71
3991,니도 로스터리,37.5740612,126.9358155,서울 서대문구 연희로 190 102호,23,300,
3992,하니앤손스,37.5661978,126.9291533,"서울 서대문구 연희맛로 12 3,4,5층",152,"1,000",4.44
3993,아마스빈 명지대점,37.5794726,126.9240101,서울 서대문구 거북골로 33,539,~100,4.3
3994,파티오,37.5568406,126.9340152,서울 서대문구 연세로5다길 28,196,900,4.3
3995,파스텔드나따 이대점,37.5587117,126.9458872,서울 서대문구 이화여대8길 2 106호,474,"1,000",4.61
3996,이상미통밀빵,37.5968872,126.9489405,서울 서대문구 간호대로2길 5,175,700,4.48
3997,연희동오븐,37.5675154,126.9282741,서울 서대문구 연희로11나길 7-5 지1층,63,"2,000",4.75
3998,사일런트 플로우,37.5862596,126.9439715,서울 서대문구 통일로37길 46 1층,205,600,4.72
3999,스타벅스 신촌역점,37.5561670,126.9346730,서울 서대문구 신촌로 73,"2,783",300,4.52
4000,버블티킹 신촌점,37.5579703,126.9376844,서울 서대문구 명물길 19 경오빌딩,44,500,4.4
4001,페이퍼넛츠,37.5812583,126.9081928,서울 서대문구 거북골로24길 37-8 1층,110,"3,000",
4002,모티브 스터디카페,37.5578902,126.9388709,서울 서대문구 연세로4길 40,78,"1,000",4.99
4003,콘브리오,37.5643635,126.9516654,서울 서대문구 북아현로25길 12,41,400,4.48
4004,마이시크릿메이트,37.5582319,126.9391189,서울 서대문구 연세로4길 47,153,"1,000",
4005,꽃피다이화다방,37.5590570,126.9443101,서울 서대문구 이화여대길 75 이화타워8층 이화다방,195,"1,000",4.56
4006,팔공티 신촌점,37.5563692,126.9354008,서울 서대문구 연세로5길 32 2층 팔공티,730,100,4.5
4007,스콘샵 오프트,37.5816311,126.9131816,서울 서대문구 응암로 102-5 1층,8,~100,
4008,디싸이시브모먼트,37.5686970,126.9306081,서울 서대문구 연희로15안길 2 2층 디싸이시브모먼트,41,200,4.5
4009,초코블로썸,37.5585462,126.9391709,서울 서대문구 명물길 50-4,92,"2,000",4.66
4010,베러댄와플 이화여대점,37.5586117,126.9436999,서울 서대문구 이화여대7길 35,450,"1,000",4.67
4011,카인드맨커피,37.5625249,126.9310151,서울 서대문구 성산로 384 진성오피스텔 1층,47,100,4.85
4012,라 본느 타르트,37.5648559,126.9453007,서울 서대문구 성산로 543 국제빌딩 1층,308,"1,000",4.53
4013,나뚜루 마이케이크하우스 신촌점,37.5555941,126.9361603,서울 서대문구 신촌로 87,774,300,4.4
4014,스튜디오웝,37.5644542,126.9450260,서울 서대문구 성산로 539,73,"2,000",4.63
4015,산맥로스터리,37.5808761,126.9149624,서울 서대문구 증가로 213 동산타운빌딩,186,300,4.51
4016,아티제 신촌역점,37.5556897,126.9371958,서울 서대문구 신촌로 99,"1,738",500,4.44
4017,스타벅스 연세백양로점,37.5628544,126.9376867,서울 서대문구 연세로 50-1,"2,729",300,4.45
4018,디저트스토머치,37.5660640,126.9283004,서울 서대문구 연희맛로 3-4 연희히든플레이스 계단 위 1층,154,"1,000",4.75
4019,빵쌤 연희점,37.5659848,126.9294210,서울 서대문구 연희로 81-26 1층,137,~100,
4020,노아스로스팅 연희1호점,37.5672164,126.9287135,서울 서대문구 연희로11가길 23 노아스로스팅,206,500,4.54
4021,이디야커피 신촌역점,37.5564259,126.9363571,서울 서대문구 신촌로 87-20 1층,988,200,4.32
4022,플라페,37.5571308,126.9456886,서울 서대문구 이화여대길 1 이대역 2번 출구 태평양 약국 바로 옆,376,500,
4023,아멜리 티하우스,37.5690343,126.9281925,서울 서대문구 연희로11마길 8,19,"1,000",4.88
4024,카페나무,37.5572210,126.9372527,서울 서대문구 명물길 2 2층,357,300,4.57
4025,울리에,37.5589134,126.9430611,서울 서대문구 신촌역로 22-5 신촌박스퀘어 2층 47호,32,300,4.79
4026,the Panini,37.5590868,126.9463096,서울 서대문구 이화여대길 50-10,47,"1,000",4.77
4027,투썸플레이스 동교동삼거리점,37.5588370,126.9274266,서울 서대문구 신촌로 1 쓰리알유시티 빌딩 상가 1층,900,100,4.4
4028,디저트바 이브흐,37.5589134,126.9430611,서울 서대문구 신촌역로 22-5 2층 45호,258,"1,000",4.91
4029,컴포즈커피 신촌연세대점,37.5583382,126.9367662,서울 서대문구 연세로 29-1 1층,"1,304",~100,4.54
4030,카페129-11,37.5675029,126.9286693,서울 서대문구 연희로11가길 20,325,"4,000",4.42
4031,스트렝스커피 서대문점,37.5643749,126.9635730,서울 서대문구 경기대로 59 1층,159,300,4.51
4032,BUNKER1,37.5607625,126.9637063,서울 서대문구 충정로 20,89,700,4.51
4033,투썸플레이스 이대역점,37.5572764,126.9457043,서울 서대문구 이화여대길 7 월성빌딩 2층,"1,865",200,4.43
4034,파리크라상 연세세브란스점,37.5623445,126.9408265,서울 서대문구 연세로 50-1 (신촌동) 연세암병원 B1 파리크라상 연세세브란스점,"3,292",200,4.34
4035,커피가게동경 연희점,37.5670966,126.9296080,서울 서대문구 연희맛로 23,261,"5,000",4.54
4036,문베어,37.5589451,126.9398195,서울 서대문구 명물길 66 1층 cafe moonbear,123,"1,000",4.36
4037,노블베이커리,37.5772779,126.9236068,서울 서대문구 증가로 123,606,200,4.42
4038,아이덴티티커피랩,37.5835953,126.9388459,서울 서대문구 모래내로 390,144,"6,000",4.66
4039,꾼낚시카페 홍대신촌점,37.5589448,126.9398907,서울 서대문구 명물길 66,334,"1,000",4.76
4040,할리스 이대점,37.5590042,126.9451739,서울 서대문구 이화여대길 59 엘큐브 3층,"1,014",100,4.43
4041,투썸플레이스 가재울뉴타운점,37.5774017,126.9099493,서울 서대문구 수색로 100 DMC래미안e편한세상 401동 1층,"1,387",100,4.4
4042,비카인드 리와인드,37.5641311,126.9539074,서울 서대문구 북아현로 82 1층,45,"1,000",
4043,카페 바람,37.5579686,126.9398111,서울 서대문구 연세로2나길 57 3층,117,"1,000",4.64
4044,설빙 홍제역점,37.5879848,126.9447577,서울 서대문구 통일로37길 3 2층,416,~100,
4045,카페 충정,37.5609111,126.9644924,서울 서대문구 충정로4길 5-18 한옥,52,800,
4046,까페여름,37.5765111,126.9238543,서울 서대문구 가재울로6길 53-3,52,"6,000",4.53
4047,아임요거트&아이스크림 이화점,37.5583166,126.9451397,서울 서대문구 이화여대5길 9 파크제이드 이화 101호,18,200,
4048,책다방 위숨,37.5586764,126.9348421,서울 서대문구 연세로9길 34-1 HJ 빌딩,57,"1,000",4.51
4049,글룩베이커리,37.5838406,126.9221023,서울 서대문구 명지대7길 19 1층,153,"1,000",4.8
4050,본솔커피 연희점,37.5747161,126.9272353,서울 서대문구 증가로 82,193,~100,4.79
4051,허니딜라이트,37.5580162,126.9353360,서울 서대문구 연세로7길 28-8 2층 허니딜라이트,16,"1,000",
4052,JMD.coffee,37.5775167,126.9544617,서울 서대문구 통일로17길 16 jmd,84,"1,000",
4053,메이크베이크,37.5578432,126.9511357,서울 서대문구 북아현로1가길 20 101엠동 101호,163,300,4.64
4054,오월의 이유,37.5788144,126.9251122,서울 서대문구 증가로10길 36-41 1층 오월의 이유,67,500,4.71
4055,빽다방 명지대점,37.5803553,126.9253036,서울 서대문구 거북골로 19,564,~100,4.28
4056,빙달 연희점,37.5662035,126.9306275,서울 서대문구 연희로 92 1층 1호 빙달,44,200,4.56
4057,폴어반,37.5572874,126.9464923,서울 서대문구 이화여대2길 10 1층,187,"1,000",4.89
4058,셀리스도넛카페,37.5577901,126.9362027,서울 서대문구 연세로7안길 1 2층,78,200,4.48
4059,카페 피에노,37.5578266,126.9573841,서울 서대문구 신촌로37길 16 2층,77,200,
4060,카페마지오,37.5569219,126.9449608,서울 서대문구 신촌로 171 1층,412,200,4.49
4061,롤리홀리,37.5873184,126.9425493,서울 서대문구 통일로39길 43 1층,215,"2,000",4.8
4062,스타벅스 홍제역점,37.5886580,126.9438640,서울 서대문구 통일로 451,"5,127",200,4.41
4063,국민우유집 본점,37.5792727,126.9246749,서울 서대문구 증가로10길 49 101호,750,400,4.54
4064,플로루스,37.5593602,126.9437283,서울 서대문구 이화여대길 88-11,5,400,
4065,붕메리카노,37.5575765,126.9437004,서울 서대문구 이화여대1안길 25,103,"3,000",4.79
4066,브라운체리,37.5741753,126.9192507,서울 서대문구 모래내로15길 58 1층 브라운체리,345,500,4.87
4067,라이프커피컴퍼니,37.5588111,126.9450188,서울 서대문구 이화여대7길 14,180,700,4.61
4068,띵똥와플 명지대점,37.5816877,126.9249700,서울 서대문구 명지대2길 9,115,200,4.4
4069,고스트요거트 이대점,37.5594250,126.9449089,서울 서대문구 이화여대길 52-15 1층 고스트요거트,909,"1,000",4.8
4070,스타벅스 신촌아트레온점,37.5565050,126.9402380,서울 서대문구 신촌로 129,"3,173",200,4.47
