tradeTypeName,rentPrc,dealOrWarrantPrc,area2,floor_estate,floor_buliding,latitude,longitude,flow_pop,bus_N,parking_N,cafe_N,bicycle_N,subway_N,subway_d,school_N,rest_N,day_pop,night_pop,score,2nPrc,평당가격,가성비,가성비_Rank,Score_Rank,Total_Rank
월세,200,"2,500",33,3,4,37.561169,126.926094,1059,22,87,99,7,1,446.6665536172578,0,99,508151.67,471457.29,13477229.752064222,73000000.0,2212121.212121212,0.0004787260273972,1527,1090,1177.4
월세,600,1억,140,1,6,37.575146,126.895297,5185,23,1,2,9,0,528.2052729330924,2,1,508151.67,471457.29,11558987.27721203,244000000.0,1742857.142857143,0.0029749999999999,446,1361,1178.0
월세,320,"3,000",129,2,4,37.554479,126.93024,834,47,110,21,3,0,523.8978710590219,2,20,508151.67,471457.29,12551453.035354996,106800000.0,827906.976744186,0.0010073595505617,1026,1217,1178.8
월세,220,"3,000",106,B1,2,37.554147,126.904185,872,34,120,56,3,0,560.6719384516043,0,34,508151.67,471457.29,12386292.727047468,82800000.0,781132.0754716981,0.0011163285024154,950,1237,1179.6
월세,170,"4,000",56,1,2,37.543144,126.943326,1816,33,56,9,6,1,458.6663282821538,2,11,508151.67,471457.29,12225164.810571652,80800000.0,1442857.142857143,0.0012586138613861,875,1258,1181.4
월세,350,"4,000",72,1,1,37.549148,126.938207,2778,27,1,1,7,2,373.3177053697012,4,1,508151.67,471457.29,12001243.2266849,124000000.0,1722222.2222222222,0.0016130322580645,740,1293,1182.4
월세,190,"1,500",37,B1,3,37.560946,126.924556,1143,23,89,109,8,1,423.71351693791775,0,106,508151.67,471457.29,12984950.253072811,60600000.0,1637837.837837838,0.0006978712871287,1304,1155,1184.8
월세,450,"5,000",132,1,2,37.547508,126.937728,4462,35,1,2,8,1,383.8212097833393,8,1,508151.67,471457.29,11408140.821723206,158000000.0,1196969.696969697,0.003727746835443,343,1396,1185.3999999999999
월세,220,"2,500",85,1,6,37.560442,126.906739,910,27,33,16,5,1,454.2715669240623,6,16,508151.67,471457.29,12479742.9305325,77800000.0,915294.1176470588,0.0009942159383033,1036,1223,1185.6000000000001
월세,170,"2,000",66,2,3,37.550128,126.910778,3589,23,12,18,4,1,271.30743548567267,2,38,508151.67,471457.29,11365974.582766555,60800000.0,921212.1212121212,0.0038959539473684,325,1401,1185.8
월세,700,1억,200,B1,7,37.560966,126.924026,1357,22,89,113,8,1,436.3164943097544,0,107,508151.67,471457.29,12451585.402795346,268000000.0,1340000.0,0.0010126865671641,1022,1227,1186.0
월세,280,"4,000",30,1,1,37.542954,126.943698,1816,33,56,9,6,1,424.32480936248606,2,12,508151.67,471457.29,13343466.31304182,107200000.0,3573333.333333333,0.0005082089552238,1495,1109,1186.2
월세,280,"5,000",68,1,5,37.560563,126.925083,1143,21,112,101,7,1,375.7578891442083,0,102,508151.67,471457.29,13025913.32868312,117200000.0,1723529.4117647058,0.0006631740614334,1340,1148,1186.4
월세,90,"1,000",33,4,5,37.553801,126.922404,2305,39,118,46,5,1,459.39514025677073,2,40,508151.67,471457.29,11603599.397608643,31600000.0,957575.7575757576,0.0024071202531645,533,1351,1187.3999999999999
월세,300,"3,000",33,1,1,37.55091,126.937612,2778,35,7,0,11,2,199.3548185645509,8,1,508151.67,471457.29,12601186.960343448,102000000.0,3090909.090909091,0.0008987647058823,1107,1208,1187.8000000000002
월세,140,900,33,B1,20,37.540858,126.946913,2428,32,32,6,5,1,166.93054117747582,4,15,508151.67,471457.29,11828890.461320473,42600000.0,1290909.0909090908,0.0018808450704225,660,1321,1188.8
월세,60,"2,000",19,B1,14,37.552552,126.937792,1983,37,21,18,10,2,198.0435332417757,8,15,508151.67,471457.29,12303379.956154952,34400000.0,1810526.3157894737,0.0010952616279069,971,1246,1191.0
월세,"1,000",1억,344,B1,4,37.558704,126.918276,729,42,75,26,4,0,648.4690062910286,6,22,508151.67,471457.29,12838276.86031055,340000000.0,988372.0930232558,0.0007375764705882,1260,1176,1192.8000000000002
월세,190,"6,000",66,1,4,37.538576,126.946625,3590,31,28,3,6,1,126.68242636427712,4,13,508151.67,471457.29,11613685.441658337,105600000.0,1600000.0,0.00224375,573,1349,1193.8
월세,150,"2,000",29,1,5,37.539109,126.947139,3590,30,28,3,4,1,118.31768995134,4,13,508151.67,471457.29,11752955.509871028,56000000.0,1931034.4827586208,0.0018591071428571,663,1328,1195.0
월세,150,"2,000",61,B1,2,37.556827,126.908034,806,32,59,50,3,1,195.6708412872204,4,40,508151.67,471457.29,12574480.75408038,56000000.0,918032.786885246,0.0008779642857142,1125,1213,1195.4
월세,500,1억,170,1,6,37.543438,126.943413,2513,32,55,9,5,2,483.6651846041504,6,12,508151.67,471457.29,11719167.145590216,220000000.0,1294117.6470588236,0.0019418636363636,649,1333,1196.2
월세,160,"2,000",46,1,2,37.538705,126.946208,1802,31,29,3,6,1,99.6457218677959,4,13,508151.67,471457.29,11998861.407279504,58400000.0,1269565.2173913044,0.0014193835616438,806,1294,1196.4
월세,255,"3,000",70,2,32,37.577554,126.890632,2685,29,7,1,11,0,571.126899652551,4,3,508151.67,471457.29,11650469.702732664,91200000.0,1302857.142857143,0.0020608552631578,621,1342,1197.8000000000002
월세,800,"1억 3,000",288,3,5,37.539377,126.943765,1756,24,56,2,5,1,192.31672309599952,2,10,508151.67,471457.29,11882252.942349097,322000000.0,1118055.5555555555,0.0015705838509316,746,1311,1198.0
월세,430,"5,000",181,2,6,37.566864,126.917161,1611,25,8,19,6,1,233.4490312769564,10,4,508151.67,471457.29,11702570.438240169,153200000.0,846408.8397790055,0.0019033355091383,654,1334,1198.0
월세,250,"3,000",71,1,3,37.57764,126.893448,316,23,8,2,9,1,403.8584420679126,2,2,508151.67,471457.29,13546880.555814607,90000000.0,1267605.633802817,0.0002492888888888,1670,1080,1198.0
월세,450,"7,000",115,1,2,37.539792,126.944092,1756,25,56,2,5,1,164.03394427497904,2,11,508151.67,471457.29,12195623.31289605,178000000.0,1547826.0869565215,0.0011344943820224,938,1264,1198.8000000000002
월세,400,"8,000",38,1,21,37.547471,126.95306,2466,27,0,6,7,1,405.1827173701969,8,10,508151.67,471457.29,13180613.46137411,176000000.0,4631578.947368421,0.0005324318181818,1473,1131,1199.4
월세,270,"3,000",99,2,5,37.554855,126.930407,834,45,110,24,3,0,513.6323869243287,2,27,508151.67,471457.29,12563723.153956918,94800000.0,957575.7575757576,0.0008709493670886,1133,1216,1199.4
월세,80,"2,000",53,B1,4,37.538647,126.94762,2045,31,19,3,6,1,181.04164745101988,6,13,508151.67,471457.29,11469820.645611765,39200000.0,739622.641509434,0.0027649234693877,477,1383,1201.8000000000002
월세,60,500,39,B1,5,37.536834,126.944531,3380,24,26,2,5,1,328.7642197755558,0,7,508151.67,471457.29,11039717.642153282,19400000.0,497435.89743589744,0.0067948453608247,123,1473,1203.0
월세,900,"1억 5,000",215,2,6,37.553536,126.922288,2305,40,130,43,6,1,489.495148211827,2,42,508151.67,471457.29,11995094.679840118,366000000.0,1702325.5813953488,0.0013540300546448,836,1296,1204.0
월세,230,"3,000",59,1,3,37.538107,126.94659,3215,29,28,3,6,1,173.1331719869957,4,11,508151.67,471457.29,11563810.377779797,85200000.0,1444067.7966101696,0.0022263497652582,581,1360,1204.2
월세,220,"4,000",105,1,5,37.560139,126.903482,1140,38,32,20,2,1,375.5944759748322,6,14,508151.67,471457.29,12043373.733334102,92800000.0,883809.5238095238,0.0012898706896551,864,1290,1204.8
월세,220,"2,000",138,B1,4,37.560184,126.90604,1763,27,33,20,4,1,440.11595828622046,8,17,508151.67,471457.29,11340307.098505292,72800000.0,527536.231884058,0.0033419505494505,388,1410,1205.6
월세,130,"1,000",51,1,5,37.555725,126.900703,1740,33,103,37,1,0,825.143479307906,2,19,508151.67,471457.29,11568938.168311415,41200000.0,807843.1372549019,0.0021538834951456,600,1358,1206.4
월세,110,"2,000",46,2,2,37.549302,126.909552,3589,22,2,14,4,1,369.5539943426887,2,27,508151.67,471457.29,11291521.785773462,46400000.0,1008695.6521739132,0.0035580603448275,362,1419,1207.6000000000001
월세,150,"6,000",54,1,6,37.538145,126.947318,2045,32,18,3,6,1,200.45594117383737,4,12,508151.67,471457.29,12124874.029079627,96000000.0,1777777.7777777778,0.0011503125,935,1276,1207.8000000000002
월세,370,"3,000",56,1,5,37.555456,126.907443,870,35,84,58,3,1,240.6791152028985,2,42,508151.67,471457.29,13296360.987581244,118800000.0,2121428.571428572,0.000410101010101,1582,1116,1209.2
월세,"1,010","1억 2,700",142,3,36,37.551057,126.911867,3589,25,34,22,5,1,242.17968505993008,2,46,508151.67,471457.29,11943752.914781393,369400000.0,2601408.4507042253,0.0013796372495939,828,1305,1209.6
월세,290,"3,000",154,2,4,37.577464,126.893779,316,22,8,2,9,1,408.8418423779542,2,2,508151.67,471457.29,13165234.30253826,99600000.0,646753.2467532468,0.00048859437751,1517,1133,1209.8000000000002
월세,140,"1,000",54,2,4,37.555953,126.907758,870,30,58,58,3,1,202.8247270773253,2,42,508151.67,471457.29,12181050.340336088,43600000.0,807407.4074074074,0.0010775229357798,985,1267,1210.6
월세,250,"3,000",49,1,3,37.552027,126.905278,1024,16,58,39,3,0,617.7547996267483,0,25,508151.67,471457.29,13024949.44599364,90000000.0,1836734.693877551,0.0005575111111111,1455,1150,1211.0
월세,570,"8,000",62,1,4,37.561141,126.925895,1059,19,90,101,7,1,441.4406156065797,0,101,508151.67,471457.29,13387574.602687618,216800000.0,3496774.193548387,0.0003028505535055,1643,1104,1211.8000000000002
월세,100,"2,000",44,1,3,37.556216,126.962657,1205,26,21,8,5,1,427.23333670950143,10,12,508151.67,471457.29,12063767.90046386,44000000.0,1000000.0,0.001205,907,1288,1211.8000000000002
월세,120,"2,000",87,2,3,37.556912,126.959617,3552,30,21,4,5,3,310.1672604378796,12,1,508151.67,471457.29,11009791.359438267,48800000.0,560919.540229885,0.0063324590163934,147,1478,1211.8000000000002
월세,270,"5,000",48,2,5,37.553659,126.922303,2305,39,128,48,5,1,477.44418376764224,2,43,508151.67,471457.29,12264256.306757271,114800000.0,2391666.6666666665,0.000963763066202,1062,1253,1214.8000000000002
월세,450,"6,000",80,3,4,37.561072,126.924097,1357,23,87,111,8,1,446.0355519442459,0,106,508151.67,471457.29,12798519.77408894,168000000.0,2100000.0,0.0006461904761904,1356,1180,1215.2
월세,170,"3,000",119,3,3,37.555132,126.905314,927,41,110,57,5,1,431.1413688249433,2,38,508151.67,471457.29,11722961.063865842,70800000.0,594957.9831932773,0.0015580932203389,750,1332,1215.6000000000001
월세,253,"3,000",84,1,5,37.560218,126.90364,1140,38,32,19,2,1,367.5436698244567,6,14,508151.67,471457.29,12155880.488840915,90720000.0,1080000.0,0.0010555555555555,992,1272,1216.0
월세,145,"2,000",71,3,6,37.548823,126.952921,2466,19,0,5,6,0,546.9886091197639,8,10,508151.67,471457.29,11301672.02641495,54800000.0,771830.985915493,0.003195,413,1417,1216.2
월세,360,"5,000",78,B1,4,37.560691,126.924788,1143,22,104,104,8,1,392.56718293517855,0,103,508151.67,471457.29,12777333.872385703,136400000.0,1748717.9487179487,0.0006536217008797,1348,1184,1216.8000000000002
월세,400,"5,000",76,1,3,37.554279,126.946952,2495,20,2,15,6,1,285.1509824071723,8,16,508151.67,471457.29,11935223.73013645,146000000.0,1921052.6315789477,0.0012987671232876,859,1308,1218.2
월세,250,"5,000",38,1,1,37.541562,126.943718,1632,29,56,2,4,1,294.9087234855614,2,13,508151.67,471457.29,12941529.584187321,110000000.0,2894736.8421052634,0.0005637818181818,1448,1163,1220.0
월세,390,"7,000",118,1,5,37.546977,126.910512,3589,15,3,8,1,1,396.6735930569885,0,23,508151.67,471457.29,11365834.566398084,163600000.0,1386440.6779661018,0.0025886430317848,503,1403,1223.0
월세,400,1억,85,1,6,37.575071,126.895497,5185,23,1,2,9,0,514.2919377611454,2,1,508151.67,471457.29,11452528.928215163,196000000.0,2305882.3529411764,0.0022485969387755,572,1386,1223.2
월세,99,"1,000",25,B1,18,37.55531,126.920974,2305,44,82,40,7,1,441.2591819535872,2,42,508151.67,471457.29,11598089.631423665,33760000.0,1350400.0,0.0017069016587677,712,1352,1224.0000000000002
월세,70,"1,000",33,1,3,37.55007,126.908259,3589,18,9,23,4,1,487.7988582039085,2,28,508151.67,471457.29,11084708.51442204,26800000.0,812121.2121212122,0.0044192910447761,272,1462,1224.0000000000002
월세,100,"1,000",27,2,4,37.554625,126.906875,910,35,86,59,4,1,324.2128212758638,2,44,508151.67,471457.29,12583100.031053577,34000000.0,1259259.259259259,0.0007226470588235,1278,1211,1224.4
월세,230,"2,000",33,1,6,37.557338,126.919445,971,47,73,30,6,0,523.5059664843784,0,30,508151.67,471457.29,13080051.595180267,75200000.0,2278787.878787879,0.0004261037234042,1571,1140,1226.2
월세,300,"4,000",78,2,5,37.538148,126.94537,1802,28,30,3,5,1,166.1265015733263,2,11,508151.67,471457.29,11880543.695292547,112000000.0,1435897.435897436,0.0012549642857142,879,1313,1226.2
월세,700,"7,000",297,1,1,37.539625,126.947179,2576,29,28,3,4,1,110.09437019704856,4,11,508151.67,471457.29,11201919.750859203,238000000.0,801346.8013468013,0.0032145882352941,408,1431,1226.3999999999999
월세,200,"3,000",52,1,4,37.561133,126.904763,1140,34,34,9,6,1,292.95094902633133,6,8,508151.67,471457.29,12472062.535259774,78000000.0,1500000.0,0.00076,1234,1225,1226.8
월세,230,"3,000",59,1,5,37.553339,126.907435,802,27,75,59,6,1,383.49143844840125,2,48,508151.67,471457.29,12891350.718819687,85200000.0,1444067.7966101696,0.0005553755868544,1456,1170,1227.2
월세,400,"7,000",84,3,4,37.554314,126.932103,834,53,94,31,9,2,417.5560343795657,2,50,508151.67,471457.29,13074894.730036488,166000000.0,1976190.476190476,0.0004220240963855,1574,1141,1227.6000000000001
월세,200,"2,000",134,B1,5,37.555372,126.908141,910,35,71,59,3,1,186.60925502225405,2,41,508151.67,471457.29,11549920.538953422,68000000.0,507462.6865671642,0.0017932352941176,686,1364,1228.4
월세,120,"1,000",34,1,4,37.567053,126.910415,1037,26,10,2,9,1,474.7667737869822,6,0,508151.67,471457.29,12207973.140459958,38800000.0,1141176.4705882352,0.0009087113402061,1099,1261,1228.6000000000001
월세,540,1억,56,1,3,37.557641,126.905584,935,35,33,49,3,1,429.7798837932963,2,33,508151.67,471457.29,13298807.11703161,229600000.0,4100000.0,0.0002280487804878,1687,1115,1229.4
월세,150,"3,000",67,B1,3,37.5381,126.947583,3462,31,18,3,6,1,219.21331292568087,4,12,508151.67,471457.29,11141923.722096419,66000000.0,985074.6268656716,0.0035144545454545,367,1445,1229.4
월세,300,"3,000",76,B1,2,37.546318,126.9437,1851,28,2,9,5,1,216.28599096754945,8,9,508151.67,471457.29,11723705.606347783,102000000.0,1342105.2631578948,0.0013791764705882,829,1331,1230.6
월세,340,"5,000",84,1,3,37.566555,126.917098,1611,27,8,21,7,1,257.8829544561901,10,5,508151.67,471457.29,12072769.09471739,131600000.0,1566666.6666666667,0.0010282978723404,1013,1286,1231.4
월세,650,"8,000",170,2,14,37.539967,126.947064,2428,31,28,2,4,1,108.95586817494036,4,11,508151.67,471457.29,11538623.034385877,236000000.0,1388235.294117647,0.0017489830508474,699,1365,1231.8
월세,170,"4,000",40,1,5,37.552164,126.905798,1024,16,58,43,3,0,575.8413225589709,2,29,508151.67,471457.29,12908820.795763671,80800000.0,2020000.0,0.0005069306930693,1496,1166,1232.0
월세,150,"5,000",40,2,5,37.547008,126.951963,1867,28,0,9,8,1,334.0783400758934,10,11,508151.67,471457.29,12250961.619779682,86000000.0,2150000.0,0.0008683720930232,1137,1256,1232.2
월세,400,"5,000",90,2,17,37.540352,126.947739,2668,33,28,4,5,1,181.29444962711952,4,14,508151.67,471457.29,11574516.97636238,146000000.0,1622222.2222222222,0.0016446575342465,734,1357,1232.4
월세,300,"4,000",113,1,4,37.551802,126.909321,3589,25,20,40,5,2,468.3349705116777,2,43,508151.67,471457.29,11120320.198841019,112000000.0,991150.442477876,0.0036210446428571,351,1455,1234.2
월세,200,"3,000",66,1,7,37.554284,126.930501,834,50,108,23,3,0,531.3550522817163,0,21,508151.67,471457.29,12523454.403311621,78000000.0,1181818.181818182,0.0007056923076923,1297,1219,1234.6000000000001
월세,150,"2,000",29,1,6,37.538533,126.947096,3590,31,26,3,6,1,154.70002244494935,6,13,508151.67,471457.29,11494733.954512743,56000000.0,1931034.4827586208,0.0018591071428571,664,1378,1235.2
월세,140,"2,000",28,1,12,37.557373,126.916798,2061,43,105,19,4,0,611.42934455927,6,12,508151.67,471457.29,11981368.901862176,53600000.0,1914285.7142857143,0.0010766417910447,986,1300,1237.2
월세,230,"3,000",33,1,5,37.552605,126.910614,3589,31,30,39,6,2,391.1100511828086,2,40,508151.67,471457.29,11668089.796791002,85200000.0,2581818.1818181816,0.0013901056338028,825,1341,1237.8
월세,350,"7,000",112,2,4,37.577662,126.893853,316,22,8,2,9,1,386.0487516519822,2,2,508151.67,471457.29,13209457.247714851,154000000.0,1375000.0,0.0002298181818181,1686,1126,1238.0
월세,200,"2,000",158,3,4,37.566001,126.910833,541,23,10,2,8,1,494.89142506877033,6,0,508151.67,471457.29,11750830.764289258,68000000.0,430379.746835443,0.0012570294117647,877,1329,1238.6000000000001
월세,230,"3,000",39,B1,3,37.560609,126.925422,1143,20,112,100,7,1,379.9707767845433,0,101,508151.67,471457.29,12807451.965115922,85200000.0,2184615.3846153845,0.0005232042253521,1482,1179,1239.6000000000001
월세,197,"3,000",50,1,5,37.577593,126.893539,316,22,8,2,9,1,404.7934107063255,2,2,508151.67,471457.29,13188491.266627697,77280000.0,1545600.0,0.0002044513457556,1694,1130,1242.8
월세,500,"5,000",30,1,1,37.554259,126.932212,834,52,91,32,9,2,406.27750280358975,2,50,508151.67,471457.29,13211858.102619007,170000000.0,5666666.666666667,0.0001471764705882,1716,1125,1243.2
월세,72,"1,000",13,1,3,37.547256,126.943687,1979,29,1,8,5,1,153.70980819357504,14,8,508151.67,471457.29,12072065.662441112,27280000.0,2098461.5384615385,0.0009430718475073,1074,1287,1244.4
월세,180,"2,500",47,4,5,37.547002,126.942074,1904,28,1,6,6,1,85.51015288106343,8,7,508151.67,471457.29,11639907.487390332,68200000.0,1451063.829787234,0.0013121407624633,852,1343,1244.8000000000002
월세,70,"1,000",22,1,4,37.550734,126.907263,3589,16,28,30,4,0,588.1426286203025,2,27,508151.67,471457.29,11148131.977696143,26800000.0,1218181.818181818,0.0029461940298507,452,1444,1245.6000000000001
월세,500,"1억 3,000",394,B1,15,37.539047,126.944284,1509,28,45,3,5,1,156.67637868407652,4,11,508151.67,471457.29,11277097.386125589,250000000.0,634517.7664974619,0.0023781839999999,541,1422,1245.8000000000002
월세,80,"2,000",22,B1,2,37.551024,126.959616,5047,26,1,1,5,1,389.4768743569372,10,3,508151.67,471457.29,11155535.379795248,39200000.0,1781818.181818182,0.0028325,467,1441,1246.2
월세,70,"1,000",46,1,2,37.536925,126.946492,3462,31,15,2,5,1,298.6655469983594,4,9,508151.67,471457.29,10743436.670572251,26800000.0,582608.695652174,0.0059422388059701,163,1517,1246.2
월세,150,"2,000",91,2,5,37.553233,126.903463,872,28,100,47,3,0,662.2511111608645,0,28,508151.67,471457.29,11584055.67403612,56000000.0,615384.6153846154,0.001417,808,1356,1246.4
월세,290,"4,000",52,1,3,37.560935,126.924803,1143,22,91,106,8,1,419.310026263932,0,103,508151.67,471457.29,12697781.215038914,109600000.0,2107692.3076923075,0.0005422992700729,1466,1192,1246.8
월세,95,"1,000",26,2,2,37.555726,126.907916,870,33,65,58,3,1,192.6854132127855,2,41,508151.67,471457.29,12428609.212315531,32800000.0,1261538.4615384615,0.0006896341463414,1312,1231,1247.2
월세,380,"5,000",119,3,6,37.53795,126.947268,2045,30,18,3,6,1,215.6049365131545,4,11,508151.67,471457.29,11459943.146626849,141200000.0,1186554.6218487397,0.0017234773371104,704,1385,1248.8
월세,35,500,21,1,1,37.556594,126.952204,1487,25,1,8,5,1,356.9507313518021,14,4,508151.67,471457.29,11274424.742385237,13400000.0,638095.2380952381,0.0023303731343283,549,1424,1249.0
월세,180,"2,000",50,1,4,37.553748,126.929887,2155,48,108,16,4,0,551.7528278738001,0,13,508151.67,471457.29,11466218.279382607,63200000.0,1264000.0,0.0017049050632911,713,1384,1249.8
월세,900,"1억 4,000",241,2,6,37.539525,126.94351,1756,23,56,1,5,1,213.6178234900104,2,8,508151.67,471457.29,11697647.50948404,356000000.0,1477178.4232365144,0.0011887528089887,918,1335,1251.6
월세,103,"3,000",87,2,12,37.583415,126.885976,5108,32,0,0,12,0,895.9443894606966,2,1,508151.67,471457.29,10506317.415499324,54720000.0,628965.5172413794,0.0081212719298245,82,1546,1253.2000000000003
월세,170,"3,000",37,2,5,37.560706,126.917264,939,28,35,19,3,0,815.2334704628487,12,15,508151.67,471457.29,12698356.271075178,70800000.0,1913513.5135135136,0.000490720338983,1513,1191,1255.4
월세,565,"5,000",52,1,2,37.540611,126.942824,2743,25,56,0,4,1,297.3033589733745,2,7,508151.67,471457.29,12187032.673584634,185600000.0,3569230.769230769,0.0007685129310344,1220,1266,1256.8000000000002
월세,170,"3,000",56,2,3,37.555203,126.907875,910,36,81,59,3,1,215.9708590459074,2,42,508151.67,471457.29,12265081.289971588,70800000.0,1264285.7142857143,0.0007197740112994,1282,1252,1258.0
월세,280,"3,000",50,1,2,37.566389,126.920419,2322,27,0,49,6,1,493.5469708572844,6,21,508151.67,471457.29,11633603.640754167,97200000.0,1944000.0,0.0011944444444444,916,1344,1258.4
월세,100,"2,500",76,B1,4,37.576779,126.894274,316,25,2,2,9,1,466.89629205785775,2,2,508151.67,471457.29,12675614.1353499,49000000.0,644736.8421052631,0.0004901224489795,1514,1198,1261.2
월세,950,1억,228,2,2,37.558634,126.920908,1091,39,74,52,8,1,425.6445378753341,0,53,508151.67,471457.29,12173051.310512936,328000000.0,1438596.49122807,0.0007583780487804,1238,1268,1262.0
월세,450,"3,000",9,1,2,37.554117,126.922338,943,38,117,43,6,1,434.5888941586406,2,40,508151.67,471457.29,13037523.992671756,138000000.0,15333333.333333334,6.15e-05,1727,1147,1263.0
월세,300,"5,000",103,1,18,37.537911,126.944434,1618,24,33,2,4,1,227.2436962542489,2,8,508151.67,471457.29,11506845.761578979,122000000.0,1184466.0194174757,0.0013660163934426,832,1371,1263.2
월세,"2,200",3억,734,1,5,37.545333,126.925137,5706,20,0,13,3,1,332.85948973775515,2,9,508151.67,471457.29,10640738.206462555,828000000.0,1128065.395095368,0.0050582173913043,215,1529,1266.2
월세,150,"6,000",57,1,6,37.538162,126.947262,2045,31,19,3,6,1,195.96684794915416,4,12,508151.67,471457.29,11564369.968488185,96000000.0,1684210.5263157894,0.00121421875,901,1359,1267.4
월세,95,"1,000",25,B1,17,37.551335,126.956177,4710,16,0,4,7,1,272.9304359009752,4,6,508151.67,471457.29,10860812.643890852,32800000.0,1312000.0,0.0035899390243902,357,1497,1269.0000000000002
월세,200,"1,000",23,B1,3,37.554346,126.927235,1471,40,108,26,4,1,356.17092725730475,2,24,508151.67,471457.29,12434448.293308144,58000000.0,2521739.1304347827,0.0005833275862068,1430,1230,1270.0
월세,675,1억,96,1,7,37.541197,126.942294,1380,22,56,0,5,1,368.0436055929659,2,6,508151.67,471457.29,12570182.598807985,262000000.0,2729166.6666666665,0.0005056488549618,1498,1214,1270.8000000000002
월세,120,"2,000",29,B1,4,37.551777,126.905133,1024,16,58,32,3,0,646.8842768316313,0,20,508151.67,471457.29,12321995.133934133,48800000.0,1682758.6206896552,0.0006085245901639,1398,1241,1272.4
월세,160,"2,000",23,1,3,37.554619,126.929167,1471,41,118,21,4,1,439.5883946067768,2,21,508151.67,471457.29,12414000.961226022,58400000.0,2539130.434782609,0.0005793321917808,1436,1232,1272.8
월세,300,"3,000",113,2,2,37.553401,126.911666,854,35,65,34,5,2,331.5302034918334,2,40,508151.67,471457.29,11772310.590132615,102000000.0,902654.8672566372,0.0009460980392156,1071,1325,1274.2
월세,170,"2,000",69,1,3,37.578442,126.895821,316,21,8,4,8,2,267.5090586824608,2,3,508151.67,471457.29,12719989.585182035,60800000.0,881159.4202898551,0.0003586184210526,1619,1189,1275.0
월세,90,"1,000",16,1,3,37.544167,126.936582,4431,24,24,0,5,0,545.376885255783,4,0,508151.67,471457.29,11122210.903507913,31600000.0,1975000.0,0.0022435443037974,574,1453,1277.2
월세,500,1억,100,1,4,37.543139,126.938631,3940,19,41,0,5,0,597.6245436489322,2,0,508151.67,471457.29,11270931.59375183,220000000.0,2200000.0,0.001790909090909,687,1425,1277.4
월세,180,"3,000",81,B1,3,37.577396,126.893271,316,21,8,2,11,1,435.1409527700383,2,2,508151.67,471457.29,12696212.053792568,73200000.0,903703.7037037036,0.0003496721311475,1622,1193,1278.8000000000002
월세,120,"2,000",29,B1,4,37.551812,126.905093,1024,16,58,34,3,0,646.3810151181356,0,20,508151.67,471457.29,12275756.276170649,48800000.0,1682758.6206896552,0.0006085245901639,1399,1251,1280.6000000000001
월세,230,"3,000",45,1,1,37.566215,126.920623,2322,27,0,51,6,0,518.6161786897885,6,23,508151.67,471457.29,11475954.464815838,85200000.0,1893333.3333333333,0.0012264084507042,893,1380,1282.6
월세,160,"3,000",47,1,7,37.553761,126.92924,1471,44,105,19,4,0,511.1457918401693,2,10,508151.67,471457.29,11629299.740548994,68400000.0,1455319.1489361702,0.0010107748538011,1025,1347,1282.6000000000001
월세,240,"3,000",63,1,6,37.545754,126.931639,703,27,0,1,8,1,191.8100824358669,2,0,508151.67,471457.29,12437124.366220407,87600000.0,1390476.1904761903,0.0005055821917808,1499,1229,1283.0
월세,230,"5,000",49,1,4,37.538488,126.946148,1802,31,28,3,6,1,122.2504333560782,4,12,508151.67,471457.29,11854800.492168497,105200000.0,2146938.775510204,0.0008393346007604,1159,1315,1283.8
월세,120,"2,000",51,1,2,37.53758,126.946648,3215,30,17,3,5,1,230.5354022332723,4,11,508151.67,471457.29,10782827.670855986,48800000.0,956862.7450980392,0.0033599385245901,387,1508,1283.8000000000002
월세,70,"1,000",24,1,5,37.558033,126.89951,1062,34,51,18,1,0,696.9411165514125,4,9,508151.67,471457.29,11689651.568752116,26800000.0,1116666.6666666667,0.0009510447761194,1067,1338,1283.8000000000002
월세,250,"3,000",31,1,5,37.543398,126.944178,2513,35,55,10,5,1,452.458948494566,6,14,508151.67,471457.29,11832820.549486985,90000000.0,2903225.806451613,0.0008655888888888,1140,1320,1284.0
월세,260,"3,000",81,3,4,37.54548,126.912489,3589,16,32,7,3,1,456.3943873394446,2,19,508151.67,471457.29,10838900.013671145,92400000.0,1140740.740740741,0.0031462012987012,425,1500,1285.0
월세,120,"1,500",36,1,4,37.567945,126.910822,1069,26,8,2,7,1,415.6143058118981,4,0,508151.67,471457.29,11769171.945332333,43800000.0,1216666.6666666667,0.0008786301369863,1124,1326,1285.6
월세,300,"7,000",71,B1,37,37.540049,126.945477,1900,28,44,1,4,1,66.32574791514982,4,12,508151.67,471457.29,11678499.279642632,142000000.0,2000000.0,0.00095,1068,1340,1285.6
월세,130,"1,800",62,1,2,37.55331,126.903355,872,29,101,47,3,0,666.5974125781516,0,28,508151.67,471457.29,11534301.649552006,49200000.0,793548.3870967742,0.0010988617886178,967,1366,1286.2
월세,150,"3,000",200,B1,5,37.568928,126.911083,1242,27,8,4,6,1,391.1796315659729,4,0,508151.67,471457.29,10682849.931242298,66000000.0,330000.0,0.0037636363636363,339,1524,1287.0
월세,230,"5,000",59,3,4,37.539643,126.94741,2576,31,28,2,4,1,130.54118137011497,4,11,508151.67,471457.29,11333693.691956356,105200000.0,1783050.847457627,0.0014447148288973,795,1411,1287.8
