tradeTypeName,rentPrc,dealOrWarrantPrc,area2,floorInfo,direction,latitude,longitude,flow_pop
월세,170,"4,000",56,1/2,남서향,37.543144,126.943326,1816
월세,700,1억,241,1/3,북향,37.549081,126.917181,8571
월세,260,"3,000",81,2/2,동향,37.549445,126.918538,5890
월세,90,"2,000",45,B1/5,북향,37.551943,126.919485,7549
월세,250,"3,000",46,1/4,동향,37.550039,126.910893,3589
월세,180,"2,000",53,2/3,동향,37.562103,126.926197,1059
월세,150,"2,000",29,B1/2,북동향,37.549345,126.922222,940
월세,130,"2,000",33,1/3,동향,37.557949,126.918106,850
월세,60,"2,000",33,B1/3,남서향,37.549078,126.924509,5652
월세,270,"6,000",33,1/1,북서향,37.54195,126.951782,4384
월세,150,"2,000",36,1/5,남향,37.545749,126.914426,6583
월세,200,"2,000",33,2/3,남향,37.548934,126.955005,3140
월세,"1,100","1억 2,000",264,1/5,남향,37.545533,126.922036,1030
월세,230,"3,000",60,1/7,서향,37.547469,126.917588,5890
월세,90,"1,000",17,1/3,남향,37.558062,126.905027,935
월세,90,"1,000",26,1/2,북향,37.557864,126.90526,935
월세,190,"3,000",49,1/2,남서향,37.555774,126.92571,5756
월세,440,1억,66,1/5,남동향,37.549127,126.916629,6583
월세,270,"4,000",108,2/4,남동향,37.556012,126.921439,1160
월세,240,"3,000",38,1/1,북향,37.555723,126.939627,6891
월세,700,"7,000",297,1/1,북향,37.539625,126.947179,2576
매매,0,36억,182,1/3,서향,37.548719,126.922437,940
월세,270,"2,000",27,1/4,동향,37.55103,126.922986,881
월세,"1,100",2억,198,1/5,북서향,37.558359,126.926507,1838
월세,400,"5,000",216,2/3,서향,37.562323,126.904937,541
월세,500,"5,000",132,1/4,남동향,37.553498,126.920239,9360
월세,"2,700","3억 2,500",594,1/6,남향,37.54912,126.923729,870
월세,90,"2,000",53,B1/3,북향,37.541915,126.952101,2883
월세,900,2억,148,1/2,서향,37.554895,126.922531,2283
월세,50,"1,000",7,1/5,북동향,37.547607,126.939743,2111
월세,175,"2,000",109,2/5,북향,37.556351,126.942636,1841
월세,250,"2,000",115,2/5,북서향,37.554856,126.934258,1691
월세,220,"4,000",51,1/4,남서향,37.558669,126.911738,1349
월세,150,"2,000",109,B1/5,,37.547256,126.933059,3217
월세,150,"2,000",29,1/5,동향,37.539109,126.947139,3590
월세,"2,000",3억,349,전체층/6,남동향,37.553294,126.933358,834
월세,"1,100",2억,383,4/4,서향,37.547663,126.95973,5885
월세,200,"2,000",47,4/4,남동향,37.546829,126.922069,940
월세,300,"3,000",119,2/6,북서향,37.554817,126.916446,7549
월세,150,"2,000",114,B1/4,남서향,37.555222,126.930233,834
월세,550,"1억 3,000",147,1/3,남향,37.545874,126.916739,6503
월세,100,"1,000",79,B1/4,서향,37.561388,126.905628,1140
월세,750,"8,000",28,1/5,남서향,37.555208,126.925737,10072
월세,400,1억,89,1/5,남서향,37.552917,126.923042,5840
월세,800,2억,364,B1/6,남동향,37.551906,126.920666,1211
월세,460,"6,000",64,1/15,남서향,37.565714,126.903295,1181
월세,550,1억,347,6/7,남동향,37.551491,126.923088,953
월세,"2,620",3억,721,2/5,북서향,37.55093,126.909143,3589
월세,180,"4,000",63,2/5,남서향,37.555839,126.909242,867
월세,950,1억,228,2/2,남향,37.558634,126.920908,1091
월세,"4,000",5억,1236,1/5,남동향,37.558113,126.920625,1172
월세,350,"3,000",123,3/4,동향,37.553699,126.922488,2305
월세,280,"5,000",82,2/4,북동향,37.562922,126.92574,1382
월세,450,"3,000",9,1/2,동향,37.554117,126.922338,943
월세,100,"2,000",29,3/3,남동향,37.544088,126.914321,230
월세,710,1억,188,1/2,동향,37.553295,126.911781,854
월세,121,"1,500",33,1/4,남동향,37.563199,126.926528,1095
월세,130,"1,000",137,B1/4,남향,37.555275,126.916577,2481
월세,90,"1,000",85,B1/4,북동향,37.563725,126.92614,1095
월세,800,1억,204,B1/6,남향,37.557947,126.920471,1172
월세,200,"2,000",134,4/4,남향,37.552749,126.923831,2305
월세,500,"5,000",194,5/7,북동향,37.550733,126.920204,7825
월세,190,"3,000",125,B1/5,서향,37.551541,126.922654,870
월세,100,"1,000",15,1/4,북향,37.547349,126.921041,2663
월세,250,"3,000",149,B1/2,남향,37.539,126.950999,6943
월세,150,"3,000",67,B1/3,남동향,37.5381,126.947583,3462
월세,350,"5,000",117,2/5,동향,37.556749,126.951494,1004
월세,138,"2,000",26,1/5,동향,37.551707,126.906812,3589
월세,90,"1,000",25,1/3,남동향,37.549192,126.933683,834
월세,680,1억,267,B1/9,,37.549451,126.939381,2111
월세,100,"1,000",27,2/4,서향,37.554625,126.906875,910
월세,240,"3,000",75,1/3,남동향,37.549188,126.921502,934
월세,700,"1억 2,000",214,1/6,남동향,37.578848,126.894794,316
월세,450,"5,000",132,1/2,남향,37.547508,126.937728,4462
월세,380,"4,000",148,2/6,북향,37.552189,126.916416,21404
월세,200,"3,000",45,B1/2,서향,37.548111,126.921647,934
월세,"1,100","1억 1,000",329,3/3,서향,37.537102,126.945631,3590
월세,280,"5,000",71,2/2,남향,37.560413,126.920755,1050
월세,880,"2억 2,000",543,2/5,남향,37.551981,126.922102,870
월세,90,"1,000",16,1/5,북서향,37.54614,126.922731,953
월세,80,"1,000",23,1/3,북향,37.553636,126.910296,3589
월세,240,"3,000",63,1/6,동향,37.545754,126.931639,703
월세,310,"3,700",73,1/14,,37.578549,126.894288,316
월세,350,"5,000",95,2/3,남향,37.552483,126.922389,943
월세,235,"4,000",82,1/2,남향,37.555962,126.92537,5756
월세,230,"5,000",86,2/2,남향,37.547952,126.921773,934
월세,270,"3,000",70,1/3,동향,37.547304,126.941624,1904
월세,170,"2,000",64,1/6,,37.547937,126.960717,1843
월세,95,"1,000",29,1/2,남향,37.563093,126.917412,534
월세,350,"4,000",72,1/1,남향,37.549148,126.938207,2778
월세,250,"3,000",60,2/3,북서향,37.548961,126.919267,9743
월세,250,"3,000",49,B1/2,동향,37.555497,126.926421,10072
월세,"1,200","1억 5,000",320,1/3,남향,37.554443,126.918869,9360
월세,270,"3,000",99,2/5,북서향,37.554855,126.930407,834
월세,400,"3,000",102,1/1,동향,37.544745,126.952234,2466
월세,130,"2,000",27,1/1,북동향,37.557927,126.928334,1838
월세,230,"3,000",59,1/3,동향,37.538107,126.94659,3215
월세,200,"3,000",46,2/4,남향,37.562937,126.925977,1382
월세,270,"6,000",88,1/2,남동향,37.552717,126.922232,943
월세,480,"6,000",82,1/3,북향,37.55211,126.921282,917
월세,230,"3,000",170,B1/5,동향,37.553071,126.92724,1579
월세,200,"2,000",82,3/3,,37.559124,126.926204,6595
월세,500,"8,000",88,2/8,북향,37.541747,126.952856,7754
월세,180,"2,000",59,1/2,서향,37.554451,126.927354,1471
월세,600,1억,213,2/4,남서향,37.555479,126.925116,7753
월세,200,"2,000",158,3/4,남향,37.566001,126.910833,541
월세,100,"3,000",30,1/3,남서향,37.546798,126.945594,2572
월세,200,"3,000",71,3/3,남향,37.554821,126.923333,5192
월세,200,"3,000",110,5/7,북동향,37.566694,126.910201,974
월세,120,"3,000",147,B1/4,,37.544345,126.935777,6557
월세,380,"5,000",119,3/6,동향,37.53795,126.947268,2045
월세,65,"1,000",85,B1/3,서향,37.555075,126.947179,2027
월세,180,"2,000",72,2/4,북서향,37.55291,126.920687,917
월세,160,"3,000",29,1/4,동향,37.556279,126.908093,870
월세,260,"3,000",90,2/4,북동향,37.552378,126.916741,7940
월세,260,"4,500",87,3/5,북서향,37.555506,126.924,5192
월세,768,"7,000",272,2/7,남동향,37.550161,126.904363,359
월세,200,"1,500",30,1/6,동향,37.554571,126.911073,5576
월세,400,"5,000",151,2/7,서향,37.548942,126.920991,934
월세,120,"3,000",16,B1/15,,37.554066,126.935688,2260
월세,135,"2,000",38,1/6,동향,37.553821,126.909871,802
월세,500,"7,000",39,1/4,동향,37.550297,126.920972,7549
월세,250,"3,000",76,2/4,,37.562161,126.925222,1059
월세,450,"5,000",132,1/5,북동향,37.564166,126.91916,1314
월세,72,"1,000",13,1/3,남향,37.547256,126.943687,1979
월세,140,"2,000",51,2/4,남향,37.565659,126.923244,662
월세,930,"1억 2,000",187,1/6,서향,37.546821,126.914515,3589
월세,120,"2,000",18,1/4,북동향,37.564134,126.926598,1240
월세,340,"5,000",99,2/5,북동향,37.550149,126.920499,7825
월세,230,"3,000",45,1/1,남동향,37.566215,126.920623,2322
매매,0,60억,483,B1/15,남동향,37.549556,126.914817,3589
월세,60,"2,000",19,B1/14,동향,37.552552,126.937792,1983
월세,220,"5,000",272,2/6,남서향,37.569607,126.904771,1273
월세,240,"3,000",92,1/1,남향,37.547479,126.922603,5253
월세,150,"1,000",31,B1/2,남향,37.555558,126.924286,5192
월세,190,"2,000",47,2/4,서향,37.562115,126.925721,1059
월세,250,"3,000",47,1/20,남동향,37.564297,126.90375,1100
월세,80,"1,000",16,B1/5,북동향,37.562222,126.914251,853
월세,370,"3,000",56,1/5,남향,37.555456,126.907443,870
월세,200,"3,000",110,6/6,북향,37.552261,126.922125,870
월세,450,"5,000",109,1/3,남동향,37.54983,126.922318,940
월세,150,"2,000",55,4/5,북향,37.552099,126.920232,7549
월세,400,"7,500",145,3/5,서향,37.5516,126.923612,953
월세,180,"5,000",103,3/4,서향,37.557399,126.905912,1398
월세,500,"7,000",49,1/3,동향,37.555488,126.907726,870
월세,400,"5,000",136,B1/4,북향,37.550589,126.921976,940
월세,400,"5,000",73,2/3,남동향,37.5614,126.926362,1059
월세,320,"5,000",120,5/8,남동향,37.557714,126.922511,847
월세,460,"8,000",123,1/3,,37.555224,126.929166,834
월세,250,"5,000",65,1/3,남향,37.554955,126.932517,2033
월세,110,"1,000",40,1/3,남향,37.555104,126.93378,2032
월세,420,"6,000",198,2/3,,37.539706,126.944213,1756
월세,500,"6,000",91,B1/6,남서향,37.546049,126.915482,6583
월세,600,1억,222,2/7,동향,37.561283,126.926532,1059
월세,300,"4,000",48,1/3,북동향,37.562712,126.92281,1357
월세,160,"3,000",49,1/6,남서향,37.554387,126.933698,2032
월세,180,"1,000",49,1/5,남향,37.558902,126.911373,1349
월세,85,"1,000",22,4/4,남동향,37.560837,126.924652,1143
월세,160,"3,000",49,B1/3,,37.549419,126.923949,870
월세,"1,300","2억 5,000",165,전체층/1,북서향,37.553019,126.925255,7227
월세,145,"2,000",71,3/6,북향,37.548823,126.952921,2466
월세,350,"3,000",57,B1/4,남동향,37.559337,126.925601,6495
월세,180,"3,000",82,B1/4,북서향,37.548719,126.924442,870
월세,600,"7,000",148,1/4,동향,37.552854,126.922731,943
월세,160,"2,000",14,1/1,남서향,37.577102,126.895125,316
월세,200,"3,000",20,3/3,북동향,37.5617,126.926563,1059
월세,450,"5,000",92,5/5,서향,37.555345,126.927847,1471
월세,250,1억,247,B2/6,남서향,37.554471,126.931021,834
월세,380,"5,000",112,1/2,남향,37.54633,126.920124,7825
월세,"3,000",5억,820,2/5,북동향,37.549448,126.922396,940
월세,"5,100",6억,1058,3/7,남서향,37.556725,126.90997,835
월세,370,"2,700",79,1/1,서향,37.545197,126.953315,2489
월세,140,"2,000",90,B1/4,북동향,37.560859,126.923307,1088
월세,180,"3,000",75,2/5,북향,37.549368,126.940525,1902
월세,500,1억,170,1/6,남동향,37.543438,126.943413,2513
월세,"1,800",3억,121,1/4,,37.539879,126.943966,1756
월세,220,"3,000",106,B1/2,남서향,37.554147,126.904185,872
월세,750,2억,186,3/3,,37.557101,126.954641,969
월세,140,"1,000",56,1/5,,37.547548,126.958658,3270
월세,400,"5,000",99,1/6,남서향,37.547979,126.920867,7825
월세,700,1억,77,1/1,남동향,37.555702,126.926073,10072
월세,350,"5,000",98,1/2,서향,37.546869,126.932657,1897
월세,500,1억,82,1/6,동향,37.553491,126.925778,2284
월세,100,"2,000",49,2/3,북동향,37.549248,126.931235,2021
월세,"2,300",3억,813,B1/7,남향,37.555051,126.920691,2305
월세,150,"3,000",86,B1/5,남서향,37.54943,126.921056,934
월세,253,"3,000",84,1/5,북서향,37.560218,126.90364,1140
월세,300,"3,000",116,2/3,남동향,37.57874,126.894891,316
월세,180,"3,000",56,2/5,남서향,37.562637,126.925044,1059
월세,270,"2,000",132,B1/4,남향,37.557363,126.929521,7311
월세,140,"2,000",107,3/5,,37.544486,126.934383,4283
월세,185,"2,000",42,B1/2,북동향,37.561334,126.922149,3352
월세,220,"4,000",143,B1/5,북향,37.547508,126.923207,870
월세,210,"3,000",99,2/2,서향,37.547781,126.955392,3140
월세,200,"2,000",53,3/3,남향,37.554597,126.923169,6080
월세,250,"2,500",26,1/2,남향,37.54434,126.951791,2466
월세,270,"3,000",116,B1/7,남향,37.545693,126.916208,6503
월세,103,"3,000",87,2/12,남향,37.583415,126.885976,5108
월세,"1,000","1억 2,000",133,전체층/4,남서향,37.559367,126.925199,6495
월세,110,"1,000",111,B1/3,북향,37.555511,126.909307,875
월세,750,2억,83,1/4,북동향,37.553412,126.923354,5840
월세,400,"4,000",98,2/5,북동향,37.554373,126.906066,867
월세,75,500,48,B1/5,북서향,37.562633,126.920506,1982
월세,450,"6,000",160,1/3,동향,37.552827,126.922273,943
월세,80,800,16,B1/1,남향,37.549868,126.918447,9743
월세,150,"3,000",62,B1/5,북동향,37.561615,126.922195,3352
월세,160,"3,000",95,2/5,북동향,37.550197,126.910543,3589
월세,160,"3,000",92,3/5,남동향,37.562922,126.915943,1051
월세,350,"5,000",53,B1/4,남향,37.555567,126.928054,12424
월세,120,"1,000",150,B1/4,남동향,37.553387,126.917939,7109
매매,0,23억,44,1/5,북서향,37.541361,126.953849,7754
월세,200,"4,000",132,B1/6,,37.557019,126.908963,811
월세,80,"1,000",19,3/5,남향,37.556863,126.928599,2619
월세,150,"3,000",52,4/9,북향,37.55649,126.94504,669
월세,280,"3,000",53,B1/3,서향,37.562201,126.924683,1059
월세,260,"6,000",34,1/6,남동향,37.558022,126.922778,847
월세,240,"3,000",60,2/4,서향,37.549397,126.91958,7825
월세,270,"4,000",39,1/3,북향,37.547052,126.922569,5973
월세,170,"3,000",119,3/3,남동향,37.555132,126.905314,927
월세,150,"2,000",28,1/1,북서향,37.574954,126.897043,2357
월세,230,"4,000",23,1/1,남서향,37.546435,126.943165,1979
월세,280,"4,000",49,B1/4,북동향,37.562458,126.925371,1059
월세,77,500,9,1/1,서향,37.555558,126.946082,669
월세,200,"2,000",23,1/5,북동향,37.553807,126.92769,8742
월세,300,"3,000",76,2/3,남향,37.556063,126.930189,2619
월세,210,"3,000",101,2/2,북서향,37.548103,126.955191,3140
월세,200,"2,400",120,5/5,동향,37.552095,126.921839,917
월세,120,"2,000",37,B1/3,남동향,37.546367,126.920037,7825
월세,130,"2,000",33,1/6,남향,37.563019,126.916566,1410
월세,300,"5,000",31,1/5,동향,37.561299,126.924723,7147
월세,100,"1,000",39,1/5,남서향,37.562903,126.916194,1410
월세,170,"2,000",46,1/4,북향,37.556319,126.90067,1740
월세,700,1억,142,1/15,동향,37.565499,126.904332,1069
월세,155,"2,000",33,1/4,동향,37.555383,126.92658,7503
월세,170,"2,000",61,B1/3,서향,37.565471,126.923667,1048
월세,240,"3,000",36,2/4,남향,37.561743,126.925266,1439
월세,175,"3,000",50,1/6,남서향,37.5536,126.917521,7109
월세,200,"5,000",92,3/3,서향,37.555743,126.926895,666
월세,80,"1,000",25,1/3,남동향,37.547469,126.959208,4202
월세,135,"2,000",35,1/6,동향,37.553909,126.909825,802
월세,140,"2,000",97,B1/4,북서향,37.556698,126.913715,806
월세,250,"3,000",56,1/3,서향,37.54976,126.917694,8571
월세,450,"5,000",122,2/2,남동향,37.553689,126.921444,943
월세,430,"8,000",96,1/7,남향,37.555213,126.916205,806
월세,300,"3,000",45,1/5,,37.561654,126.92627,1059
월세,109,"2,000",43,1/4,북서향,37.558065,126.917243,850
월세,250,"5,000",97,4/5,,37.555878,126.909628,867
월세,300,"5,000",34,1/5,남향,37.555737,126.90933,867
월세,300,"6,000",54,1/4,남서향,37.54648,126.943263,1979
월세,100,"1,000",33,1/2,남서향,37.549235,126.909225,3589
월세,150,"2,000",36,B1/4,남서향,37.565098,126.922686,909
월세,375,"3,000",63,1/5,남서향,37.562843,126.924662,1010
월세,400,"5,000",96,1/5,남서향,37.557739,126.927088,6495
월세,250,"4,000",99,4/8,남서향,37.551192,126.92027,7549
월세,100,"1,000",95,B1/4,남서향,37.567044,126.909328,974
월세,450,"5,000",132,1/6,남서향,37.547516,126.937353,4462
월세,120,"1,500",149,B1/3,남향,37.544589,126.936279,6093
월세,180,"1,000",112,B1/5,남서향,37.565361,126.920522,2322
월세,185,"2,000",161,3/4,남향,37.545548,126.933366,5164
월세,250,"3,000",69,2/5,남서향,37.549833,126.910373,3589
월세,300,"5,000",33,1/1,서향,37.554431,126.949496,2027
월세,105,"1,000",34,1/1,북동향,37.552752,126.935928,2233
월세,400,"7,000",79,1/5,남서향,37.557896,126.90879,1284
월세,250,"3,000",129,2/4,서향,37.551468,126.924083,5652
월세,270,"3,500",143,1/2,남동향,37.561897,126.918115,473
월세,70,"1,000",26,2/2,남서향,37.575315,126.893319,2037
월세,170,"2,000",56,B1/2,북향,37.560927,126.924949,1143
월세,230,"3,000",39,1/5,남서향,37.554627,126.926706,1471
월세,35,500,21,1/1,남동향,37.556594,126.952204,1487
월세,350,"8,000",221,B1/7,북동향,37.575815,126.897595,2357
월세,280,"3,000",53,1/2,북서향,37.541726,126.950777,4384
월세,100,"1,500",90,B1/4,,37.557015,126.953506,910
월세,150,"2,000",33,1/3,남동향,37.546204,126.922448,5973
월세,160,"3,000",24,1/2,남서향,37.581767,126.881497,4212
월세,280,"3,000",50,1/2,북서향,37.566389,126.920419,2322
월세,"1,683",2억,892,B1/13,서향,37.581627,126.887064,5108
월세,140,"2,000",21,1/6,남서향,37.56731,126.910138,1037
월세,120,"2,000",40,B1/3,남동향,37.554659,126.907468,910
월세,160,"2,000",23,1/3,북동향,37.554619,126.929167,1471
월세,300,"3,000",125,3/5,북동향,37.554295,126.926797,8287
월세,290,"4,000",64,2/4,남서향,37.564674,126.922729,1010
월세,70,"2,000",23,3/3,남향,37.566235,126.916872,1097
매매,0,"8억 7,000",64,1/7,북서향,37.558195,126.910125,1284
월세,300,"4,000",76,1/2,동향,37.549257,126.924093,870
월세,335,"8,000",57,1/1,북서향,37.551179,126.937355,2778
월세,900,"1억 3,000",455,4/6,북동향,37.557505,126.923306,847
월세,150,"2,000",116,B1/5,북향,37.557644,126.908344,1284
월세,800,"1억 3,000",288,3/5,남서향,37.539377,126.943765,1756
월세,170,"5,000",33,1/5,북향,37.553107,126.926073,7227
월세,110,"1,000",16,1/4,남서향,37.554273,126.927662,1471
월세,80,"1,000",21,1/3,북향,37.567695,126.912772,974
월세,120,"2,000",33,1/3,북서향,37.54676,126.928471,3435
월세,90,"2,000",33,1/5,남서향,37.558617,126.916756,742
월세,320,"5,000",95,3/5,북서향,37.556575,126.924929,5756
월세,450,"9,000",263,3/3,남향,37.558244,126.907008,1158
월세,440,"7,000",39,1/14,서향,37.541773,126.950244,1935
월세,230,"4,000",52,1/5,남향,37.555605,126.933632,2032
월세,140,"1,500",39,1/6,동향,37.554716,126.923855,5192
월세,220,"2,000",138,B1/4,북동향,37.560184,126.90604,1763
월세,800,"5,000",88,8/8,남동향,37.577276,126.89505,316
월세,630,1억,178,1/4,서향,37.551756,126.922868,870
월세,200,"3,000",53,1/3,동향,37.55686,126.926223,6495
월세,180,"2,000",99,3/4,북서향,37.558894,126.913244,1158
월세,170,"3,000",56,2/3,북서향,37.555203,126.907875,910
월세,150,"3,000",33,1/3,동향,37.546465,126.941791,1936
월세,380,"3,000",103,1/2,동향,37.560936,126.926537,1059
월세,170,"2,000",49,2/2,남향,37.556909,126.926822,6495
월세,140,"2,000",86,B1/6,서향,37.556777,126.913875,806
매매,0,"4억 7,000",20,1/5,남동향,37.565921,126.917299,1611
월세,400,"5,000",174,2/4,동향,37.549804,126.921782,934
월세,150,"1,000",16,B1/6,서향,37.546772,126.954284,2489
월세,70,"1,000",29,2/18,남동향,37.546233,126.952174,2836
월세,80,"1,000",13,1/4,북향,37.550491,126.91957,9743
월세,"2,500",3억,109,1/4,남서향,37.552905,126.924859,6057
월세,"1,500",5억,162,1/4,남서향,37.550859,126.923522,953
월세,830,1억,41,2/20,북향,37.557055,126.954829,969
월세,150,"2,000",72,4/4,동향,37.552838,126.923988,2305
월세,195,"3,300",66,1/5,남서향,37.568289,126.905709,2947
월세,220,"2,500",85,1/6,동향,37.560442,126.906739,910
월세,160,"3,000",46,1/7,북동향,37.553862,126.929201,1471
월세,70,"1,000",33,1/3,북동향,37.55007,126.908259,3589
월세,170,"3,000",23,1/3,남향,37.555516,126.907835,870
월세,300,"5,000",92,2/5,남동향,37.55556,126.92296,2283
월세,95,"1,000",26,2/2,남동향,37.555726,126.907916,870
월세,115,"1,000",33,1/1,남동향,37.553418,126.905966,774
월세,140,"2,000",27,1/5,북향,37.554405,126.92667,8287
월세,80,"1,000",25,1/4,북향,37.548684,126.924548,870
월세,140,900,33,B1/20,동향,37.540858,126.946913,2428
월세,80,"2,000",57,3/5,남향,37.547752,126.93119,2021
월세,180,"2,000",50,B1/1,동향,37.549042,126.91735,8571
월세,300,"8,000",56,1/9,남동향,37.559438,126.923326,1735
월세,250,"3,000",40,1/3,동향,37.55002,126.918268,9743
월세,250,"3,000",66,1/7,남동향,37.556261,126.932465,1770
월세,400,"3,000",111,B1/7,남동향,37.555798,126.919203,873
매매,0,"4억 3,000",23,1/4,남서향,37.562091,126.922368,1088
월세,200,"3,000",64,1/2,북동향,37.558206,126.961181,1343
월세,"5,000",5억,647,3/11,남동향,37.556495,126.922559,847
월세,200,"3,000",30,1/1,남서향,37.547384,126.943504,1979
월세,500,"8,000",110,1/5,남동향,37.559845,126.920683,1050
월세,200,"3,000",10,1/2,북향,37.552798,126.921659,943
월세,567,"5,670",146,14/15,남동향,37.5572,126.923526,847
월세,500,"7,000",101,3/4,북서향,37.551537,126.921079,934
월세,180,"2,000",84,6/6,북서향,37.549503,126.919658,7825
월세,150,"2,000",43,1/4,,37.545914,126.941342,3253
월세,50,500,15,1/2,동향,37.565427,126.917214,1097
월세,130,"3,000",62,1/4,동향,37.55461,126.916638,7549
월세,360,"5,000",253,B1/5,북동향,37.549912,126.918837,9743
월세,300,"3,000",19,B1/3,동향,37.562396,126.92563,970
월세,170,"2,000",69,1/3,서향,37.578442,126.895821,316
월세,300,"5,000",57,1/1,남향,37.576372,126.895794,5185
월세,190,"2,000",70,2/5,동향,37.557131,126.921249,1647
월세,270,"5,000",42,1/3,남동향,37.559689,126.921469,1050
월세,300,"3,000",115,4/5,남동향,37.563392,126.925273,1382
월세,250,"5,000",23,1/5,북동향,37.555544,126.924617,15320
월세,180,"3,000",71,1/4,남서향,37.563768,126.918983,1314
월세,120,"2,000",64,4/15,,37.553441,126.937494,3322
월세,180,"2,500",42,B1/4,,37.562836,126.925819,1382
월세,550,1억,113,2/5,서향,37.556643,126.925196,5756
월세,88,"1,500",19,1/2,동향,37.561205,126.922549,3352
월세,300,"3,000",57,1/3,남서향,37.561824,126.926045,1059
월세,180,"2,000",50,1/4,남향,37.553748,126.929887,2155
월세,100,"5,000",25,1/3,서향,37.537784,126.951798,19164
월세,160,"2,000",81,2/4,남향,37.549216,126.910288,3589
월세,200,"3,000",59,2/8,남동향,37.555063,126.933331,2032
월세,250,"3,000",49,1/7,북동향,37.554863,126.934401,1691
월세,260,1억,299,B2/9,북향,37.552331,126.916981,21404
월세,170,"3,000",33,B1/2,북동향,37.561925,126.925291,1439
월세,200,"3,000",77,B1/4,북동향,37.548281,126.921493,934
월세,180,"3,000",70,1/3,서향,37.561551,126.904387,1140
월세,350,"5,000",129,2/5,북동향,37.549706,126.922758,940
월세,60,500,8,1/2,북동향,37.560263,126.905784,1763
월세,600,1억,113,1/4,남향,37.551445,126.920247,7549
월세,270,"2,000",63,1/1,남향,37.547553,126.92156,5253
월세,450,"4,000",47,1/5,서향,37.553336,126.920398,9360
월세,150,"1,500",90,3/4,북향,37.547714,126.919229,9743
월세,400,"5,000",178,2/6,남향,37.547287,126.954459,2280
월세,200,"2,000",100,2/4,남서향,37.549473,126.918152,5890
월세,190,"1,500",37,B1/3,북향,37.560946,126.924556,1143
월세,470,"5,000",186,1/6,,37.548033,126.920954,7825
월세,"1,400",2억,721,2/3,북향,37.544823,126.931925,3217
월세,200,"3,000",90,3/5,동향,37.548642,126.920231,7825
월세,189,"1,500",34,1/5,남향,37.542304,126.940487,1974
월세,120,"3,000",43,1/5,북향,37.568911,126.912849,1794
월세,150,"2,000",43,B1/2,남향,37.549145,126.917595,8571
월세,198,"3,000",49,1/2,서향,37.557416,126.908358,673
월세,175,"2,000",75,4/4,북향,37.555639,126.924363,5192
월세,225,"4,000",82,1/5,남동향,37.553186,126.920239,9360
월세,300,"3,000",69,1/5,남향,37.556559,126.929262,2619
월세,200,"2,000",49,1/4,북동향,37.553251,126.903894,927
월세,330,"5,000",143,2/6,남향,37.54828,126.917701,8571
월세,70,"1,000",30,2/6,,37.546299,126.935848,4200
월세,400,"5,000",173,4/4,북서향,37.553944,126.920366,2305
월세,95,"1,000",26,B1/3,서향,37.555618,126.928571,3089
월세,330,"9,000",73,B1/3,남동향,37.554934,126.923489,5192
월세,70,"1,500",25,2/2,남향,37.585428,126.882157,1505
월세,85,"1,000",33,1/6,남동향,37.569526,126.911275,1794
매매,0,"21억 8,257",122,2/16,북서향,37.553575,126.919922,9360
월세,150,"2,000",33,1/2,동향,37.548369,126.929448,1574
월세,150,"1,500",26,1/3,북동향,37.559123,126.904813,1035
월세,210,"2,000",50,1/6,서향,37.563267,126.926217,1095
월세,80,"1,000",117,B1/2,남향,37.563231,126.917068,534
월세,700,"6,000",39,1/1,서향,37.541583,126.950958,4384
월세,250,"3,000",110,2/4,동향,37.553795,126.905598,774
매매,0,"49억 5,000",82,1/1,북서향,37.558143,126.924353,1735
월세,160,"2,000",23,4/4,북동향,37.562873,126.92542,958
월세,290,"5,000",59,3/4,남동향,37.55547,126.924547,15320
월세,180,"3,000",42,1/2,남향,37.545918,126.920979,7825
월세,190,"3,500",78,B1/4,북향,37.549812,126.920767,7825
월세,120,"1,500",36,1/4,남동향,37.567945,126.910822,1069
월세,160,"2,000",46,1/2,동향,37.538705,126.946208,1802
월세,310,"3,000",148,3/6,북서향,37.5573,126.922759,847
월세,480,"3,000",34,1/4,북향,37.555399,126.908393,875
월세,100,"1,000",33,1/4,남향,37.575999,126.896423,316
월세,270,"6,000",90,1/2,남서향,37.548677,126.921288,934
월세,710,1억,299,B1/8,남향,37.553109,126.936972,1904
월세,850,"1억 5,000",132,1/6,북서향,37.549147,126.919457,9743
월세,40,"1,000",9,1/2,동향,37.548226,126.945348,4809
월세,90,"1,000",16,1/3,남서향,37.544167,126.936582,4431
월세,300,"7,000",53,1/3,남동향,37.546734,126.954501,2489
월세,"1,000","2,000",108,B1/5,북서향,37.569295,126.904346,1160
월세,520,"8,000",168,3/5,남동향,37.539803,126.947847,4364
월세,400,"4,000",163,4/4,북서향,37.563286,126.925673,1382
월세,145,"3,000",119,B1/2,동향,37.556249,126.927726,6495
월세,250,"5,000",125,1/5,남서향,37.55505,126.932505,2033
월세,"1,000","1억 5,000",242,B1/4,남향,37.55252,126.921803,943
월세,200,,6,1/2,북동향,37.553476,126.921942,943
월세,180,"3,000",31,1/5,남동향,37.559388,126.926284,6595
월세,150,"1,000",26,1/4,동향,37.552837,126.921484,917
월세,240,"3,000",62,2/3,북동향,37.555613,126.925617,7753
월세,350,"6,000",49,1/2,동향,37.53636,126.947065,1932
월세,100,"1,000",34,B1/5,북향,37.555552,126.929445,834
월세,270,"5,000",25,1/2,동향,37.552747,126.923965,2305
