,tradeTypeName,rentPrc,dealOrWarrantPrc,area2,floorInfo,direction,latitude,longitude
3568,월세,150,"2,000",43,1/5,서향,37.556377,126.911625
3569,월세,"1,200","1억 2,000",139,1/8,북서향,37.553209,126.919418
3570,월세,"2,500",5억,122,1/5,서향,37.555013,126.922689
3571,월세,800,2억,364,B1/6,남동향,37.551906,126.920666
3572,월세,460,"6,000",64,1/15,남서향,37.565714,126.903295
3573,월세,550,1억,347,6/7,남동향,37.551491,126.923088
3574,월세,500,1억,281,7/8,동향,37.551491,126.923088
3575,월세,210,"3,000",39,1/3,남서향,37.559682,126.924172
3576,월세,280,"3,000",60,2/2,남서향,37.565254,126.923888
3577,월세,80,"1,000",30,1/4,남향,37.553985,126.932236
3578,월세,800,1억,148,1/6,남서향,37.560553,126.906548
3579,월세,350,"5,000",82,1/4,남향,37.56554,126.923336
3580,월세,110,"1,000",33,B1/5,북동향,37.554217,126.926937
3581,월세,350,"6,000",165,B1/4,북서향,37.550617,126.923619
3582,월세,"1,000",1억,119,1/31,동향,37.54145,126.947233
3583,월세,850,"1억 5,000",165,B2/5,북서향,37.553848,126.927434
3584,월세,"2,620",3억,721,2/5,북서향,37.55093,126.909143
3585,월세,180,"4,000",63,2/5,남서향,37.555839,126.909242
3586,월세,280,"5,000",149,2/5,북동향,37.549058,126.906897
3587,월세,70,700,21,1/2,남동향,37.548881,126.915605
3588,월세,950,1억,228,2/2,남향,37.558634,126.920908
3589,월세,"1,100","1억 5,000",389,2/5,서향,37.549917,126.920016
3590,월세,"4,000",5억,1236,1/5,남동향,37.558113,126.920625
3591,월세,700,2억,400,B1/3,동향,37.551227,126.939294
3592,월세,800,1억,60,1/2,동향,37.554895,126.922531
3593,월세,225,"3,000",61,1/4,동향,37.547317,126.922688
3594,월세,800,"1억 8,000",181,2/5,동향,37.555201,126.922899
3595,월세,800,"8,000",224,1/4,남향,37.557608,126.92091
3596,월세,300,"5,000",38,5/5,서향,37.560606,126.925817
3597,월세,430,"5,000",189,2/6,북향,37.566864,126.917161
3598,월세,500,"8,000",68,4/5,서향,37.560606,126.925817
3599,월세,140,"2,000",42,1/7,남서향,37.555063,126.933058
3600,월세,140,"3,000",33,1/4,남동향,37.544229,126.914591
3601,월세,600,1억,178,1/3,남서향,37.552752,126.914146
3602,월세,350,"3,000",123,3/4,동향,37.553699,126.922488
3603,월세,230,"5,000",38,1/1,남향,37.551092,126.934428
3604,월세,330,"5,000",89,1/1,동향,37.552598,126.903134
3605,월세,280,"5,000",82,2/4,북동향,37.562922,126.92574
3606,월세,270,"5,000",54,1/7,동향,37.556169,126.915113
3607,월세,450,"3,000",9,1/2,동향,37.554117,126.922338
3608,월세,274,"3,000",39,1/2,남동향,37.56285,126.926052
3609,월세,100,"2,000",29,3/3,남동향,37.544088,126.914321
3610,월세,130,"2,000",26,B1/2,남서향,37.563097,126.925815
3611,월세,710,1억,188,1/2,동향,37.553295,126.911781
3612,월세,121,"1,500",33,1/4,남동향,37.563199,126.926528
3613,월세,200,"2,000",97,2/4,동향,37.559796,126.921363
3614,월세,130,"1,000",137,B1/4,남향,37.555275,126.916577
3615,월세,90,"1,000",85,B1/4,북동향,37.563725,126.92614
3616,월세,280,"3,000",73,1/4,북동향,37.563725,126.92614
3617,월세,270,"5,000",109,1/12,동향,37.557373,126.916798
3618,월세,800,1억,204,B1/6,남향,37.557947,126.920471
3619,월세,190,"2,000",57,1/4,남서향,37.562124,126.918253
3620,월세,240,"8,000",132,B1/5,동향,37.555201,126.922899
3621,월세,600,1억,154,1/6,남향,37.551583,126.916279
3622,월세,160,"2,000",68,1/4,북서향,37.556097,126.904277
3623,월세,200,"2,000",134,4/4,남향,37.552749,126.923831
3624,월세,270,"5,000",77,2/2,남서향,37.548275,126.922351
3625,월세,320,"5,000",104,1/2,남동향,37.549593,126.917084
3626,월세,120,"2,000",29,1/3,서향,37.556289,126.927343
3627,월세,500,"5,000",194,5/7,북동향,37.550733,126.920204
3628,월세,190,"3,000",125,B1/5,서향,37.551541,126.922654
3629,월세,100,"1,000",15,1/4,북향,37.547349,126.921041
3630,월세,135,"2,000",44,B1/4,동향,37.549766,126.922542
3631,월세,675,1억,96,1/7,남서향,37.541197,126.942294
3632,월세,500,"8,000",82,1/2,남향,37.54945,126.919335
3633,월세,250,"3,000",149,B1/2,남향,37.539,126.950999
3634,월세,400,"5,000",66,B1/29,북서향,37.545622,126.948784
3635,월세,118,"2,000",21,1/5,남향,37.550664,126.905587
3636,월세,230,"5,000",30,1/28,,37.545622,126.948784
3637,월세,170,"3,000",18,1/20,남동향,37.545622,126.948784
3638,월세,150,"3,000",51,B1/22,남동향,37.579413,126.890424
3639,월세,330,"5,000",99,2/4,남동향,37.555411,126.927736
3640,월세,280,"6,000",79,1/4,남동향,37.544229,126.914591
3641,월세,410,1억,25,B1/19,북향,37.553799,126.923701
3642,월세,800,"1억 3,000",109,4/5,북동향,37.560606,126.925817
3643,월세,200,"2,400",33,3/4,남동향,37.561169,126.926094
3644,월세,200,"2,000",41,B1/5,북향,37.559674,126.925782
3645,월세,300,"3,600",33,2/4,남동향,37.561169,126.926094
3646,월세,270,"5,000",66,1/4,남동향,37.577569,126.895945
3647,월세,370,"5,000",85,2/3,남서향,37.559682,126.924172
3648,월세,140,"3,000",42,2/4,남동향,37.544229,126.914591
3649,월세,140,"3,000",36,1/4,남동향,37.544229,126.914591
3650,월세,500,"8,000",68,3/5,북동향,37.560606,126.925817
3651,월세,650,1억,76,B1/5,북서향,37.560606,126.925817
3652,월세,170,"3,000",32,1/2,북동향,37.545941,126.914292
3653,월세,700,"1억 1,000",71,2/5,북서향,37.560606,126.925817
3654,월세,230,"3,000",49,B1/2,남향,37.563343,126.927376
3655,월세,150,"3,000",67,B1/3,남동향,37.5381,126.947583
3656,월세,85,"1,000",51,B1/16,남향,37.542219,126.947896
3657,월세,150,"2,000",123,B1/16,남동향,37.542219,126.947896
3658,월세,190,"3,500",49,1/5,북동향,37.561109,126.920106
3659,월세,50,700,28,B1/16,남향,37.542219,126.947896
3660,월세,180,"2,000",128,B1/16,북동향,37.542219,126.947896
3661,월세,200,"2,000",19,1/2,남동향,37.554378,126.923655
3662,월세,650,1억,76,B1/5,북서향,37.560606,126.925817
3663,월세,350,"5,000",117,2/5,동향,37.556749,126.951494
3664,월세,300,"5,000",81,1/4,남동향,37.548315,126.920852
3665,월세,200,"3,000",51,1/3,남향,37.545874,126.916739
3666,월세,380,"6,000",83,1/4,남향,37.552297,126.920209
3667,월세,350,"5,000",165,B1/5,,37.554677,126.929754
3668,월세,138,"2,000",26,1/5,동향,37.551707,126.906812
3669,월세,287,"3,500",124,1/12,남향,37.551227,126.939294
3670,월세,165,"2,000",70,1/1,남서향,37.555381,126.944483
3671,월세,250,"2,000",89,2/4,,37.554174,126.945567
3672,월세,450,1억,68,1/4,,37.554174,126.945567
3673,월세,90,"1,000",25,1/3,남동향,37.549192,126.933683
3674,월세,100,"1,000",70,B1/5,동향,37.556653,126.953145
3675,월세,340,"3,000",60,1/1,,37.550743,126.952182
3676,월세,160,"3,000",19,2/5,남동향,37.555371,126.930322
3677,월세,75,"1,000",67,B1/4,,37.555919,126.955449
3678,월세,250,"3,000",46,1/5,북동향,37.555371,126.930322
3679,월세,150,"3,000",33,2/2,서향,37.550942,126.913787
3680,매매,0,"1억 4,000",33,B1/18,서향,37.537911,126.944434
3681,월세,180,"3,000",44,1/3,북향,37.555081,126.929417
3682,월세,220,"3,000",49,1/3,서향,37.566555,126.917098
3683,월세,550,"8,000",119,1/1,남서향,37.549285,126.9173
3684,월세,230,"2,000",49,2/5,남향,37.56152,126.925741
3685,월세,680,1억,267,B1/9,,37.549451,126.939381
3686,월세,310,"4,000",86,1/6,동향,37.558098,126.922558
3687,월세,"1,610",2억,319,1/9,남서향,37.549451,126.939381
3688,월세,357,1억,92,1/12,서향,37.551227,126.939294
3689,월세,300,"1억 4,000",132,3/6,북동향,37.542738,126.946545
3690,월세,100,"1,000",27,2/4,서향,37.554625,126.906875
3691,월세,270,"5,000",29,B1/40,동향,37.544935,126.9506
3692,월세,240,"3,000",75,1/3,남동향,37.549188,126.921502
3693,월세,130,"2,000",49,2/4,서향,37.562449,126.92466
3694,월세,700,2억,41,1/1,서향,37.545878,126.945336
3695,월세,160,"2,000",50,B1/4,북향,37.555362,126.926914
3696,월세,90,"1,000",33,2/4,동향,37.560474,126.922822
3697,월세,90,"1,000",33,2/4,동향,37.560474,126.922822
3698,월세,180,"3,000",56,3/4,동향,37.549575,126.917975
3699,월세,350,"6,000",167,B1/4,서향,37.551004,126.923452
3700,월세,700,"1억 2,000",214,1/6,남동향,37.578848,126.894794
3701,월세,180,"2,000",36,1/2,서향,37.549498,126.922885
3702,월세,450,"5,000",132,1/2,남향,37.547508,126.937728
3703,월세,500,"5,000",139,2/5,서향,37.549795,126.921193
3704,월세,380,"4,000",148,2/6,북향,37.552189,126.916416
3705,월세,160,"2,000",26,1/5,남향,37.562355,126.920091
3706,월세,"1,500",3억,142,B2/18,서향,37.556084,126.923455
3707,월세,200,"3,000",45,B1/2,서향,37.548111,126.921647
3708,월세,170,"2,000",45,3/3,북서향,37.556906,126.907916
3709,월세,300,"3,000",223,B1/6,남서향,37.5561,126.89963
3710,월세,"1,100","1억 1,000",329,3/3,서향,37.537102,126.945631
3711,월세,230,"4,000",65,1/5,남동향,37.549383,126.921744
3712,월세,150,"2,000",29,B1/2,남동향,37.549345,126.922222
3713,월세,130,"1,500",33,2/3,북서향,37.561976,126.926352
3714,월세,280,"4,000",98,2/4,남서향,37.562742,126.925363
3715,월세,310,"4,000",86,1/6,동향,37.558098,126.922558
3716,월세,180,"3,000",18,B1/25,남향,37.545622,126.948784
3717,월세,280,"5,000",71,2/2,남향,37.560413,126.920755
3718,월세,200,"2,000",49,1/4,동향,37.560726,126.920469
3719,월세,100,"1,000",18,1/3,남동향,37.554364,126.927798
3720,월세,700,1억,311,B1/6,남서향,37.558939,126.92272
3721,월세,120,"2,000",21,1/5,남동향,37.563944,126.92455
3722,월세,210,"2,000",138,B1/4,남서향,37.553936,126.90543
3723,월세,500,1억,150,4/4,북동향,37.550216,126.919452
3724,월세,130,"2,000",39,1/4,남서향,37.563381,126.926123
3725,월세,250,"3,000",37,B1/4,남동향,37.561169,126.926094
3726,월세,160,"2,000",48,B1/4,북향,37.555362,126.926914
3727,월세,130,"3,000",33,1/3,남동향,37.554288,126.928363
3728,월세,250,"5,000",154,B2/5,남서향,37.547838,126.930228
3729,월세,550,"1억 3,000",147,1/2,동향,37.545874,126.916739
3730,월세,880,"2억 2,000",543,2/5,남향,37.551981,126.922102
3731,월세,300,"3,000",79,B1/3,남동향,37.557673,126.921057
3732,월세,90,"1,000",16,1/5,북서향,37.54614,126.922731
3733,월세,260,"6,000",27,1/4,남서향,37.570173,126.903857
3734,월세,120,"2,000",20,1/5,동향,37.563944,126.92455
3735,월세,80,"1,000",23,1/3,북향,37.553636,126.910296
3736,월세,230,"3,000",26,2/16,남서향,37.564432,126.904472
3737,월세,70,"1,000",22,1/4,북동향,37.550734,126.907263
3738,월세,240,"3,000",49,1/5,,37.553216,126.933286
3739,월세,200,"4,000",31,1/15,,37.55065,126.914878
3740,월세,280,"4,500",69,1/3,북동향,37.555767,126.925336
3741,월세,200,"1,000",26,B1/3,남서향,37.554346,126.927235
3742,월세,240,"3,000",63,1/6,동향,37.545754,126.931639
3743,월세,"2,400",4억,542,1/8,,37.551759,126.923187
3744,월세,310,"3,700",73,1/14,,37.578549,126.894288
3745,매매,0,"5억 5,000",41,1/7,남서향,37.559364,126.902796
3746,월세,350,"5,000",95,2/3,남향,37.552483,126.922389
3747,월세,240,"3,500",125,5/5,남서향,37.547838,126.930228
3748,월세,235,"4,000",82,1/2,남향,37.555962,126.92537
3749,월세,230,"3,000",34,1/2,동향,37.552749,126.952863
3750,매매,0,"12억 5,000",36,1/5,남향,37.58508,126.879837
3751,월세,160,"3,000",47,1/7,북서향,37.553761,126.92924
3752,월세,300,"4,000",48,1/4,동향,37.550521,126.910716
3753,월세,210,"2,000",33,B1/4,동향,37.549016,126.921186
3754,월세,220,"3,000",37,1/3,,37.561856,126.926786
3755,월세,150,"3,000",33,B1/2,남동향,37.557087,126.908458
3756,월세,200,"2,000",51,B1/2,동향,37.558161,126.921341
3757,월세,250,"3,000",97,2/4,서향,37.553936,126.90543
3758,월세,140,"1,000",29,1/5,북동향,37.556801,126.914038
3759,월세,800,2억,286,2/4,남서향,37.570358,126.903417
3760,월세,130,"2,000",67,2/4,,37.554529,126.946656
3761,월세,400,"5,000",49,1/24,남서향,37.550803,126.916722
3762,매매,0,"11억 5,000",52,1/32,남향,37.577085,126.891393
3763,월세,230,"5,000",86,2/2,남향,37.547952,126.921773
3764,월세,450,"8,000",148,2/3,남향,37.547979,126.921633
3765,월세,250,"5,000",65,3/4,,37.539472,126.947391
3766,월세,270,"3,000",70,1/3,동향,37.547304,126.941624
3767,월세,300,"5,000",65,2/4,,37.539472,126.947391
3768,월세,320,"5,000",95,2/3,동향,37.56485,126.92331
3769,월세,300,"5,000",72,B1/4,,37.539472,126.947391
3770,월세,210,"2,500",49,2/2,북동향,37.566297,126.920844
3771,월세,120,"2,000",51,1/2,,37.53758,126.946648
3772,월세,60,"1,000",35,1/3,,37.539417,126.949389
3773,월세,70,"1,000",46,1/2,,37.536925,126.946492
3774,월세,400,"5,000",175,1/4,북향,37.565089,126.923774
3775,월세,190,"6,000",66,1/3,,37.538576,126.946625
3776,월세,580,1억,59,1/4,,37.539643,126.94741
3777,월세,170,"2,000",64,1/6,,37.547937,126.960717
3778,월세,280,"6,000",59,2/3,,37.539643,126.94741
3779,월세,80,"1,300",113,B1/3,,37.539101,126.94794
3780,월세,274,"3,000",39,1/2,남향,37.56285,126.926052
3781,월세,70,"1,000",26,1/3,남향,37.565383,126.916598
3782,월세,95,"1,000",29,1/2,남향,37.563093,126.917412
3783,월세,240,"2,000",200,B1/4,동향,37.547134,126.914225
3784,월세,270,"5,000",59,1/7,남향,37.556169,126.915113
3785,월세,200,"1,000",30,B1/3,남향,37.554346,126.927235
3786,월세,140,"3,000",51,1/2,남향,37.565271,126.924641
3787,월세,170,"3,000",18,B1/5,남향,37.545622,126.948784
3788,월세,280,"5,000",59,1/21,남향,37.552514,126.95684
3789,월세,320,1억,135,1/7,남서향,37.552303,126.933525
3790,월세,190,"2,000",33,1/3,남서향,37.554498,126.926936
3791,월세,576,"6,000",66,1/3,서향,37.549917,126.920016
3792,월세,150,"3,000",40,1/4,남향,37.56533,126.92412
3793,월세,350,"4,000",72,1/1,남향,37.549148,126.938207
3794,월세,"2,700","3억 2,500",594,1/5,남향,37.54912,126.923729
3795,월세,350,"5,000",178,B1/4,남동향,37.549539,126.910352
3796,매매,0,9억,60,1/3,남서향,37.551057,126.911867
3797,월세,"1,200",3억,299,2/3,동향,37.552473,126.92299
3798,월세,300,"3,000",76,B1/2,남서향,37.546318,126.9437
3799,월세,"3,600","4억 5,000",1257,1/3,북서향,37.553179,126.9124
3800,월세,120,"2,000",21,1/4,동향,37.562053,126.921427
3801,월세,250,"4,000",124,B1/6,남향,37.551729,126.920984
3802,월세,630,"1억 5,000",153,1/2,북동향,37.549856,126.911428
3803,월세,450,"5,000",92,1/6,남향,37.546339,126.92268
3804,월세,140,"3,000",39,B1/4,남서향,37.548315,126.920852
3805,월세,"1,400","1억 5,000",352,1/3,남서향,37.553179,126.9124
3806,월세,250,"3,000",60,2/3,북서향,37.548961,126.919267
3807,월세,350,"4,000",136,B1/5,북동향,37.556059,126.914616
3808,월세,45,500,14,2/3,북동향,37.564381,126.904016
3809,월세,250,"3,000",49,B1/2,동향,37.555497,126.926421
3810,매매,0,9억,45,1/19,남서향,37.553799,126.923701
3811,매매,0,"5억 9,000",37,1/3,북향,37.551057,126.911867
3812,월세,"1,800","2억 5,000",489,2/3,남서향,37.553179,126.9124
3813,월세,"1,200","1억 5,000",320,1/3,남향,37.554443,126.918869
3814,월세,270,"3,000",99,2/5,북서향,37.554855,126.930407
3815,월세,160,"3,000",47,1/7,동향,37.553761,126.92924
3816,월세,130,"2,000",46,2/2,남서향,37.549302,126.909552
3817,월세,300,"3,000",76,2/4,북동향,37.563009,126.925659
3818,월세,250,"3,000",60,1/3,서향,37.547469,126.917588
3819,월세,300,"7,000",52,1/9,서향,37.544709,126.954281
3820,월세,140,"1,500",28,1/4,북동향,37.546146,126.941819
3821,월세,450,"6,000",82,1/6,남향,37.556699,126.921391
3822,월세,800,"6,000",246,4/5,남동향,37.555378,126.922715
3823,월세,350,"5,000",108,1/2,동향,37.550056,126.911345
3824,월세,320,"5,000",104,B1/2,동향,37.549593,126.917084
3825,월세,400,"3,000",102,1/1,동향,37.544745,126.952234
3826,월세,130,"2,000",27,1/1,북동향,37.557927,126.928334
3827,월세,400,"3,000",102,1/3,,37.545752,126.91374
3828,월세,"1,350",2억,223,1/6,북향,37.553958,126.921396
3829,월세,175,"1,000",39,1/3,동향,37.550179,126.91083
3830,월세,400,"5,000",186,3/3,남서향,37.553179,126.9124
3831,매매,0,15억,379,B1/5,남향,37.560744,126.904055
3832,월세,170,"3,000",32,1/2,동향,37.545941,126.914292
3833,월세,230,"3,000",59,1/3,동향,37.538107,126.94659
3834,월세,180,"3,000",40,1/4,서향,37.53822,126.946795
3835,월세,800,"1억 1,000",157,1/5,,37.538148,126.94537
3836,월세,200,"3,000",46,2/4,남향,37.562937,126.925977
3837,월세,567,"5,670",145,14/15,남동향,37.557212,126.923674
3838,월세,180,"3,000",18,B1/24,남서향,37.545622,126.948784
3839,월세,395,"5,000",34,1/22,북향,37.579413,126.890424
3840,월세,350,"5,000",130,3/6,남서향,37.575146,126.895297
3841,월세,470,"6,500",95,B1/3,동향,37.56485,126.92331
3842,월세,200,"3,000",50,1/6,동향,37.566864,126.917161
3843,월세,210,"2,000",90,B1/6,남동향,37.553676,126.918353
3844,월세,250,"3,000",46,1/4,남향,37.550039,126.910893
3845,월세,600,1억,93,1/5,동향,37.557737,126.908957
3846,월세,700,"1억 2,000",248,1/8,동향,37.553117,126.9256
3847,월세,"1,200",3억,299,2/3,동향,37.552473,126.92299
3848,월세,250,"3,000",59,1/2,북향,37.555497,126.926421
3849,월세,250,"4,000",97,2/5,서향,37.540796,126.944714
3850,월세,"1,164","2억 4,440",264,2/4,서향,37.551275,126.923572
3851,월세,270,"6,000",88,1/2,남동향,37.552717,126.922232
3852,월세,260,"4,000",102,1/3,동향,37.551316,126.920721
3853,월세,400,"5,000",72,2/4,남서향,37.55614,126.926445
3854,월세,158,"2,000",49,1/7,동향,37.556359,126.899126
3855,월세,189,"1,000",90,3/5,동향,37.557085,126.904379
3856,월세,480,"6,000",82,1/3,북향,37.55211,126.921282
3857,월세,80,"1,500",35,1/4,동향,37.55913,126.912639
3858,월세,950,"1억 5,000",221,4/5,남향,37.550927,126.922529
3859,월세,440,"5,000",176,3/5,동향,37.550111,126.920849
3860,월세,190,"2,000",26,1/3,북동향,37.554498,126.926936
3861,월세,900,"1억 5,000",274,2/5,남향,37.556065,126.927563
3862,월세,270,"4,000",99,2/4,남향,37.55499,126.926239
3863,월세,75,"1,000",33,1/3,동향,37.55651,126.901899
3864,월세,800,1억,194,1/2,남향,37.548775,126.915256
3865,월세,160,"2,000",50,3/3,북동향,37.555191,126.930731
3866,월세,240,"3,000",75,1/3,남동향,37.549188,126.921502
3867,월세,150,"3,000",49,1/2,남동향,37.549593,126.917084
3868,매매,0,"8억 3,000",42,1/1,북서향,37.551092,126.934428
3869,월세,120,"2,000",22,1/4,동향,37.562053,126.921427
3870,월세,90,"1,000",20,1/3,북향,37.54764,126.921253
3871,월세,220,"3,000",49,1/4,북향,37.556383,126.932513
3872,월세,250,"3,000",50,B1/2,동향,37.555497,126.926421
3873,월세,230,"3,000",170,B1/5,동향,37.553071,126.92724
3874,월세,130,"1,000",33,B1/2,남서향,37.555937,126.930629
3875,월세,170,"3,000",45,B1/3,동향,37.554668,126.927256
3876,월세,440,1억,72,1/5,남동향,37.549127,126.916629
3877,월세,200,"3,000",102,2/3,동향,37.552939,126.906211
3878,월세,400,"5,000",175,1/4,동향,37.565089,126.923774
3879,월세,410,"9,000",52,1/5,남향,37.548482,126.916746
3880,월세,85,"1,000",23,1/4,북서향,37.55348,126.932674
3881,월세,260,"3,000",66,B1/3,남향,37.56207,126.925007
3882,월세,300,"1억 2,000",128,2/6,남서향,37.542665,126.946671
3883,월세,200,"2,000",82,3/3,,37.559124,126.926204
3884,월세,90,"1,000",24,1/1,동향,37.539948,126.944067
3885,월세,240,"3,000",56,1/6,남향,37.545754,126.931639
3886,월세,350,"6,000",97,5/11,북서향,37.557202,126.924753
3887,월세,250,"4,000",70,2/27,동향,37.552182,126.955507
3888,월세,150,"3,000",149,B1/8,남향,37.55018,126.955506
3889,월세,190,"2,500",26,1/5,동향,37.541084,126.949423
3890,월세,500,"8,000",88,2/8,북향,37.541747,126.952856
3891,월세,250,"5,000",43,B1/5,북향,37.553848,126.927434
3892,월세,180,"2,000",59,1/2,서향,37.554451,126.927354
3893,월세,330,"5,000",72,1/2,서향,37.552979,126.947721
3894,월세,"1,200",2억,202,1/5,동향,37.553848,126.927434
3895,월세,"1,000",1억,119,1/31,동향,37.54145,126.947233
3896,월세,260,"3,000",40,2/16,남서향,37.581344,126.888569
3897,월세,90,"1,000",23,1/3,남서향,37.557373,126.902835
3898,월세,80,"3,000",45,1/4,남서향,37.563468,126.909256
3899,매매,0,"2억 3,000",39,B1/24,북서향,37.580069,126.889006
3900,월세,190,"2,000",26,1/4,남서향,37.558995,126.905164
3901,매매,0,5억,51,B1/22,남동향,37.579413,126.890424
3902,월세,600,1억,213,2/4,남서향,37.555479,126.925116
3903,월세,300,"4,000",81,B1/4,남동향,37.559421,126.924576
3904,월세,"2,600",3억,545,1/5,남서향,37.564409,126.921286
3905,월세,350,"5,000",112,2/4,남서향,37.555479,126.925116
3906,월세,150,"3,500",9,1/4,남서향,37.555479,126.925116
3907,월세,300,"5,000",101,3/4,남서향,37.555479,126.925116
3908,월세,80,"1,000",66,B1/3,북동향,37.558997,126.917212
3909,월세,700,"8,000",128,2/3,북동향,37.562159,126.926715
3910,월세,150,"3,000",32,3/3,북동향,37.562159,126.926715
3911,월세,75,"1,500",23,1/4,남향,37.554009,126.910442
3912,월세,260,"1,500",83,1/5,,37.549539,126.910352
3913,월세,370,"5,000",54,1/2,,37.550056,126.911345
3914,월세,590,"7,000",170,3/4,남동향,37.553486,126.921098
3915,월세,350,"4,000",97,2/4,동향,37.553936,126.90543
3916,월세,"1,500",3억,78,1/3,남동향,37.552467,126.921985
3917,월세,200,"2,000",158,3/4,남향,37.566001,126.910833
3918,월세,270,"7,000",37,B1/1,서향,37.574308,126.896157
3919,월세,"1,008","2억 1,168",285,2/4,서향,37.551275,126.923572
3920,월세,230,"3,000",65,1/5,서향,37.553339,126.907435
3921,월세,100,"1,000",79,B1/4,남서향,37.561388,126.905628
3922,월세,700,1억,306,4/9,동향,37.552633,126.92139
3923,월세,270,"4,000",120,2/5,남서향,37.557013,126.90402
3924,월세,500,"6,000",395,B2/11,남서향,37.556072,126.922097
3925,월세,520,"7,000",91,1/5,북향,37.56171,126.924689
3926,월세,100,"3,000",30,1/3,남서향,37.546798,126.945594
3927,월세,250,"3,000",100,B1/5,북서향,37.55668,126.925332
3928,월세,200,"2,000",68,3/4,남향,37.555738,126.926349
3929,월세,160,"3,000",19,2/5,남동향,37.555371,126.930322
3930,월세,800,1억,53,1/6,동향,37.552551,126.923384
3931,월세,370,1억,242,3/15,남서향,37.541275,126.946306
3932,월세,470,"7,000",119,2/6,동향,37.552551,126.923384
3933,월세,150,"2,000",45,1/5,동향,37.556268,126.91333
3934,월세,"2,000",3억,349,B1/5,남동향,37.553294,126.933358
3935,월세,200,"3,000",71,3/3,남향,37.554821,126.923333
3936,월세,400,1억,44,B1/34,동향,37.550942,126.913787
3937,월세,300,"6,000",36,1/3,동향,37.54909,126.922828
3938,월세,300,"5,000",36,1/3,동향,37.54909,126.922828
3939,월세,350,"4,000",100,2/8,남향,37.559928,126.907011
3940,월세,260,"3,000",76,1/4,남향,37.549966,126.936611
3941,월세,180,"3,000",90,B1/4,남향,37.549966,126.936611
3942,월세,200,"3,000",110,5/7,북동향,37.566694,126.910201
3943,월세,200,"3,000",110,4/7,북동향,37.566694,126.910201
3944,월세,200,"3,000",110,3/7,북동향,37.566694,126.910201
3945,월세,200,"3,000",110,2/7,북동향,37.566694,126.910201
3946,월세,200,"3,000",110,6/7,북동향,37.566694,126.910201
3947,월세,400,1억,110,1/7,북동향,37.566694,126.910201
3948,매매,0,20억,80,B1/2,남향,37.550942,126.913787
3949,매매,0,"11억 5,000",52,1/32,남향,37.577085,126.891393
3950,월세,170,"2,000",46,3/4,남향,37.550294,126.920877
3951,월세,100,"1,500",44,6/6,동향,37.556761,126.926024
3952,월세,380,"7,000",23,2/2,남향,37.546359,126.943495
3953,월세,300,"3,000",119,2/4,북동향,37.577464,126.893779
3954,월세,200,"3,000",46,2/15,북서향,37.581344,126.888569
3955,월세,120,"3,000",147,B1/4,,37.544345,126.935777
3956,월세,280,"5,000",33,1/1,서향,37.552979,126.947721
3957,월세,200,"3,000",48,1/7,남향,37.556185,126.932215
3958,매매,0,5억,27,B2/2,,37.555561,126.959271
3959,월세,160,"3,000",46,1/6,남향,37.554347,126.933807
3960,월세,950,2억,86,1/2,북향,37.555984,126.920968
3961,월세,380,"5,000",119,3/6,동향,37.53795,126.947268
3962,월세,140,"1,000",45,2/4,남동향,37.555953,126.907758
3963,월세,190,"2,000",53,B1/3,남서향,37.548264,126.921325
3964,월세,150,"2,000",42,2/20,북향,37.556303,126.943269
3965,월세,160,"3,000",41,2/8,남향,37.556498,126.947626
3966,월세,65,"1,000",85,B1/3,서향,37.555075,126.947179
3967,월세,190,"3,000",30,1/2,북동향,37.554079,126.92729
3968,월세,80,"1,000",27,1/4,북동향,37.554694,126.932596
3969,월세,"1,000",2억,258,4/8,동향,37.553839,126.922771
3970,월세,120,"1,500",36,1/5,남동향,37.568144,126.910901
3971,월세,180,"2,000",72,2/4,북서향,37.55291,126.920687
3972,월세,160,"2,500",28,3/3,남향,37.562103,126.926197
3973,월세,160,"3,000",29,1/4,동향,37.556279,126.908093
3974,월세,105,"1,000",23,1/4,북동향,37.546322,126.941062
3975,월세,210,"3,000",29,B1/2,북동향,37.561905,126.924974
3976,월세,120,"2,000",40,1/5,북동향,37.557782,126.904935
3977,월세,186,"3,000",19,1/2,북동향,37.562159,126.926715
3978,월세,180,"2,000",72,2/4,북서향,37.55291,126.920687
3979,월세,300,"4,000",38,1/4,북향,37.561941,126.925084
3980,월세,470,"5,000",85,1/4,북향,37.548861,126.915957
3981,월세,150,"3,000",29,2/3,북서향,37.54873,126.921422
3982,월세,280,"7,000",117,2/6,북서향,37.547567,126.923461
3983,월세,130,"1,000",131,B1/4,남동향,37.555275,126.916577
3984,월세,80,"1,000",66,B1/3,남향,37.558997,126.917212
3985,월세,400,"3,000",118,1/3,남향,37.545752,126.91374
3986,월세,260,"3,000",90,2/4,북동향,37.552378,126.916741
3987,월세,200,"2,000",99,1/5,남동향,37.554461,126.913871
3988,월세,260,"4,500",87,3/5,북서향,37.555506,126.924
3989,월세,100,"1,000",11,1/3,남동향,37.554364,126.927798
3990,월세,250,"3,500",66,1/4,남향,37.553431,126.903174
3991,월세,230,"2,760",49,3/3,서향,37.56162,126.925672
3992,월세,210,"2,000",29,B1/4,동향,37.549016,126.921186
3993,월세,150,"3,000",33,B1/3,동향,37.545758,126.914033
3994,월세,768,"7,000",272,2/7,남동향,37.550161,126.904363
3995,월세,200,"4,000",29,1/15,남동향,37.55065,126.914878
