tradeTypeName,rentPrc,dealOrWarrantPrc,area2,floorInfo,direction,latitude,longitude,flow_pop,bus_N,parking_N,cafe_N,bicycle_N,subway_N,subway_d,school_N,store_N,rest_N,day_pop,night_pop,2nPrc_str,2nPrc,평당가격,가성비,가성비_Rank,floor_estate,floor_buliding
월세,200,"2,000",47,4/4,남동향,37.546829,126.922069,940,24,212,36,6,1,120.38706493195124,4,61,39,508151.67,471457.29,"200*24+2,000",68000000.0,1446808.5106382978,0.0006497058823529412,1353,4,4
월세,450,"5,000",109,1/3,남동향,37.54983,126.922318,940,33,208,48,5,1,239.73415298773912,2,91,60,508151.67,471457.29,"450*24+5,000",158000000.0,1449541.2844036696,0.0006484810126582279,1354,1,3
월세,110,"1,000",16,1/4,남서향,37.554273,126.927662,1471,46,108,25,4,1,381.81327826844426,2,38,17,508151.67,471457.29,"110*24+1,000",36400000.0,2275000.0,0.0006465934065934066,1355,1,4
월세,450,"6,000",80,3/4,동향,37.561072,126.924097,1357,23,87,111,8,1,446.0355519442459,0,187,106,508151.67,471457.29,"450*24+6,000",168000000.0,2100000.0,0.0006461904761904762,1356,3,4
월세,230,"3,000",66,2/6,북서향,37.552074,126.93336,834,60,30,11,9,2,208.36182229728297,4,20,8,508151.67,471457.29,"230*24+3,000",85200000.0,1290909.0909090908,0.000646056338028169,1357,2,6
월세,500,"7,000",117,2/5,북동향,37.565563,126.92397,1048,22,65,109,6,0,815.4850705197023,8,163,91,508151.67,471457.29,"500*24+7,000",190000000.0,1623931.623931624,0.0006453473684210526,1358,2,5
월세,160,"2,000",40,1/1,서향,37.550029,126.922889,940,33,189,44,5,1,257.2149043758331,2,83,55,508151.67,471457.29,"160*24+2,000",58400000.0,1460000.0,0.0006438356164383561,1359,1,1
월세,425,"3,000",90,1/5,남서향,37.557085,126.904379,943,45,113,50,2,0,512.0725012891312,2,76,34,508151.67,471457.29,"425*24+3,000",132000000.0,1466666.6666666667,0.0006429545454545454,1360,1,5
월세,400,1억,80,1/1,남향,37.546915,126.929974,1574,42,0,2,8,1,187.8880367312742,4,3,0,508151.67,471457.29,400*24+1억,196000000.0,2450000.0,0.0006424489795918367,1361,1,1
월세,440,1억,19,1/3,남동향,37.555654,126.923636,6945,32,130,48,9,1,230.01837261623555,2,82,45,508151.67,471457.29,440*24+1억,205600000.0,10821052.631578946,0.0006418044747081713,1362,1,3
월세,567,"5,670",146,14/15,남동향,37.5572,126.923526,847,32,121,51,9,1,163.51950284788194,2,94,51,508151.67,471457.29,"567*24+5,670",192780000.0,1320410.9589041097,0.0006414669571532316,1363,14,15
월세,320,"5,000",99,1/3,남동향,37.564494,126.921422,821,27,71,85,6,0,686.4166428144301,6,133,72,508151.67,471457.29,"320*24+5,000",126800000.0,1280808.0808080807,0.0006410015772870663,1364,1,3
월세,150,"1,500",49,B1/3,동향,37.555631,126.926797,666,38,108,38,5,1,213.79592882933983,2,55,28,508151.67,471457.29,"150*24+1,500",51000000.0,1040816.3265306122,0.0006398823529411765,1365,B1,3
월세,150,"3,000",41,1/1,남향,37.545853,126.922408,1030,23,175,29,5,1,210.8222581475981,0,46,30,508151.67,471457.29,"150*24+3,000",66000000.0,1609756.0975609757,0.0006398484848484849,1366,1,1
월세,130,"2,000",36,1/10,,37.556846,126.953622,910,25,0,7,4,2,228.8761667432886,12,8,2,508151.67,471457.29,"130*24+2,000",51200000.0,1422222.2222222222,0.00063984375,1367,1,10
월세,90,"1,000",23,1/3,동향,37.557373,126.902835,879,43,109,40,2,0,651.8807400134208,4,64,27,508151.67,471457.29,"90*24+1,000",31600000.0,1373913.043478261,0.0006397784810126582,1368,1,3
월세,300,"8,000",56,1/9,남동향,37.559438,126.923326,1735,26,108,91,9,1,308.52127182036946,0,168,98,508151.67,471457.29,"300*24+8,000",152000000.0,2714285.714285714,0.0006392105263157895,1369,1,9
월세,230,"4,000",65,1/5,북동향,37.549383,126.921744,934,29,224,49,6,1,209.5249156744919,2,93,64,508151.67,471457.29,"230*24+4,000",95200000.0,1464615.3846153845,0.0006377100840336135,1370,1,5
월세,280,"5,000",29,1/3,동향,37.539561,126.947402,2576,31,28,3,4,1,129.6182853764323,4,18,11,508151.67,471457.29,"280*24+5,000",117200000.0,4041379.3103448274,0.0006374061433447099,1371,1,3
월세,400,1억,131,1/3,,37.551155,126.923863,953,41,175,42,4,1,392.6493624580335,4,77,50,508151.67,471457.29,400*24+1억,196000000.0,1496183.2061068702,0.0006369540816326531,1372,1,3
월세,280,"5,000",71,2/2,남향,37.560413,126.920755,1050,35,61,74,8,0,542.7288983919087,6,126,64,508151.67,471457.29,"280*24+5,000",117200000.0,1650704.2253521127,0.0006360921501706485,1373,2,2
월세,400,"5,000",102,1/5,북향,37.554415,126.913586,910,32,90,25,5,1,363.1876769596169,2,48,27,508151.67,471457.29,"400*24+5,000",146000000.0,1431372.549019608,0.0006357534246575341,1374,1,5
월세,360,"4,000",78,1/2,동향,37.545761,126.922619,1030,22,174,27,5,1,218.3547569000493,2,41,27,508151.67,471457.29,"360*24+4,000",126400000.0,1620512.8205128205,0.0006356012658227849,1375,1,2
월세,250,"3,000",48,1/2,남서향,37.56297,126.926575,1189,24,79,126,7,0,651.0483671868433,0,203,112,508151.67,471457.29,"250*24+3,000",90000000.0,1875000.0,0.0006341333333333333,1376,1,2
월세,"3,000",5억,820,2/5,북동향,37.549448,126.922396,940,32,211,47,5,1,196.74085121405105,2,90,63,508151.67,471457.29,"3,000*24+5억",1220000000.0,1487804.8780487804,0.0006318032786885246,1377,2,5
월세,131,"2,000",36,1/4,,37.557422,126.904276,902,44,108,49,2,0,530.1349954089632,4,73,32,508151.67,471457.29,"131*24+2,000",51440000.0,1428888.888888889,0.0006312597200622083,1378,1,4
월세,85,"1,000",23,1/4,서향,37.55348,126.932674,834,56,70,26,11,2,321.3880969361878,0,54,32,508151.67,471457.29,"85*24+1,000",30400000.0,1321739.1304347827,0.0006309868421052631,1379,1,4
월세,150,"2,000",33,1/14,동향,37.564634,126.905402,1069,19,2,1,7,1,220.0412646168351,4,5,0,508151.67,471457.29,"150*24+2,000",56000000.0,1696969.696969697,0.0006299464285714286,1380,1,14
월세,140,"2,000",51,2/4,남향,37.565659,126.923244,662,23,62,99,5,0,752.7208283756912,8,146,81,508151.67,471457.29,"140*24+2,000",53600000.0,1050980.3921568627,0.0006298880597014926,1381,2,4
월세,150,"3,000",51,1/5,북향,37.554366,126.902884,813,34,117,47,2,0,660.4401232173905,2,70,27,508151.67,471457.29,"150*24+3,000",66000000.0,1294117.6470588236,0.0006282272727272727,1382,1,5
월세,400,"4,000",42,1/1,동향,37.555353,126.933483,2032,41,71,48,10,2,301.5819984073303,2,139,94,508151.67,471457.29,"400*24+4,000",136000000.0,3238095.238095238,0.0006275294117647059,1383,1,1
월세,210,"3,000",51,1/5,남서향,37.552722,126.905347,987,17,66,45,3,0,559.1169949687552,0,66,29,508151.67,471457.29,"210*24+3,000",80400000.0,1576470.5882352942,0.0006260820895522388,1384,1,5
월세,200,"5,000",92,3/3,서향,37.555743,126.926895,666,36,108,38,5,1,209.2166780838853,2,56,28,508151.67,471457.29,"200*24+5,000",98000000.0,1065217.391304348,0.0006252244897959183,1385,3,3
월세,400,"4,000",98,2/5,북동향,37.554373,126.906066,867,35,95,57,5,1,400.1049401328416,2,88,42,508151.67,471457.29,"400*24+4,000",136000000.0,1387755.1020408163,0.00062475,1386,2,5
월세,250,"3,500",68,1/4,동향,37.553431,126.903174,872,29,102,47,3,0,674.7561413795123,0,69,28,508151.67,471457.29,"250*24+3,500",95000000.0,1397058.8235294118,0.0006241684210526316,1387,1,4
월세,160,"3,000",49,B1/3,,37.549419,126.923949,870,34,178,37,4,1,212.6316429096664,2,66,46,508151.67,471457.29,"160*24+3,000",68400000.0,1395918.3673469387,0.0006232456140350878,1388,B1,3
월세,75,"1,000",26,1/3,동향,37.555904,126.946424,669,25,2,45,5,1,99.04486427546006,4,79,37,508151.67,471457.29,"75*24+1,000",28000000.0,1076923.076923077,0.0006212142857142857,1389,1,3
월세,"3,164",5억,919,1/3,남향,37.557482,126.918321,850,47,93,21,5,0,623.1682590940047,0,42,14,508151.67,471457.29,"3,164*24+5억",1259360000.0,1370359.0859630033,0.0006202753779697624,1390,1,3
월세,450,"5,000",112,1/3,남향,37.551725,126.920831,875,35,210,45,5,1,480.0671986900626,2,98,66,508151.67,471457.29,"450*24+5,000",158000000.0,1410714.2857142857,0.000620253164556962,1391,1,3
월세,630,1억,178,1/4,서향,37.551756,126.922868,870,37,197,46,4,1,449.2303386003837,4,86,55,508151.67,471457.29,630*24+1억,251200000.0,1411235.9550561798,0.0006164808917197452,1392,1,4
월세,120,"3,000",16,B1/15,,37.554066,126.935688,2260,44,21,39,10,2,159.33154893335163,6,121,82,508151.67,471457.29,"120*24+3,000",58800000.0,3675000.0,0.0006149659863945578,1393,B1,15
월세,150,"3,000",35,1/10,남동향,37.558494,126.906307,1158,32,33,43,3,1,424.4963604356329,6,67,31,508151.67,471457.29,"150*24+3,000",66000000.0,1885714.2857142857,0.0006140909090909091,1394,1,10
월세,260,"7,000",41,1/2,동향,37.548165,126.930982,1983,51,0,2,7,1,118.99378569317386,8,3,0,508151.67,471457.29,"260*24+7,000",132400000.0,3229268.2926829266,0.000614070996978852,1395,1,2
월세,400,"7,000",79,1/5,남서향,37.557896,126.90879,1284,27,75,37,4,1,229.1832460674728,8,65,34,508151.67,471457.29,"400*24+7,000",166000000.0,2101265.8227848103,0.0006110602409638554,1396,1,5
월세,280,"3,000",26,1/7,남동향,37.553732,126.924526,2284,46,167,37,4,1,392.0479044656117,2,59,33,508151.67,471457.29,"280*24+3,000",97200000.0,3738461.5384615385,0.0006109465020576132,1397,1,7
월세,120,"2,000",29,B1/4,동향,37.551812,126.905093,1024,16,58,34,3,0,646.3810151181356,0,46,20,508151.67,471457.29,"120*24+2,000",48800000.0,1682758.6206896552,0.0006085245901639344,1398,B1,4
월세,120,"2,000",29,B1/4,남동향,37.551777,126.905133,1024,16,58,32,3,0,646.8842768316313,0,44,20,508151.67,471457.29,"120*24+2,000",48800000.0,1682758.6206896552,0.0006085245901639344,1399,B1,4
월세,75,"1,500",24,2/6,남동향,37.554167,126.929962,834,46,110,22,3,0,525.5592047052087,2,36,14,508151.67,471457.29,"75*24+1,500",33000000.0,1375000.0,0.0006065454545454546,1400,2,6
월세,300,"5,000",78,1/3,서향,37.55264,126.922041,943,36,179,47,4,0,552.1728172030477,2,88,54,508151.67,471457.29,"300*24+5,000",122000000.0,1564102.564102564,0.0006029016393442623,1401,1,3
월세,300,"3,000",65,1/2,서향,37.552729,126.922448,943,39,188,44,4,0,558.5575868128911,2,84,50,508151.67,471457.29,"300*24+3,000",102000000.0,1569230.7692307692,0.0006009313725490196,1402,1,2
월세,330,"5,000",89,1/1,동향,37.552598,126.903134,872,21,89,40,3,0,723.2032060685542,0,56,23,508151.67,471457.29,"330*24+5,000",129200000.0,1451685.393258427,0.0006006811145510836,1403,1,1
월세,350,"5,000",86,1/2,남향,37.548737,126.920865,934,28,249,49,7,1,208.74623300912225,2,96,67,508151.67,471457.29,"350*24+5,000",134000000.0,1558139.534883721,0.0005994328358208955,1404,1,2
월세,110,"1,000",33,1/4,북향,37.553233,126.945607,660,20,3,6,5,1,390.82494808383655,8,11,3,508151.67,471457.29,"110*24+1,000",36400000.0,1103030.303030303,0.0005983516483516484,1405,1,4
월세,270,"5,000",36,1/10,북향,37.54736,126.942426,1904,28,1,6,5,1,55.490288181210445,10,14,7,508151.67,471457.29,"270*24+5,000",114800000.0,3188888.888888889,0.0005970731707317072,1406,1,10
월세,170,"2,000",45,3/3,북서향,37.556906,126.907916,806,32,53,50,4,1,208.818186823792,4,83,41,508151.67,471457.29,"170*24+2,000",60800000.0,1351111.111111111,0.000596546052631579,1407,3,3
월세,710,1억,188,1/2,동향,37.553295,126.911781,854,34,63,33,5,2,346.5511380796437,2,69,41,508151.67,471457.29,710*24+1억,270400000.0,1438297.8723404256,0.0005937573964497041,1408,1,2
월세,250,"3,000",67,5/6,남서향,37.556369,126.914356,797,44,90,21,5,1,380.63008878700987,8,41,19,508151.67,471457.29,"250*24+3,000",90000000.0,1343283.5820895522,0.0005933222222222223,1409,5,6
월세,400,"5,000",75,B1/5,남동향,37.56053,126.924545,1155,24,109,102,7,1,378.4137359662691,0,179,103,508151.67,471457.29,"400*24+5,000",146000000.0,1946666.6666666667,0.0005933219178082191,1410,B1,5
월세,300,"3,000",57,1/3,남서향,37.561824,126.926045,1059,19,78,107,7,0,518.3704947138086,0,183,103,508151.67,471457.29,"300*24+3,000",102000000.0,1789473.6842105263,0.0005917941176470588,1411,1,3
월세,240,"3,000",36,2/4,남향,37.561743,126.925266,1439,19,78,108,8,0,506.1503278201629,0,182,104,508151.67,471457.29,"240*24+3,000",87600000.0,2433333.3333333335,0.0005913698630136986,1412,2,4
월세,150,"4,000",41,1/5,북동향,37.567924,126.907956,1095,20,2,0,6,0,636.9196184841875,8,1,0,508151.67,471457.29,"150*24+4,000",76000000.0,1853658.536585366,0.0005907236842105263,1413,1,5
월세,300,"4,000",76,1/2,동향,37.549257,126.924093,870,33,177,36,4,1,203.300476639292,2,64,44,508151.67,471457.29,"300*24+4,000",112000000.0,1473684.2105263157,0.0005903571428571429,1414,1,2
월세,290,"4,000",64,2/4,남서향,37.564674,126.922729,1010,23,78,99,5,0,766.5283235279808,6,161,91,508151.67,471457.29,"290*24+4,000",109600000.0,1712500.0,0.0005897810218978102,1415,2,4
월세,180,"2,500",39,2/3,동향,37.545993,126.922375,1030,24,184,30,5,1,196.15008050431484,2,48,30,508151.67,471457.29,"180*24+2,500",68200000.0,1748717.9487179487,0.0005890029325513196,1416,2,3
월세,90,"2,000",33,1/5,남서향,37.558617,126.916756,742,42,73,18,4,0,654.1635941179059,6,34,12,508151.67,471457.29,"90*24+2,000",41600000.0,1260606.0606060605,0.0005886057692307692,1417,1,5
월세,250,"4,000",63,1/6,북동향,37.548436,126.921319,934,28,244,46,6,1,157.08300510152748,4,91,63,508151.67,471457.29,"250*24+4,000",100000000.0,1587301.5873015872,0.00058842,1418,1,6
월세,145,"2,000",40,1/3,북동향,37.556744,126.908172,806,31,67,50,3,1,180.7979485774092,4,81,40,508151.67,471457.29,"145*24+2,000",54800000.0,1370000.0,0.0005883211678832117,1419,1,3
월세,120,"2,000",33,1/3,서향,37.554778,126.905435,870,37,108,57,4,1,432.5024935071832,0,86,40,508151.67,471457.29,"120*24+2,000",48800000.0,1478787.878787879,0.0005883196721311475,1420,1,3
월세,400,"8,000",110,3/4,서향,37.551183,126.922031,940,32,205,43,5,1,392.2488180892534,2,92,63,508151.67,471457.29,"400*24+8,000",176000000.0,1600000.0,0.0005875,1421,3,4
월세,"2,000",4억,542,1/8,동향,37.551759,126.923187,953,38,196,44,4,1,450.5307185141281,4,84,54,508151.67,471457.29,"2,000*24+4억",880000000.0,1623616.2361623617,0.0005869613636363636,1422,1,8
월세,"2,500","2억 5,000",480,1/10,남서향,37.545659,126.917753,1039,19,182,29,3,0,504.38096736464735,2,71,44,508151.67,471457.29,"2,500*24+2억 5,000",850000000.0,1770833.3333333333,0.0005867294117647059,1423,1,10
월세,320,"5,000",79,1/1,동향,37.547993,126.922519,940,25,230,39,4,1,42.55069923891846,2,74,49,508151.67,471457.29,"320*24+5,000",126800000.0,1605063.2911392406,0.0005856466876971608,1424,1,1
월세,250,"3,000",55,1/4,,37.562922,126.925313,958,20,78,121,7,0,637.1760028559928,0,192,110,508151.67,471457.29,"250*24+3,000",90000000.0,1636363.6363636365,0.0005854444444444444,1425,1,4
월세,"1,000","1억 5,000",242,B1/4,남향,37.55252,126.921803,943,35,180,47,4,0,542.1269228494574,2,88,55,508151.67,471457.29,"1,000*24+1억 5,000",390000000.0,1611570.2479338844,0.0005851435897435897,1426,B1,4
월세,160,"2,500",36,1/4,남동향,37.545699,126.922506,1030,22,174,27,5,1,226.3453661349939,0,42,28,508151.67,471457.29,"160*24+2,500",63400000.0,1761111.111111111,0.0005848580441640379,1427,1,4
월세,210,"3,000",34,1/3,북서향,37.561856,126.926786,1382,19,78,106,7,0,533.1961746715092,0,183,101,508151.67,471457.29,"210*24+3,000",80400000.0,2364705.882352941,0.0005844278606965174,1428,1,3
월세,150,"2,000",36,B1/4,남서향,37.565098,126.922686,909,23,70,98,5,0,738.2013404293747,6,147,81,508151.67,471457.29,"150*24+2,000",56000000.0,1555555.5555555555,0.0005843571428571429,1429,B1,4
월세,200,"1,000",23,B1/3,남서향,37.554346,126.927235,1471,40,108,26,4,1,356.17092725730475,2,46,24,508151.67,471457.29,"200*24+1,000",58000000.0,2521739.1304347827,0.0005833275862068965,1430,B1,3
월세,135,"2,000",38,1/6,동향,37.553821,126.909871,802,29,36,49,3,1,253.24954090180336,2,85,45,508151.67,471457.29,"135*24+2,000",52400000.0,1378947.3684210526,0.0005816030534351145,1431,1,6
월세,300,"4,000",48,1/3,북동향,37.562712,126.92281,1357,25,78,119,6,0,654.2972131575488,6,185,102,508151.67,471457.29,"300*24+4,000",112000000.0,2333333.3333333335,0.0005815714285714286,1432,1,3
월세,120,"2,000",26,1/5,북동향,37.560154,126.919052,1091,31,25,35,5,0,647.8541743110758,6,61,29,508151.67,471457.29,"120*24+2,000",48800000.0,1876923.076923077,0.0005812704918032787,1433,1,5
월세,400,"5,000",80,1/4,동향,37.562554,126.925288,1059,20,78,117,8,0,596.2843723277097,0,194,113,508151.67,471457.29,"400*24+5,000",146000000.0,1825000.0,0.0005802739726027397,1434,1,4
월세,250,"3,000",60,4/4,남향,37.549046,126.92392,870,31,178,35,4,1,175.3179744822362,2,62,44,508151.67,471457.29,"250*24+3,000",90000000.0,1500000.0,0.00058,1435,4,4
월세,160,"2,000",23,1/3,북동향,37.554619,126.929167,1471,41,118,21,4,1,439.5883946067768,2,40,21,508151.67,471457.29,"160*24+2,000",58400000.0,2539130.434782609,0.0005793321917808219,1436,1,3
월세,300,"4,500",75,2/5,남서향,37.556667,126.904789,902,48,120,54,2,1,468.2899300726514,2,80,35,508151.67,471457.29,"300*24+4,500",117000000.0,1560000.0,0.0005782051282051282,1437,2,5
월세,500,"8,000",110,1/5,남동향,37.559845,126.920683,1050,39,60,61,8,0,508.44799939603104,6,109,58,508151.67,471457.29,"500*24+8,000",200000000.0,1818181.8181818181,0.0005775,1438,1,5
월세,280,"3,000",53,B1/3,서향,37.562201,126.924683,1059,22,78,112,7,0,560.364088923749,0,183,104,508151.67,471457.29,"280*24+3,000",97200000.0,1833962.2641509434,0.0005774382716049383,1439,B1,3
월세,250,"3,000",47,1/20,남동향,37.564297,126.90375,1100,18,2,1,8,1,94.06384412273232,6,4,0,508151.67,471457.29,"250*24+3,000",90000000.0,1914893.6170212766,0.0005744444444444445,1440,1,20
월세,260,"3,000",50,B1/3,남향,37.56207,126.925007,1059,22,78,107,7,0,543.4105121704044,0,182,104,508151.67,471457.29,"260*24+3,000",92400000.0,1848000.0,0.000573051948051948,1441,B1,3
월세,"1,800",2억,381,1/4,동향,37.554009,126.921669,943,40,96,44,7,1,482.0171236403924,2,72,40,508151.67,471457.29,"1,800*24+2억",632000000.0,1658792.650918635,0.000568485759493671,1442,1,4
월세,650,"8,000",142,2/7,북향,37.553787,126.921076,943,40,117,46,7,0,536.0657703077229,2,78,42,508151.67,471457.29,"650*24+8,000",236000000.0,1661971.8309859154,0.0005673983050847458,1443,2,7
월세,220,"2,000",39,2/5,남서향,37.56152,126.925741,1059,19,78,108,7,1,482.2973742765643,0,186,105,508151.67,471457.29,"220*24+2,000",72800000.0,1866666.6666666667,0.0005673214285714285,1444,2,5
월세,350,"3,000",61,B1/3,서향,37.562278,126.925378,1059,19,78,115,7,0,565.5382398916572,0,190,110,508151.67,471457.29,"350*24+3,000",114000000.0,1868852.4590163934,0.0005666578947368422,1445,B1,3
월세,700,1억,142,1/15,동향,37.565499,126.904332,1069,17,2,1,8,1,237.20886180506847,4,4,0,508151.67,471457.29,700*24+1억,268000000.0,1887323.9436619717,0.0005664104477611941,1446,1,15
월세,100,"1,000",19,B1/1,북동향,37.564777,126.923147,1010,23,78,105,6,0,791.4312730889346,6,170,97,508151.67,471457.29,"100*24+1,000",34000000.0,1789473.6842105263,0.0005644117647058824,1447,B1,1
월세,250,"5,000",38,1/1,남향,37.541562,126.943718,1632,29,56,2,4,1,294.9087234855614,2,20,13,508151.67,471457.29,"250*24+5,000",110000000.0,2894736.8421052634,0.0005637818181818182,1448,1,1
월세,100,"1,000",13,1/3,서향,37.554364,126.927798,1471,45,108,27,4,1,379.8419673804075,2,39,17,508151.67,471457.29,"100*24+1,000",34000000.0,2615384.6153846155,0.0005624411764705883,1449,1,3
월세,300,"4,000",52,2/2,남서향,37.551874,126.920898,1211,34,208,44,4,1,493.3969748478981,2,95,63,508151.67,471457.29,"300*24+4,000",112000000.0,2153846.153846154,0.0005622499999999999,1450,2,2
월세,220,"3,000",37,B1/2,북동향,37.559891,126.925421,1258,18,141,93,7,1,300.1362329424024,0,171,98,508151.67,471457.29,"220*24+3,000",82800000.0,2237837.8378378376,0.0005621497584541063,1451,B1,2
월세,75,"1,500",23,1/4,북동향,37.554009,126.910442,802,30,71,47,3,1,234.3768885533032,2,84,45,508151.67,471457.29,"75*24+1,500",33000000.0,1434782.608695652,0.000558969696969697,1452,1,4
월세,135,"1,000",29,B1/3,서향,37.556068,126.904137,817,44,121,54,1,0,521.4193461990214,2,82,35,508151.67,471457.29,"135*24+1,000",42400000.0,1462068.9655172413,0.0005587971698113208,1453,B1,3
월세,190,"1,500",23,1/1,북향,37.555411,126.927736,1471,38,108,31,5,1,286.9052106965368,2,50,24,508151.67,471457.29,"190*24+1,500",60600000.0,2634782.6086956523,0.0005583003300330033,1454,1,1
월세,250,"3,000",49,1/3,남서향,37.552027,126.905278,1024,16,58,39,3,0,617.7547996267483,0,55,25,508151.67,471457.29,"250*24+3,000",90000000.0,1836734.693877551,0.0005575111111111111,1455,1,3
월세,230,"3,000",59,1/5,남서향,37.553339,126.907435,802,27,75,59,6,1,383.49143844840125,2,95,48,508151.67,471457.29,"230*24+3,000",85200000.0,1444067.7966101696,0.0005553755868544601,1456,1,5
월세,450,1억,85,1/7,남향,37.555422,126.91509,1359,45,103,21,8,1,450.3475119899058,8,45,22,508151.67,471457.29,450*24+1억,208000000.0,2447058.8235294116,0.000555360576923077,1457,1,7
월세,400,"5,000",70,B1/2,북동향,37.560439,126.924457,1155,24,111,100,6,1,370.1232591347555,0,179,103,508151.67,471457.29,"400*24+5,000",146000000.0,2085714.2857142857,0.0005537671232876712,1458,B1,2
월세,"2,100",6억,288,1/10,북동향,37.555377,126.935353,2122,39,21,56,11,2,138.41652014900754,6,165,113,508151.67,471457.29,"2,100*24+6억",1104000000.0,3833333.3333333335,0.0005535652173913043,1459,1,10
월세,300,"5,000",33,1/1,서향,37.554431,126.949496,2027,19,2,11,6,1,399.736375920021,6,17,5,508151.67,471457.29,"300*24+5,000",122000000.0,3696969.696969697,0.0005482868852459017,1460,1,1
월세,130,"2,000",33,1/3,동향,37.557949,126.918106,850,47,89,22,4,0,646.7842300780012,6,42,16,508151.67,471457.29,"130*24+2,000",51200000.0,1551515.1515151516,0.0005478515624999999,1461,1,3
월세,450,"5,000",92,1/6,남향,37.546339,126.92268,940,24,190,32,5,1,153.864662613368,2,51,32,508151.67,471457.29,"450*24+5,000",158000000.0,1717391.3043478262,0.0005473417721518988,1462,1,6
월세,350,"5,000",78,1/5,동향,37.548778,126.922138,940,28,228,47,5,1,133.81807989185313,2,88,60,508151.67,471457.29,"350*24+5,000",134000000.0,1717948.717948718,0.0005471641791044776,1463,1,5
월세,180,"3,000",23,3/3,남서향,37.559272,126.924372,1735,21,128,91,7,1,247.79768481420265,2,169,99,508151.67,471457.29,"180*24+3,000",73200000.0,3182608.695652174,0.0005451502732240438,1464,3,3
월세,200,"3,000",49,1/6,북향,37.556073,126.912009,867,30,88,25,4,1,172.52669765312345,8,51,29,508151.67,471457.29,"200*24+3,000",78000000.0,1591836.7346938776,0.0005446538461538461,1465,1,6
월세,290,"4,000",52,1/3,북향,37.560935,126.924803,1143,22,91,106,8,1,419.310026263932,0,182,103,508151.67,471457.29,"290*24+4,000",109600000.0,2107692.3076923075,0.0005422992700729927,1466,1,3
월세,270,"5,000",66,2/2,동향,37.548275,126.922351,940,26,231,40,5,1,76.25261143518345,2,80,54,508151.67,471457.29,"270*24+5,000",114800000.0,1739393.9393939395,0.0005404181184668989,1467,2,2
월세,200,"3,000",45,B1/2,서향,37.548111,126.921647,934,28,240,41,6,1,114.95496798682332,4,80,55,508151.67,471457.29,"200*24+3,000",78000000.0,1733333.3333333333,0.0005388461538461539,1468,B1,2
월세,460,"8,000",123,1/3,,37.555224,126.929166,834,34,119,24,5,1,399.0107675164857,2,47,24,508151.67,471457.29,"460*24+8,000",190400000.0,1547967.4796747968,0.0005387710084033613,1469,1,3
월세,140,"1,000",29,1/5,북동향,37.556801,126.914038,806,42,84,18,4,1,360.05419020487057,8,36,15,508151.67,471457.29,"140*24+1,000",43600000.0,1503448.2758620689,0.0005361009174311927,1470,1,5
월세,135,"2,000",35,1/6,동향,37.553909,126.909825,802,30,41,50,3,1,243.78389840754235,2,85,45,508151.67,471457.29,"135*24+2,000",52400000.0,1497142.857142857,0.0005356870229007634,1471,1,6
월세,600,"5,000",194,1/2,동향,37.563249,126.917384,534,34,8,31,5,0,606.3911874900105,6,33,13,508151.67,471457.29,"600*24+5,000",194000000.0,1000000.0,0.000534,1472,1,2
월세,400,"8,000",38,1/21,남동향,37.547471,126.95306,2466,27,0,6,7,1,405.1827173701969,8,14,10,508151.67,471457.29,"400*24+8,000",176000000.0,4631578.947368421,0.0005324318181818182,1473,1,21
월세,170,"2,500",34,1/4,남향,37.545604,126.922459,1030,22,174,27,5,1,237.3861095247334,0,41,28,508151.67,471457.29,"170*24+2,500",65800000.0,1935294.1176470588,0.0005322188449848024,1474,1,4
월세,"2,700","3억 2,500",594,1/6,남향,37.54912,126.923729,870,31,178,36,4,1,174.214168176164,2,64,45,508151.67,471457.29,"2,700*24+3억 2,500",973000000.0,1638047.138047138,0.000531120246659815,1475,1,6
월세,375,"3,000",63,1/5,남서향,37.562843,126.924662,1010,21,78,118,6,0,631.5514264820363,6,186,106,508151.67,471457.29,"375*24+3,000",120000000.0,1904761.9047619049,0.00053025,1476,1,5
월세,400,"5,000",73,2/3,남동향,37.5614,126.926362,1059,21,78,99,6,1,475.8320710340175,0,174,99,508151.67,471457.29,"400*24+5,000",146000000.0,2000000.0,0.0005295,1477,2,3
월세,"1,000",1억,155,1/4,남향,37.556479,126.9221,1160,33,80,46,7,1,299.88924770301355,2,85,45,508151.67,471457.29,"1,000*24+1억",340000000.0,2193548.3870967743,0.0005288235294117646,1478,1,4
월세,150,"1,500",26,1/3,북동향,37.559123,126.904813,1035,38,33,34,2,0,505.2653615248194,6,56,25,508151.67,471457.29,"150*24+1,500",51000000.0,1961538.4615384615,0.0005276470588235294,1479,1,3
월세,150,"3,000",52,4/9,북향,37.55649,126.94504,669,28,1,48,5,2,89.92550807624559,2,83,39,508151.67,471457.29,"150*24+3,000",66000000.0,1269230.7692307692,0.0005270909090909091,1480,4,9
월세,220,"2,000",33,1/3,남서향,37.559363,126.907416,1158,29,33,27,3,1,431.4175133993549,6,48,23,508151.67,471457.29,"220*24+2,000",72800000.0,2206060.606060606,0.0005249175824175824,1481,1,3
월세,230,"3,000",39,B1/3,남향,37.560609,126.925422,1143,20,112,100,7,1,379.9707767845433,0,176,101,508151.67,471457.29,"230*24+3,000",85200000.0,2184615.3846153845,0.0005232042253521127,1482,B1,3
