,주차장코드,주차장명,latitude,longitude
4442,1509934,대림상가노상공영주차장(구),37.56706699,126.99568484
4443,1509934,대림상가노상공영주차장(구),37.56746915,126.99563542
4444,1509934,대림상가노상공영주차장(구),37.56752277,126.99562883
4445,1509934,대림상가노상공영주차장(구),37.56753965,126.99524668
4446,1509934,대림상가노상공영주차장(구),37.56754955,126.99562555
4447,1509934,대림상가노상공영주차장(구),37.56760305,126.99561903
4448,1509934,대림상가노상공영주차장(구),37.56762974,126.9956158
4449,1509934,대림상가노상공영주차장(구),37.56765784,126.9956156
4450,1509934,대림상가노상공영주차장(구),37.56709392,126.99568148
4451,1509934,대림상가노상공영주차장(구),37.56709809,126.99529684
4452,1509934,대림상가노상공영주차장(구),37.56712448,126.99529379
4453,1509934,대림상가노상공영주차장(구),37.56714761,126.99567486
4454,1509934,대림상가노상공영주차장(구),37.567151,126.99529067
4455,1509934,대림상가노상공영주차장(구),37.56720126,126.99566825
4456,1509934,대림상가노상공영주차장(구),37.56722802,126.99566498
4457,1509934,대림상가노상공영주차장(구),37.56723527,126.99528315
4458,1509934,대림상가노상공영주차장(구),37.56725478,126.99566171
4459,1509934,대림상가노상공영주차장(구),37.56726167,126.99528009
4460,1509934,대림상가노상공영주차장(구),37.56816931,126.99555905
4461,1509934,대림상가노상공영주차장(구),37.5681963,126.99555547
4462,1509934,대림상가노상공영주차장(구),37.56782029,126.99560404
4463,1509934,대림상가노상공영주차장(구),37.567847,126.99560059
4464,1509934,대림상가노상공영주차장(구),37.5678737,126.99559715
4465,1509934,대림상가노상공영주차장(구),37.56790058,126.99559362
4466,1509934,대림상가노상공영주차장(구),37.56795417,126.99558685
4467,1509934,대림상가노상공영주차장(구),37.56796754,126.99519341
4468,1509934,대림상가노상공영주차장(구),37.56798087,126.9955835
4469,1509934,대림상가노상공영주차장(구),37.567994,126.99519032
4470,1509934,대림상가노상공영주차장(구),37.56802046,126.99518723
4471,1509934,대림상가노상공영주차장(구),37.56728827,126.99527693
4472,1509934,대림상가노상공영주차장(구),37.5673083,126.99565518
4473,1509934,대림상가노상공영주차장(구),37.56731474,126.99527384
4474,1509934,대림상가노상공영주차장(구),37.56734137,126.99527067
4475,1509934,대림상가노상공영주차장(구),37.56736197,126.99564856
4476,1509934,대림상가노상공영주차장(구),37.56736817,126.99526744
4477,1509934,대림상가노상공영주차장(구),37.56822328,126.99555164
4478,1509934,대림상가노상공영주차장(구),37.56823989,126.99516457
4479,1509934,대림상가노상공영주차장(구),37.56826642,126.99516147
4480,1509934,대림상가노상공영주차장(구),37.56800779,126.99558015
4481,1509934,대림상가노상공영주차장(구),37.56739472,126.99526429
4482,1509934,대림상가노상공영주차장(구),37.56744232,126.99563873
4483,1509934,대림상가노상공영주차장(구),37.56803472,126.99557672
4484,1509934,대림상가노상공영주차장(구),37.5680469,126.99518415
4485,1509934,대림상가노상공영주차장(구),37.56806204,126.99557309
4486,1509934,대림상가노상공영주차장(구),37.56809983,126.99517795
4487,1509934,대림상가노상공영주차장(구),37.56811578,126.99556602
4488,1509934,대림상가노상공영주차장(구),37.56814254,126.9955626
4489,1509934,대림상가노상공영주차장(구),37.56749594,126.99563214
4490,1509934,대림상가노상공영주차장(구),37.56757629,126.9956223
4491,1509934,대림상가노상공영주차장(구),37.56779357,126.9956075
4492,1509934,대림상가노상공영주차장(구),37.56707165,126.99529992
4493,1509934,대림상가노상공영주차장(구),37.56807327,126.99518111
4494,1509934,대림상가노상공영주차장(구),37.56812651,126.99517476
4495,1509934,대림상가노상공영주차장(구),37.56712083,126.99567814
4496,1509934,대림상가노상공영주차장(구),37.56717447,126.99567153
4497,1509934,대림상가노상공영주차장(구),37.56792741,126.9955902
4498,1509989,성산로 관광버스 주차허용 구간(시),37.5658453,126.91358866
4499,1509989,성산로 관광버스 주차허용 구간(시),37.56574812,126.91325892
4500,1509989,성산로 관광버스 주차허용 구간(시),37.56581304,126.91347996
4501,1509989,성산로 관광버스 주차허용 구간(시),37.56587534,126.91369911
4502,1509989,성산로 관광버스 주차허용 구간(시),37.56593769,126.91391807
4503,1509989,성산로 관광버스 주차허용 구간(시),37.56590648,126.91380857
4504,1509989,성산로 관광버스 주차허용 구간(시),37.56596969,126.91402915
4505,1509989,성산로 관광버스 주차허용 구간(시),37.56577816,126.91337065
4506,1510016,청계5(남) 공영주차장(시),37.56949907,127.00724191
4507,1510016,청계5(남) 공영주차장(시),37.56950204,127.00730705
4508,1510016,청계5(남) 공영주차장(시),37.56950592,127.00737181
4509,1510016,청계5(남) 공영주차장(시),37.56951246,127.00750172
4510,1510016,청계5(남) 공영주차장(시),37.56950919,127.00743658
4511,1510050,당인 유료 주차장(구),37.54635339,126.91760948
4512,1510050,당인 유료 주차장(구),37.54609463,126.91749036
4513,1510050,당인 유료 주차장(구),37.54650262,126.91767655
4514,1510050,당인 유료 주차장(구),37.54701795,126.91791178
4515,1510050,당인 유료 주차장(구),37.54701966,126.91804636
4516,1510050,당인 유료 주차장(구),37.5469769,126.91802895
4517,1510050,당인 유료 주차장(구),37.54752494,126.91827004
4518,1510050,당인 유료 주차장(구),37.54718333,126.91811967
4519,1510050,당인 유료 주차장(구),37.54763604,126.91818742
4520,1510050,당인 유료 주차장(구),37.54639496,126.91762716
4521,1510050,당인 유료 주차장(구),37.54693362,126.9178767
4522,1510050,당인 유료 주차장(구),37.54735879,126.91806159
4523,1510050,당인 유료 주차장(구),37.54722609,126.91813708
4524,1510050,당인 유료 주차장(구),37.54585341,126.91752111
4525,1510050,당인 유료 주차장(구),37.54663318,126.91773703
4526,1510050,당인 유료 주차장(구),37.54731513,126.91804321
4527,1510050,당인 유료 주차장(구),37.54697519,126.91789438
4528,1510050,당인 유료 주차장(구),37.54765201,126.91832634
4529,1510050,당인 유료 주차장(구),37.54748218,126.91825263
4530,1510050,당인 유료 주차장(구),37.54581184,126.91750344
4531,1510050,당인 유료 주차장(구),37.54745485,126.91810788
4532,1510050,당인 유료 주차장(구),37.54693279,126.91801624
4533,1510050,당인 유료 주차장(구),37.54599699,126.91759124
4534,1510050,당인 유료 주차장(구),37.54659161,126.91771936
4535,1510050,당인 유료 주차장(구),37.54603856,126.91760891
4536,1510050,당인 유료 주차장(구),37.54624921,126.91770148
4537,1510050,당인 유료 주차장(구),37.54756858,126.91828798
4538,1510050,당인 유료 주차장(구),37.54722824,126.91800397
4539,1510050,당인 유료 주차장(구),37.54572893,126.91746695
4540,1510050,당인 유료 주차장(구),37.54667594,126.91775444
4541,1510050,당인 유료 주차장(구),37.54749691,126.91812502
4542,1510050,당인 유료 주차장(구),37.54718457,126.91798559
4543,1510050,당인 유료 주차장(구),37.5457705,126.91748462
4544,1510050,당인 유료 주차장(구),37.54568666,126.91744958
4545,1510050,당인 유료 주차장(구),37.54760925,126.91830893
4546,1510050,당인 유료 주차장(구),37.54623329,126.91755072
4547,1510050,당인 유료 주차장(구),37.54564509,126.91743191
4548,1510050,당인 유료 주차장(구),37.54646105,126.91765888
4549,1510050,당인 유료 주차장(구),37.54620787,126.91768266
4550,1510050,당인 유료 주차장(구),37.54619172,126.91753305
4551,1510050,당인 유료 주차장(구),37.54706159,126.91792972
4552,1510050,당인 유료 주차장(구),37.54726973,126.91815502
4553,1510050,당인 유료 주차장(구),37.5461663,126.91766499
4554,1510050,당인 유료 주차장(구),37.54689121,126.91799857
4555,1510050,당인 유료 주차장(구),37.54660418,126.9178619
4556,1510050,당인 유료 주차장(구),37.54656261,126.91784423
4557,1510050,당인 유료 주차장(구),37.5470633,126.9180643
4558,1510063,청계5가 공영주차장(시),37.56953489,127.00795168
4559,1510063,청계5가 공영주차장(시),37.56958981,127.00904766
4560,1510063,청계5가 공영주차장(시),37.56952846,127.0078229
4561,1510063,청계5가 공영주차장(시),37.56952203,127.00769412
4562,1510063,청계5가 공영주차장(시),37.56957338,127.00872465
4563,1510063,청계5가 공영주차장(시),37.56958029,127.00885389
4564,1510063,청계5가 공영주차장(시),37.56958338,127.00891828
4565,1510063,청계5가 공영주차장(시),37.56955398,127.00833798
4566,1510063,청계5가 공영주차장(시),37.56953156,127.00788699
4567,1510063,청계5가 공영주차장(시),37.56951589,127.00756569
4568,1510063,청계5가 공영주차장(시),37.56952513,127.00775851
4569,1510063,청계5가 공영주차장(시),37.56951913,127.00762991
4570,1510063,청계5가 공영주차장(시),37.56957005,127.00865981
4571,1510063,청계5가 공영주차장(시),37.56957671,127.0087895
4572,1510063,청계5가 공영주차장(시),37.56958671,127.00898297
4573,1510063,청계5가 공영주차장(시),37.56956705,127.00859548
4574,1510063,청계5가 공영주차장(시),37.56956362,127.00853115
4575,1510063,청계5가 공영주차장(시),37.56956034,127.00846682
4576,1510063,청계5가 공영주차장(시),37.56955719,127.00840267
4577,1510063,청계5가 공영주차장(시),37.56955093,127.00827352
4578,1510112,남평화시장앞 노상공영주차장(구),37.56888911,127.01113651
4579,1510112,남평화시장앞 노상공영주차장(구),37.56904546,127.0116388
4580,1510112,남평화시장앞 노상공영주차장(구),37.56903406,127.01159026
4581,1510112,남평화시장앞 노상공영주차장(구),37.56901507,127.01109992
4582,1510112,남평화시장앞 노상공영주차장(구),37.56901388,127.01106997
4583,1510112,남평화시장앞 노상공영주차장(구),37.56901269,127.01104002
4584,1510112,남평화시장앞 노상공영주차장(구),37.56901108,127.01097982
4585,1510112,남평화시장앞 노상공영주차장(구),37.56890563,127.01154396
4586,1510112,남평화시장앞 노상공영주차장(구),37.56890428,127.01151524
4587,1510112,남평화시장앞 노상공영주차장(구),37.56890292,127.01148657
4588,1510112,남평화시장앞 노상공영주차장(구),37.56890146,127.01145674
4589,1510112,남평화시장앞 노상공영주차장(구),37.56890012,127.01142731
4590,1510112,남평화시장앞 노상공영주차장(구),37.56904645,127.01168507
4591,1510112,남평화시장앞 노상공영주차장(구),37.569046,127.01166197
4592,1510112,남평화시장앞 노상공영주차장(구),37.56903287,127.01156095
4593,1510112,남평화시장앞 노상공영주차장(구),37.56903262,127.01153213
4594,1510112,남평화시장앞 노상공영주차장(구),37.56903172,127.01147279
4595,1510112,남평화시장앞 노상공영주차장(구),37.56903003,127.01144319
4596,1510112,남평화시장앞 노상공영주차장(구),37.56902918,127.01141324
4597,1510112,남평화시장앞 노상공영주차장(구),37.56889373,127.01125606
4598,1510112,남평화시장앞 노상공영주차장(구),37.56888783,127.01110682
4599,1510112,남평화시장앞 노상공영주차장(구),37.56903172,127.01150274
4600,1510112,남평화시장앞 노상공영주차장(구),37.56902919,127.01138329
4601,1510112,남평화시장앞 노상공영주차장(구),37.56901167,127.01100967
4602,1510112,남평화시장앞 노상공영주차장(구),37.56904501,127.01161574
4603,1510112,남평화시장앞 노상공영주차장(구),37.5688986,127.01139777
4604,1510112,남평화시장앞 노상공영주차장(구),37.56889608,127.01134381
4605,1510112,남평화시장앞 노상공영주차장(구),37.56889505,127.01131439
4606,1510112,남평화시장앞 노상공영주차장(구),37.56889426,127.01128515
4607,1510112,남평화시장앞 노상공영주차장(구),37.56889146,127.01119572
4608,1510112,남평화시장앞 노상공영주차장(구),37.56889034,127.0111661
4609,1510159,맑은내길 노상공영주차장(구),37.56876557,127.01218076
4610,1510159,맑은내길 노상공영주차장(구),37.56860477,127.01221286
4611,1510159,맑은내길 노상공영주차장(구),37.56855175,127.01222317
4612,1510159,맑은내길 노상공영주차장(구),37.5683174,127.01242529
4613,1510159,맑은내길 노상공영주차장(구),37.56826427,127.01243691
4614,1510159,맑은내길 노상공영주차장(구),37.5686592,127.0122021
4615,1510159,맑은내길 노상공영주차장(구),37.56871261,127.0121914
4616,1510159,맑은내길 노상공영주차장(구),37.56821136,127.01244881
4617,1510159,맑은내길 노상공영주차장(구),37.56940227,127.01212096
4618,1510159,맑은내길 노상공영주차장(구),37.56945641,127.01212066
4619,1510159,맑은내길 노상공영주차장(구),37.56946462,127.01229811
4620,1510159,맑은내길 노상공영주차장(구),37.56815814,127.01246034
4621,1510159,맑은내길 노상공영주차장(구),37.56919966,127.01212403
4622,1510159,맑은내길 노상공영주차장(구),37.56892585,127.01214948
4623,1510159,맑은내길 노상공영주차장(구),37.56914561,127.01212588
4624,1510159,맑은내길 노상공영주차장(구),37.56887267,127.0121599
4625,1510159,맑은내길 노상공영주차장(구),37.56881889,127.01217041
4626,1510248,구민회관앞 이륜자동차주차장(구),37.56824339,127.00626777
4627,1510248,구민회관앞 이륜자동차주차장(구),37.56823129,127.00634561
4628,1510248,구민회관앞 이륜자동차주차장(구),37.56822533,127.00637556
4629,1510248,구민회관앞 이륜자동차주차장(구),37.56821519,127.00642423
4630,1510248,구민회관앞 이륜자동차주차장(구),37.56824999,127.00622359
4631,1510248,구민회관앞 이륜자동차주차장(구),37.56824876,127.00623782
4632,1510248,구민회관앞 이륜자동차주차장(구),37.56821281,127.00643995
4633,1510248,구민회관앞 이륜자동차주차장(구),37.56820983,127.00645568
4634,1510248,구민회관앞 이륜자동차주차장(구),37.56820685,127.00648488
4635,1510248,구민회관앞 이륜자동차주차장(구),37.56825237,127.00620861
4636,1510248,구민회관앞 이륜자동차주차장(구),37.56824578,127.0062528
4637,1510248,구민회관앞 이륜자동차주차장(구),37.56822771,127.00636059
4638,1510248,구민회관앞 이륜자동차주차장(구),37.56820724,127.00647069
4639,1510248,구민회관앞 이륜자동차주차장(구),37.56825476,127.00619364
4640,1510248,구민회관앞 이륜자동차주차장(구),37.5682321,127.00631623
4641,1510248,구민회관앞 이륜자동차주차장(구),37.56823368,127.00632989
4642,1510248,구민회관앞 이륜자동차주차장(구),37.56821877,127.00640851
4643,1510248,구민회관앞 이륜자동차주차장(구),37.56824101,127.00628349
4644,1510248,구민회관앞 이륜자동차주차장(구),37.56823803,127.00629922
4645,1510248,구민회관앞 이륜자동차주차장(구),37.56822235,127.00639128
4646,1510350,청계6(신평화시장앞) 공영주차장(시),37.56957219,127.01149603
4647,1510350,청계6(신평화시장앞) 공영주차장(시),37.56957284,127.01169046
4648,1510350,청계6(신평화시장앞) 공영주차장(시),37.569577,127.011183
4649,1510350,청계6(신평화시장앞) 공영주차장(시),37.56957215,127.0114317
4650,1510350,청계6(신평화시장앞) 공영주차장(시),37.56957257,127.01156048
4651,1510350,청계6(신평화시장앞) 공영주차장(시),37.56957236,127.01175527
4652,1510350,청계6(신평화시장앞) 공영주차장(시),37.569574,127.01164
4653,1510387,진양상가노상공영주차장(구),37.56216605,126.99616619
4654,1510387,진양상가노상공영주차장(구),37.5625823,126.99574759
4655,1510387,진양상가노상공영주차장(구),37.56258025,126.99612273
4656,1510387,진양상가노상공영주차장(구),37.56255522,126.9957503
4657,1510387,진양상가노상공영주차장(구),37.56252829,126.99575293
4658,1510387,진양상가노상공영주차장(구),37.56250141,126.99575548
4659,1510387,진양상가노상공영주차장(구),37.56247454,126.99575804
4660,1510387,진양상가노상공영주차장(구),37.56244761,126.99576067
4661,1510387,진양상가노상공영주차장(구),37.56260936,126.99574474
4662,1510387,진양상가노상공영주차장(구),37.56208356,126.99617487
4663,1510387,진양상가노상공영주차장(구),37.56208827,126.99580162
4664,1510387,진양상가노상공영주차장(구),37.56293987,126.99608449
4665,1510387,진양상가노상공영주차장(구),37.56296709,126.99608155
4666,1510387,진양상가노상공영주차장(구),37.56319124,126.99605804
4667,1510387,진양상가노상공영주차장(구),37.56321879,126.99605512
4668,1510387,진양상가노상공영주차장(구),37.56324609,126.99605217
4669,1510387,진양상가노상공영주차장(구),37.56327309,126.99604936
4670,1510387,진양상가노상공영주차장(구),37.56339095,126.99603696
4671,1510387,진양상가노상공영주차장(구),37.56341833,126.99603374
4672,1510387,진양상가노상공영주차장(구),37.56304226,126.99570118
4673,1510387,진양상가노상공영주차장(구),37.56306913,126.99569863
4674,1510387,진양상가노상공영주차장(구),37.56312314,126.99569329
4675,1510387,진양상가노상공영주차장(구),37.56313631,126.9960638
4676,1510387,진양상가노상공영주차장(구),37.56197463,126.99618635
4677,1510387,진양상가노상공영주차장(구),37.56198052,126.99581207
4678,1510387,진양상가노상공영주차장(구),37.56200218,126.99618343
4679,1510387,진양상가노상공영주차장(구),37.56200739,126.99580951
4680,1510387,진양상가노상공영주차장(구),37.56203427,126.99580696
4681,1510387,진양상가노상공영주차장(구),37.56205649,126.99617768
4682,1510387,진양상가노상공영주차장(구),37.5620612,126.99580433
4683,1510387,진양상가노상공영주차장(구),37.56271631,126.9957338
4684,1510387,진양상가노상공영주차장(구),37.56274299,126.99573136
4685,1510387,진양상가노상공영주차장(구),37.56224742,126.99615762
4686,1510387,진양상가노상공영주차장(구),37.56227473,126.99615464
4687,1510387,진양상가노상공영주차장(구),37.56230211,126.99615168
4688,1510387,진양상가노상공영주차장(구),37.56235697,126.99614574
4689,1510387,진양상가노상공영주차장(구),37.56239386,126.99576578
4690,1510387,진양상가노상공영주차장(구),37.56279884,126.99609937
4691,1510387,진양상가노상공영주차장(구),37.56282617,126.99609638
4692,1510387,진양상가노상공영주차장(구),37.56355284,126.9960203
4693,1510387,진양상가노상공영주차장(구),37.56358032,126.99601752
4694,1510387,진양상가노상공영주차장(구),37.56360777,126.99601453
4695,1510387,진양상가노상공영주차장(구),37.56366262,126.99600866
4696,1510387,진양상가노상공영주차장(구),37.56368962,126.99600586
4697,1510387,진양상가노상공영주차장(구),37.5637167,126.99600305
4698,1510387,진양상가노상공영주차장(구),37.56213849,126.99616911
4699,1510387,진양상가노상공영주차장(구),37.56377138,126.99599711
4700,1510387,진양상가노상공영주차장(구),37.56214202,126.99579622
4701,1510387,진양상가노상공영주차장(구),37.56219334,126.99616323
4702,1510387,진양상가노상공영주차장(구),37.56260769,126.99611974
4703,1510387,진양상가노상공영주차장(구),37.56263604,126.99574219
4704,1510387,진양상가노상공영주차장(구),37.56189984,126.99581981
4705,1510387,진양상가노상공영주차장(구),37.5619197,126.99619212
4706,1510387,진양상가노상공영주차장(구),37.56192671,126.99581725
4707,1510387,진양상가노상공영주차장(구),37.56263525,126.99611683
4708,1510387,진양상가노상공영주차장(구),37.56266297,126.9957392
4709,1510387,진양상가노상공영주차장(구),37.56266254,126.99611387
4710,1510387,진양상가노상공영주차장(구),37.56268983,126.99573643
4711,1510387,진양상가노상공영주차장(구),37.56268955,126.99611107
4712,1510387,진양상가노상공영주차장(구),37.56271662,126.99610826
4713,1510387,진양상가노상공영주차장(구),37.56274393,126.99610528
4714,1510387,진양상가노상공영주차장(구),37.56277131,126.99610232
4715,1510387,진양상가노상공영주차장(구),37.56195359,126.9958147
4716,1510387,진양상가노상공영주차장(구),37.56211105,126.9961721
4717,1510387,진양상가노상공영주차장(구),37.56202948,126.99618048
4718,1510387,진양상가노상공영주차장(구),37.56222035,126.99616043
4719,1510387,진양상가노상공영주차장(구),37.56301538,126.99570374
4720,1510387,진양상가노상공영주차장(구),37.56309606,126.995696
4721,1510387,진양상가노상공영주차장(구),37.56316379,126.99606103
4722,1510387,진양상가노상공영주차장(구),37.56232964,126.99614873
4723,1510387,진양상가노상공영주차장(구),37.56246673,126.99613312
4724,1510387,진양상가노상공영주차장(구),37.56255276,126.99612551
4725,1510387,진양상가노상공영주차장(구),37.56211533,126.99579876
4726,1510387,진양상가노상공영주차장(구),37.56194718,126.99618934
4727,1510387,진양상가노상공영주차장(구),37.56363532,126.99601161
4728,1510387,진양상가노상공영주차장(구),37.56374401,126.99600006
4729,1510387,진양상가노상공영주차장(구),37.56379891,126.99599416
4730,1510387,진양상가노상공영주차장(구),37.56242074,126.99576322
4731,1510496,청계6(동평화) 공영주차장(시),37.56958258,127.01316308
4732,1510496,청계6(동평화) 공영주차장(시),37.56958228,127.01329339
4733,1510496,청계6(동평화) 공영주차장(시),37.56958163,127.01309791
4734,1510496,청계6(동평화) 공영주차장(시),37.56958177,127.01296643
4735,1510496,청계6(동평화) 공영주차장(시),37.56958238,127.01322801
4736,1510496,청계6(동평화) 공영주차장(시),37.56958176,127.01303202
4737,1510632,청계5(방산동) 공영주차장(시),37.56948166,127.00537747
4738,1510632,청계5(방산동) 공영주차장(시),37.56948084,127.00505707
4739,1510632,청계5(방산동) 공영주차장(시),37.56948048,127.00499298
4740,1510632,청계5(방산동) 공영주차장(시),37.56948025,127.00492874
4741,1510632,청계5(방산동) 공영주차장(시),37.56948283,127.00601836
4742,1510632,청계5(방산동) 공영주차장(시),37.56947989,127.00486464
4743,1510632,청계5(방산동) 공영주차장(시),37.5694793,127.00467237
4744,1510632,청계5(방산동) 공영주차장(시),37.56947881,127.00294698
4745,1510632,청계5(방산동) 공영주차장(시),37.56947936,127.00333367
4746,1510632,청계5(방산동) 공영주차장(시),37.56948233,127.00576235
4747,1510632,청계5(방산동) 공영주차장(시),37.56948249,127.00621195
4748,1510632,청계5(방산동) 공영주차장(시),37.56948273,127.00608257
4749,1510632,청계5(방산동) 공영주차장(시),37.56948273,127.00614726
4750,1510632,청계5(방산동) 공영주차장(시),37.56947824,127.00275308
4751,1510632,청계5(방산동) 공영주차장(시),37.56947833,127.00281819
4752,1510632,청계5(방산동) 공영주차장(시),37.56947861,127.00314075
4753,1510632,청계5(방산동) 공영주차장(시),37.56948177,127.00544156
4754,1510632,청계5(방산동) 공영주차장(시),37.56948225,127.00556989
4755,1510632,청계5(방산동) 공영주차장(시),37.56948224,127.00563405
4756,1510632,청계5(방산동) 공영주차장(시),37.56948233,127.00569826
4757,1510632,청계5(방산동) 공영주차장(시),37.56948272,127.00589029
4758,1510632,청계5(방산동) 공영주차장(시),37.56947942,127.00473631
4759,1510632,청계5(방산동) 공영주차장(시),37.56947945,127.00339878
4760,1510632,청계5(방산동) 공영주차장(시),37.56948258,127.00582632
4761,1510632,청계5(방산동) 공영주차장(시),37.56948189,127.0055058
4762,1510632,청계5(방산동) 공영주차장(시),37.56948107,127.00512101
4763,1510632,청계5(방산동) 공영주차장(시),37.56948142,127.00531338
4764,1510632,청계5(방산동) 공영주차장(시),37.56947852,127.00307564
4765,1510632,청계5(방산동) 공영주차장(시),37.56948272,127.00595427
4766,1510632,청계5(방산동) 공영주차장(시),37.56947871,127.00288277
4767,1510632,청계5(방산동) 공영주차장(시),37.56947899,127.00320532
4768,1510632,청계5(방산동) 공영주차장(시),37.56947908,127.00301111
4769,1510632,청계5(방산동) 공영주차장(시),37.56947909,127.00326953
4770,1510632,청계5(방산동) 공영주차장(시),37.56947978,127.0048004
4771,1510632,청계5(방산동) 공영주차장(시),37.56947984,127.00346335
4772,1510632,청계5(방산동) 공영주차장(시),37.56947993,127.00352756
4773,1510714,공유) 삼풍상가4구간(18~21)(구),37.56479744,126.9955173
4774,1510714,공유) 삼풍상가4구간(18~21)(구),37.5649839,126.9955042
4775,1510714,공유) 삼풍상가4구간(18~21)(구),37.56517035,126.9954911
4776,1510714,공유) 삼풍상가4구간(18~21)(구),37.56461099,126.9955303
4777,1510745,공유) 삼풍상가4구간 4-22면(장애인전용)(구),37.56561667,126.99544477
4778,1510781,조선호텔 앞 노상 공영주차장(구),37.56389935,126.9800032
4779,1510781,조선호텔 앞 노상 공영주차장(구),37.56391248,126.98010951
4780,1510781,조선호텔 앞 노상 공영주차장(구),37.56390412,126.98002865
4781,1510781,조선호텔 앞 노상 공영주차장(구),37.56391524,126.98013582
4782,1510781,조선호텔 앞 노상 공영주차장(구),37.56389577,126.97997625
4783,1510781,조선호텔 앞 노상 공영주차장(구),37.56391009,126.98008256
4784,1510781,조선호텔 앞 노상 공영주차장(구),37.56391882,126.98016278
4785,1510781,조선호텔 앞 노상 공영주차장(구),37.56388746,126.97989617
4786,1510781,조선호텔 앞 노상 공영주차장(구),37.56392121,126.98018973
4787,1510781,조선호텔 앞 노상 공영주차장(구),37.56389338,126.97994929
4788,1510781,조선호텔 앞 노상 공영주차장(구),37.56390651,126.9800556
4789,1510781,조선호텔 앞 노상 공영주차장(구),37.56388984,126.97992312
4790,1510827,다동쉼터 노상공영주차장(구),37.56794535,126.98007341
4791,1510827,다동쉼터 노상공영주차장(구),37.56794747,126.98022914
4792,1510827,다동쉼터 노상공영주차장(구),37.56794438,126.98000896
4793,1510827,다동쉼터 노상공영주차장(구),37.56794477,126.98004106
4794,1510827,다동쉼터 노상공영주차장(구),37.56794574,126.98010551
4795,1510827,다동쉼터 노상공영주차장(구),37.56794651,126.98016469
4796,1510827,다동쉼터 노상공영주차장(구),37.56794709,126.98019704
4797,1511017,한국관광공사옆 노상공영주차장(구),37.56824251,126.98202552
4798,1511017,한국관광공사옆 노상공영주차장(구),37.56829336,126.98202775
4799,1511017,한국관광공사옆 노상공영주차장(구),37.56826792,126.98202677
4800,1511017,한국관광공사옆 노상공영주차장(구),37.56836964,126.9820308
4801,1511017,한국관광공사옆 노상공영주차장(구),37.56821708,126.98202454
4802,1511017,한국관광공사옆 노상공영주차장(구),37.56834415,126.98202984
4803,1511017,한국관광공사옆 노상공영주차장(구),37.56816629,126.98202245
4804,1511017,한국관광공사옆 노상공영주차장(구),37.56831871,126.98202885
4805,1511017,한국관광공사옆 노상공영주차장(구),37.56819173,126.98202343
4806,1511112,청소년회관 뒤 노상 공영주차장(구),37.56724382,126.99035512
4807,1511112,청소년회관 뒤 노상 공영주차장(구),37.56697304,126.9903773
4808,1511112,청소년회관 뒤 노상 공영주차장(구),37.56708116,126.99036698
4809,1511112,청소년회관 뒤 노상 공영주차장(구),37.56702739,126.99037206
4810,1511112,청소년회관 뒤 노상 공영주차장(구),37.56750928,126.99033122
4811,1511112,청소년회관 뒤 노상 공영주차장(구),37.56734809,126.9903457
4812,1511112,청소년회관 뒤 노상 공영주차장(구),37.56719038,126.99035973
4813,1511112,청소년회관 뒤 노상 공영주차장(구),37.56740167,126.99034079
4814,1511148,청계2(충무로) 공영주차장(시),37.56712262,126.9926218
4815,1511148,청계2(충무로) 공영주차장(시),37.5669511,126.99264084
4816,1511148,청계2(충무로) 공영주차장(시),37.56764412,126.9925561
4817,1511148,청계2(충무로) 공영주차장(시),37.56805467,126.99250396
4818,1511148,청계2(충무로) 공영주차장(시),37.56706922,126.99262798
4819,1511148,청계2(충무로) 공영주차장(시),37.56758476,126.99256404
4820,1511148,청계2(충무로) 공영주차장(시),37.56791554,126.99252021
4821,1511148,청계2(충무로) 공영주차장(시),37.56784625,126.9925291
4822,1511148,청계2(충무로) 공영주차장(시),37.56798494,126.9925119
4823,1511148,청계2(충무로) 공영주차장(시),37.56684412,126.99265348
4824,1511148,청계2(충무로) 공영주차장(시),37.56746628,126.99257902
4825,1511148,청계2(충무로) 공영주차장(시),37.5675254,126.99257153
4826,1511148,청계2(충무로) 공영주차장(시),37.56689771,126.99264701
4827,1511244,공유) 삼풍상가3구간 3-01면(장애인전용)(구),37.56620533,126.99577651
4828,1511245,공유) 삼풍상가4구간(23~26)(구),37.56606069,126.9954018
4829,1511245,공유) 삼풍상가4구간(23~26)(구),37.56585204,126.9954217
4830,1511245,공유) 삼풍상가4구간(23~26)(구),37.56626933,126.9953819
4831,1511245,공유) 삼풍상가4구간(23~26)(구),37.5656434,126.9954416
4832,1511346,남대문시장3번게이트 이륜자동차주차장(시),37.56097769,126.97831368
4833,1511346,남대문시장3번게이트 이륜자동차주차장(시),37.56098962,126.97839379
4834,1511346,남대문시장3번게이트 이륜자동차주차장(시),37.5609932,126.97841924
4835,1511346,남대문시장3번게이트 이륜자동차주차장(시),37.56098007,126.97832641
4836,1511346,남대문시장3번게이트 이륜자동차주차장(시),37.56098664,126.97836609
4837,1511346,남대문시장3번게이트 이륜자동차주차장(시),37.56098485,126.97835261
4838,1511346,남대문시장3번게이트 이륜자동차주차장(시),37.56098246,126.97833914
4839,1511346,남대문시장3번게이트 이륜자동차주차장(시),37.5609753,126.97830096
4840,1511346,남대문시장3번게이트 이륜자동차주차장(시),37.56098723,126.97838106
4841,1511346,남대문시장3번게이트 이륜자동차주차장(시),37.56099141,126.97840651
