,dong,food,func,set,data
12,4.0,1.0,21.0,5.0,158.0
13,4.0,1.0,21.0,6.0,195.0
14,4.0,2.0,21.0,0.0,
15,4.0,2.0,21.0,1.0,
16,4.0,2.0,21.0,2.0,
17,4.0,2.0,21.0,3.0,
18,4.0,2.0,21.0,4.0,
19,4.0,2.0,21.0,5.0,
20,4.0,2.0,21.0,6.0,
21,4.0,3.0,21.0,0.0,119.0
22,4.0,3.0,21.0,1.0,101.0
23,4.0,3.0,21.0,2.0,136.0
24,4.0,3.0,21.0,3.0,106.0
25,4.0,3.0,21.0,4.0,108.0
26,4.0,3.0,21.0,5.0,136.0
27,4.0,3.0,21.0,6.0,0.0
28,4.0,4.0,21.0,0.0,1231.0
29,4.0,4.0,21.0,1.0,1188.0
30,4.0,4.0,21.0,2.0,1166.0
31,4.0,4.0,21.0,3.0,1081.0
32,4.0,4.0,21.0,4.0,1170.0
33,4.0,4.0,21.0,5.0,1049.0
34,4.0,4.0,21.0,6.0,831.0
35,4.0,5.0,21.0,0.0,66.0
36,4.0,5.0,21.0,1.0,56.0
37,4.0,5.0,21.0,2.0,58.0
38,4.0,5.0,21.0,3.0,69.0
39,4.0,5.0,21.0,4.0,72.0
40,4.0,5.0,21.0,5.0,72.0
41,4.0,5.0,21.0,6.0,52.0
42,4.0,6.0,21.0,0.0,87.0
43,4.0,6.0,21.0,1.0,167.0
44,4.0,6.0,21.0,2.0,168.0
45,4.0,6.0,21.0,3.0,165.0
46,4.0,6.0,21.0,4.0,176.0
47,4.0,6.0,21.0,5.0,176.0
48,4.0,6.0,21.0,6.0,158.0
49,4.0,7.0,21.0,0.0,182.0
50,4.0,7.0,21.0,1.0,204.0
51,4.0,7.0,21.0,2.0,192.0
52,4.0,7.0,21.0,3.0,206.0
53,4.0,7.0,21.0,4.0,188.0
54,4.0,7.0,21.0,5.0,144.0
55,4.0,7.0,21.0,6.0,90.0
56,4.0,8.0,21.0,0.0,50.0
57,4.0,8.0,21.0,1.0,50.0
58,4.0,8.0,21.0,2.0,56.0
59,4.0,8.0,21.0,3.0,49.0
60,4.0,8.0,21.0,4.0,48.0
61,4.0,8.0,21.0,5.0,44.0
62,4.0,8.0,21.0,6.0,38.0
63,4.0,9.0,21.0,0.0,144.0
64,4.0,9.0,21.0,1.0,150.0
65,4.0,9.0,21.0,2.0,153.0
66,4.0,9.0,21.0,3.0,146.0
67,4.0,9.0,21.0,4.0,147.0
68,4.0,9.0,21.0,5.0,123.0
69,4.0,9.0,21.0,6.0,113.0
0,4.0,0.0,22.0,0.0,2842260.0
1,4.0,0.0,22.0,1.0,3185600.0
2,4.0,0.0,22.0,2.0,3243260.0
3,4.0,0.0,22.0,3.0,3064370.0
4,4.0,0.0,22.0,4.0,3408480.0
5,4.0,0.0,22.0,5.0,2587850.0
6,4.0,0.0,22.0,6.0,1812820.0
7,4.0,1.0,22.0,0.0,3822070.0
8,4.0,1.0,22.0,1.0,3916050.0
9,4.0,1.0,22.0,2.0,3518380.0
10,4.0,1.0,22.0,3.0,3722400.0
11,4.0,1.0,22.0,4.0,3513340.0
12,4.0,1.0,22.0,5.0,3587100.0
13,4.0,1.0,22.0,6.0,4170740.0
14,4.0,2.0,22.0,0.0,
15,4.0,2.0,22.0,1.0,
16,4.0,2.0,22.0,2.0,
17,4.0,2.0,22.0,3.0,
18,4.0,2.0,22.0,4.0,
19,4.0,2.0,22.0,5.0,
20,4.0,2.0,22.0,6.0,
21,4.0,3.0,22.0,0.0,1753690.0
22,4.0,3.0,22.0,1.0,1514510.0
23,4.0,3.0,22.0,2.0,2065560.0
24,4.0,3.0,22.0,3.0,1444790.0
25,4.0,3.0,22.0,4.0,1556630.0
26,4.0,3.0,22.0,5.0,2047710.0
27,4.0,3.0,22.0,6.0,0.0
28,4.0,4.0,22.0,0.0,7677850.0
29,4.0,4.0,22.0,1.0,7921400.0
30,4.0,4.0,22.0,2.0,7994050.0
31,4.0,4.0,22.0,3.0,7194110.0
32,4.0,4.0,22.0,4.0,9044820.0
33,4.0,4.0,22.0,5.0,7864230.0
34,4.0,4.0,22.0,6.0,5872090.0
35,4.0,5.0,22.0,0.0,849070.0
36,4.0,5.0,22.0,1.0,466080.0
37,4.0,5.0,22.0,2.0,496450.0
38,4.0,5.0,22.0,3.0,893850.0
39,4.0,5.0,22.0,4.0,838390.0
40,4.0,5.0,22.0,5.0,833190.0
41,4.0,5.0,22.0,6.0,690940.0
42,4.0,6.0,22.0,0.0,995870.0
43,4.0,6.0,22.0,1.0,1809480.0
44,4.0,6.0,22.0,2.0,1776980.0
45,4.0,6.0,22.0,3.0,2201020.0
46,4.0,6.0,22.0,4.0,2132620.0
47,4.0,6.0,22.0,5.0,1888880.0
48,4.0,6.0,22.0,6.0,1676220.0
49,4.0,7.0,22.0,0.0,1626210.0
50,4.0,7.0,22.0,1.0,1930870.0
51,4.0,7.0,22.0,2.0,1740360.0
52,4.0,7.0,22.0,3.0,1867770.0
53,4.0,7.0,22.0,4.0,1834750.0
54,4.0,7.0,22.0,5.0,1176410.0
55,4.0,7.0,22.0,6.0,677750.0
56,4.0,8.0,22.0,0.0,1554410.0
57,4.0,8.0,22.0,1.0,1464210.0
58,4.0,8.0,22.0,2.0,1724560.0
59,4.0,8.0,22.0,3.0,1444310.0
60,4.0,8.0,22.0,4.0,1471600.0
61,4.0,8.0,22.0,5.0,1437650.0
62,4.0,8.0,22.0,6.0,815990.0
63,4.0,9.0,22.0,0.0,863280.0
64,4.0,9.0,22.0,1.0,924410.0
65,4.0,9.0,22.0,2.0,964830.0
66,4.0,9.0,22.0,3.0,889460.0
67,4.0,9.0,22.0,4.0,919990.0
68,4.0,9.0,22.0,5.0,826190.0
69,4.0,9.0,22.0,6.0,817560.0
0,5.0,0.0,4.0,0.0,61.7
1,5.0,0.0,4.0,1.0,38.3
2,5.0,1.0,4.0,0.0,68.5
3,5.0,1.0,4.0,1.0,31.5
4,5.0,2.0,4.0,0.0,
5,5.0,2.0,4.0,1.0,
6,5.0,3.0,4.0,0.0,
7,5.0,3.0,4.0,1.0,
8,5.0,4.0,4.0,0.0,46.3
9,5.0,4.0,4.0,1.0,53.7
10,5.0,5.0,4.0,0.0,62.3
11,5.0,5.0,4.0,1.0,37.7
12,5.0,6.0,4.0,0.0,60.7
13,5.0,6.0,4.0,1.0,39.3
14,5.0,7.0,4.0,0.0,51.7
15,5.0,7.0,4.0,1.0,48.3
16,5.0,8.0,4.0,0.0,60.0
17,5.0,8.0,4.0,1.0,40.0
18,5.0,9.0,4.0,0.0,33.2
19,5.0,9.0,4.0,1.0,66.8
0,5.0,0.0,32.0,0.0,22580.0
1,5.0,0.0,32.0,1.0,259040.0
2,5.0,0.0,32.0,2.0,6262950.0
3,5.0,0.0,32.0,3.0,1913300.0
4,5.0,0.0,32.0,4.0,7773270.0
5,5.0,0.0,32.0,5.0,1755940.0
6,5.0,1.0,32.0,0.0,838280.0
7,5.0,1.0,32.0,1.0,893740.0
8,5.0,1.0,32.0,2.0,11279590.0
9,5.0,1.0,32.0,3.0,3690320.0
10,5.0,1.0,32.0,4.0,6977270.0
11,5.0,1.0,32.0,5.0,1653350.0
12,5.0,2.0,32.0,0.0,
13,5.0,2.0,32.0,1.0,
14,5.0,2.0,32.0,2.0,
15,5.0,2.0,32.0,3.0,
16,5.0,2.0,32.0,4.0,
17,5.0,2.0,32.0,5.0,
18,5.0,3.0,32.0,0.0,
19,5.0,3.0,32.0,1.0,
20,5.0,3.0,32.0,2.0,
21,5.0,3.0,32.0,3.0,
22,5.0,3.0,32.0,4.0,
23,5.0,3.0,32.0,5.0,
24,5.0,4.0,32.0,0.0,0.0
25,5.0,4.0,32.0,1.0,7395660.0
26,5.0,4.0,32.0,2.0,6630830.0
27,5.0,4.0,32.0,3.0,6402800.0
28,5.0,4.0,32.0,4.0,9151630.0
29,5.0,4.0,32.0,5.0,2779640.0
30,5.0,5.0,32.0,0.0,4160.0
31,5.0,5.0,32.0,1.0,119620.0
32,5.0,5.0,32.0,2.0,654970.0
33,5.0,5.0,32.0,3.0,707930.0
34,5.0,5.0,32.0,4.0,2121570.0
35,5.0,5.0,32.0,5.0,761240.0
36,5.0,6.0,32.0,0.0,313910.0
37,5.0,6.0,32.0,1.0,7260.0
38,5.0,6.0,32.0,2.0,337420.0
39,5.0,6.0,32.0,3.0,745790.0
40,5.0,6.0,32.0,4.0,5048130.0
41,5.0,6.0,32.0,5.0,2749370.0
42,5.0,7.0,32.0,0.0,504010.0
43,5.0,7.0,32.0,1.0,716390.0
44,5.0,7.0,32.0,2.0,4662220.0
45,5.0,7.0,32.0,3.0,2467150.0
46,5.0,7.0,32.0,4.0,4387330.0
47,5.0,7.0,32.0,5.0,1183290.0
48,5.0,8.0,32.0,0.0,486920.0
49,5.0,8.0,32.0,1.0,12270.0
50,5.0,8.0,32.0,2.0,239270.0
51,5.0,8.0,32.0,3.0,7670.0
52,5.0,8.0,32.0,4.0,805630.0
53,5.0,8.0,32.0,5.0,3572390.0
54,5.0,9.0,32.0,0.0,4890.0
55,5.0,9.0,32.0,1.0,1446250.0
56,5.0,9.0,32.0,2.0,2802540.0
57,5.0,9.0,32.0,3.0,2284640.0
58,5.0,9.0,32.0,4.0,1853860.0
59,5.0,9.0,32.0,5.0,363890.0
0,5.0,0.0,31.0,0.0,1.0
1,5.0,0.0,31.0,1.0,15.0
2,5.0,0.0,31.0,2.0,295.0
3,5.0,0.0,31.0,3.0,72.0
4,5.0,0.0,31.0,4.0,211.0
5,5.0,0.0,31.0,5.0,40.0
6,5.0,1.0,31.0,0.0,36.0
7,5.0,1.0,31.0,1.0,61.0
8,5.0,1.0,31.0,2.0,707.0
9,5.0,1.0,31.0,3.0,241.0
10,5.0,1.0,31.0,4.0,414.0
11,5.0,1.0,31.0,5.0,84.0
12,5.0,2.0,31.0,0.0,
13,5.0,2.0,31.0,1.0,
14,5.0,2.0,31.0,2.0,
15,5.0,2.0,31.0,3.0,
16,5.0,2.0,31.0,4.0,
17,5.0,2.0,31.0,5.0,
18,5.0,3.0,31.0,0.0,
19,5.0,3.0,31.0,1.0,
20,5.0,3.0,31.0,2.0,
21,5.0,3.0,31.0,3.0,
22,5.0,3.0,31.0,4.0,
23,5.0,3.0,31.0,5.0,
24,5.0,4.0,31.0,0.0,0.0
25,5.0,4.0,31.0,1.0,1069.0
26,5.0,4.0,31.0,2.0,830.0
27,5.0,4.0,31.0,3.0,742.0
28,5.0,4.0,31.0,4.0,1112.0
29,5.0,4.0,31.0,5.0,391.0
30,5.0,5.0,31.0,0.0,0.0
31,5.0,5.0,31.0,1.0,24.0
32,5.0,5.0,31.0,2.0,75.0
33,5.0,5.0,31.0,3.0,71.0
34,5.0,5.0,31.0,4.0,122.0
35,5.0,5.0,31.0,5.0,39.0
36,5.0,6.0,31.0,0.0,19.0
37,5.0,6.0,31.0,1.0,0.0
38,5.0,6.0,31.0,2.0,18.0
39,5.0,6.0,31.0,3.0,42.0
40,5.0,6.0,31.0,4.0,261.0
41,5.0,6.0,31.0,5.0,141.0
42,5.0,7.0,31.0,0.0,50.0
43,5.0,7.0,31.0,1.0,87.0
44,5.0,7.0,31.0,2.0,466.0
45,5.0,7.0,31.0,3.0,281.0
46,5.0,7.0,31.0,4.0,476.0
47,5.0,7.0,31.0,5.0,123.0
48,5.0,8.0,31.0,0.0,7.0
49,5.0,8.0,31.0,1.0,0.0
50,5.0,8.0,31.0,2.0,0.0
51,5.0,8.0,31.0,3.0,0.0
52,5.0,8.0,31.0,4.0,23.0
53,5.0,8.0,31.0,5.0,79.0
54,5.0,9.0,31.0,0.0,0.0
55,5.0,9.0,31.0,1.0,464.0
56,5.0,9.0,31.0,2.0,595.0
57,5.0,9.0,31.0,3.0,506.0
58,5.0,9.0,31.0,4.0,392.0
59,5.0,9.0,31.0,5.0,84.0
0,5.0,0.0,12.0,0.0,108574.0
1,5.0,0.0,12.0,1.0,2236719.0
2,5.0,0.0,12.0,2.0,2831758.0
3,5.0,0.0,12.0,3.0,3578704.0
4,5.0,0.0,12.0,4.0,3425742.0
5,5.0,0.0,12.0,5.0,2486480.0
6,5.0,1.0,12.0,0.0,105523.0
7,5.0,1.0,12.0,1.0,2601739.0
8,5.0,1.0,12.0,2.0,4119170.0
9,5.0,1.0,12.0,3.0,5747532.0
10,5.0,1.0,12.0,4.0,4507509.0
11,5.0,1.0,12.0,5.0,3389528.0
12,5.0,2.0,12.0,0.0,
13,5.0,2.0,12.0,1.0,
14,5.0,2.0,12.0,2.0,
15,5.0,2.0,12.0,3.0,
16,5.0,2.0,12.0,4.0,
17,5.0,2.0,12.0,5.0,
18,5.0,3.0,12.0,0.0,
19,5.0,3.0,12.0,1.0,
20,5.0,3.0,12.0,2.0,
21,5.0,3.0,12.0,3.0,
22,5.0,3.0,12.0,4.0,
23,5.0,3.0,12.0,5.0,
24,5.0,4.0,12.0,0.0,373438.0
25,5.0,4.0,12.0,1.0,4695521.0
26,5.0,4.0,12.0,2.0,6184304.0
27,5.0,4.0,12.0,3.0,9165728.0
28,5.0,4.0,12.0,4.0,7146218.0
29,5.0,4.0,12.0,5.0,3629154.0
30,5.0,5.0,12.0,0.0,47990.0
31,5.0,5.0,12.0,1.0,699815.0
32,5.0,5.0,12.0,2.0,670905.0
33,5.0,5.0,12.0,3.0,861285.0
34,5.0,5.0,12.0,4.0,1009605.0
35,5.0,5.0,12.0,5.0,400232.0
36,5.0,6.0,12.0,0.0,152221.0
37,5.0,6.0,12.0,1.0,1437762.0
38,5.0,6.0,12.0,2.0,1671970.0
39,5.0,6.0,12.0,3.0,2256918.0
40,5.0,6.0,12.0,4.0,2133822.0
41,5.0,6.0,12.0,5.0,1123164.0
42,5.0,7.0,12.0,0.0,765717.0
43,5.0,7.0,12.0,1.0,2501138.0
44,5.0,7.0,12.0,2.0,2433250.0
45,5.0,7.0,12.0,3.0,3602240.0
46,5.0,7.0,12.0,4.0,2676515.0
47,5.0,7.0,12.0,5.0,1148371.0
48,5.0,8.0,12.0,0.0,11896.0
49,5.0,8.0,12.0,1.0,1133083.0
50,5.0,8.0,12.0,2.0,1259653.0
51,5.0,8.0,12.0,3.0,429307.0
52,5.0,8.0,12.0,4.0,896286.0
53,5.0,8.0,12.0,5.0,369659.0
54,5.0,9.0,12.0,0.0,593575.0
55,5.0,9.0,12.0,1.0,2146714.0
56,5.0,9.0,12.0,2.0,1882034.0
57,5.0,9.0,12.0,3.0,2241227.0
58,5.0,9.0,12.0,4.0,1133723.0
59,5.0,9.0,12.0,5.0,328360.0
0,5.0,0.0,11.0,0.0,10.0
1,5.0,0.0,11.0,1.0,103.0
2,5.0,0.0,11.0,2.0,106.0
3,5.0,0.0,11.0,3.0,129.0
4,5.0,0.0,11.0,4.0,131.0
5,5.0,0.0,11.0,5.0,85.0
6,5.0,1.0,11.0,0.0,8.0
7,5.0,1.0,11.0,1.0,159.0
8,5.0,1.0,11.0,2.0,227.0
9,5.0,1.0,11.0,3.0,330.0
10,5.0,1.0,11.0,4.0,299.0
11,5.0,1.0,11.0,5.0,361.0
12,5.0,2.0,11.0,0.0,
13,5.0,2.0,11.0,1.0,
14,5.0,2.0,11.0,2.0,
15,5.0,2.0,11.0,3.0,
16,5.0,2.0,11.0,4.0,
17,5.0,2.0,11.0,5.0,
18,5.0,3.0,11.0,0.0,
19,5.0,3.0,11.0,1.0,
20,5.0,3.0,11.0,2.0,
21,5.0,3.0,11.0,3.0,
22,5.0,3.0,11.0,4.0,
23,5.0,3.0,11.0,5.0,
24,5.0,4.0,11.0,0.0,77.0
25,5.0,4.0,11.0,1.0,781.0
26,5.0,4.0,11.0,2.0,840.0
27,5.0,4.0,11.0,3.0,1076.0
28,5.0,4.0,11.0,4.0,892.0
29,5.0,4.0,11.0,5.0,386.0
30,5.0,5.0,11.0,0.0,4.0
31,5.0,5.0,11.0,1.0,66.0
32,5.0,5.0,11.0,2.0,57.0
33,5.0,5.0,11.0,3.0,60.0
34,5.0,5.0,11.0,4.0,81.0
35,5.0,5.0,11.0,5.0,32.0
36,5.0,6.0,11.0,0.0,11.0
37,5.0,6.0,11.0,1.0,94.0
38,5.0,6.0,11.0,2.0,92.0
39,5.0,6.0,11.0,3.0,108.0
40,5.0,6.0,11.0,4.0,112.0
41,5.0,6.0,11.0,5.0,51.0
42,5.0,7.0,11.0,0.0,93.0
43,5.0,7.0,11.0,1.0,293.0
44,5.0,7.0,11.0,2.0,280.0
45,5.0,7.0,11.0,3.0,381.0
46,5.0,7.0,11.0,4.0,273.0
47,5.0,7.0,11.0,5.0,121.0
48,5.0,8.0,11.0,0.0,0.0
49,5.0,8.0,11.0,1.0,32.0
50,5.0,8.0,11.0,2.0,26.0
51,5.0,8.0,11.0,3.0,10.0
52,5.0,8.0,11.0,4.0,15.0
53,5.0,8.0,11.0,5.0,7.0
54,5.0,9.0,11.0,0.0,144.0
55,5.0,9.0,11.0,1.0,528.0
56,5.0,9.0,11.0,2.0,468.0
57,5.0,9.0,11.0,3.0,505.0
58,5.0,9.0,11.0,4.0,273.0
59,5.0,9.0,11.0,5.0,81.0
0,5.0,0.0,21.0,0.0,96.0
1,5.0,0.0,21.0,1.0,99.0
2,5.0,0.0,21.0,2.0,98.0
3,5.0,0.0,21.0,3.0,100.0
4,5.0,0.0,21.0,4.0,102.0
5,5.0,0.0,21.0,5.0,76.0
6,5.0,0.0,21.0,6.0,63.0
7,5.0,1.0,21.0,0.0,201.0
8,5.0,1.0,21.0,1.0,217.0
9,5.0,1.0,21.0,2.0,216.0
10,5.0,1.0,21.0,3.0,224.0
11,5.0,1.0,21.0,4.0,234.0
12,5.0,1.0,21.0,5.0,219.0
13,5.0,1.0,21.0,6.0,234.0
14,5.0,2.0,21.0,0.0,
15,5.0,2.0,21.0,1.0,
16,5.0,2.0,21.0,2.0,
17,5.0,2.0,21.0,3.0,
18,5.0,2.0,21.0,4.0,
19,5.0,2.0,21.0,5.0,
20,5.0,2.0,21.0,6.0,
21,5.0,3.0,21.0,0.0,
22,5.0,3.0,21.0,1.0,
23,5.0,3.0,21.0,2.0,
24,5.0,3.0,21.0,3.0,
25,5.0,3.0,21.0,4.0,
26,5.0,3.0,21.0,5.0,
27,5.0,3.0,21.0,6.0,
28,5.0,4.0,21.0,0.0,623.0
29,5.0,4.0,21.0,1.0,652.0
30,5.0,4.0,21.0,2.0,622.0
31,5.0,4.0,21.0,3.0,639.0
32,5.0,4.0,21.0,4.0,628.0
33,5.0,4.0,21.0,5.0,512.0
34,5.0,4.0,21.0,6.0,468.0
35,5.0,5.0,21.0,0.0,34.0
36,5.0,5.0,21.0,1.0,42.0
37,5.0,5.0,21.0,2.0,44.0
38,5.0,5.0,21.0,3.0,48.0
39,5.0,5.0,21.0,4.0,51.0
40,5.0,5.0,21.0,5.0,59.0
41,5.0,5.0,21.0,6.0,52.0
42,5.0,6.0,21.0,0.0,53.0
43,5.0,6.0,21.0,1.0,64.0
44,5.0,6.0,21.0,2.0,68.0
45,5.0,6.0,21.0,3.0,68.0
46,5.0,6.0,21.0,4.0,83.0
47,5.0,6.0,21.0,5.0,81.0
48,5.0,6.0,21.0,6.0,64.0
49,5.0,7.0,21.0,0.0,206.0
50,5.0,7.0,21.0,1.0,217.0
51,5.0,7.0,21.0,2.0,226.0
52,5.0,7.0,21.0,3.0,218.0
53,5.0,7.0,21.0,4.0,227.0
54,5.0,7.0,21.0,5.0,218.0
55,5.0,7.0,21.0,6.0,173.0
56,5.0,8.0,21.0,0.0,15.0
57,5.0,8.0,21.0,1.0,13.0
58,5.0,8.0,21.0,2.0,19.0
59,5.0,8.0,21.0,3.0,21.0
60,5.0,8.0,21.0,4.0,19.0
61,5.0,8.0,21.0,5.0,16.0
62,5.0,8.0,21.0,6.0,6.0
63,5.0,9.0,21.0,0.0,296.0
64,5.0,9.0,21.0,1.0,304.0
65,5.0,9.0,21.0,2.0,329.0
66,5.0,9.0,21.0,3.0,336.0
67,5.0,9.0,21.0,4.0,315.0
68,5.0,9.0,21.0,5.0,264.0
69,5.0,9.0,21.0,6.0,197.0
0,5.0,0.0,22.0,0.0,1731220.0
1,5.0,0.0,22.0,1.0,1741920.0
2,5.0,0.0,22.0,2.0,1838370.0
3,5.0,0.0,22.0,3.0,1872770.0
4,5.0,0.0,22.0,4.0,1967730.0
5,5.0,0.0,22.0,5.0,1516350.0
6,5.0,0.0,22.0,6.0,944990.0
7,5.0,1.0,22.0,0.0,1140890.0
8,5.0,1.0,22.0,1.0,1266400.0
9,5.0,1.0,22.0,2.0,1276230.0
10,5.0,1.0,22.0,3.0,1137490.0
11,5.0,1.0,22.0,4.0,1229730.0
12,5.0,1.0,22.0,5.0,1059670.0
13,5.0,1.0,22.0,6.0,205610.0
14,5.0,2.0,22.0,0.0,1883560.0
15,5.0,2.0,22.0,1.0,2180360.0
16,5.0,2.0,22.0,2.0,2236550.0
17,5.0,2.0,22.0,3.0,2118340.0
18,5.0,2.0,22.0,4.0,2028580.0
19,5.0,2.0,22.0,5.0,1468530.0
20,5.0,2.0,22.0,6.0,1945760.0
21,5.0,3.0,22.0,0.0,2738170.0
22,5.0,3.0,22.0,1.0,2378340.0
23,5.0,3.0,22.0,2.0,2898330.0
24,5.0,3.0,22.0,3.0,1070070.0
25,5.0,3.0,22.0,4.0,3057330.0
26,5.0,3.0,22.0,5.0,3118590.0
27,5.0,3.0,22.0,6.0,2949850.0
28,5.0,4.0,22.0,0.0,10380630.0
29,5.0,4.0,22.0,1.0,10259530.0
30,5.0,4.0,22.0,2.0,10915060.0
31,5.0,4.0,22.0,3.0,10729500.0
32,5.0,4.0,22.0,4.0,11325210.0
33,5.0,4.0,22.0,5.0,11849410.0
34,5.0,4.0,22.0,6.0,11185330.0
35,5.0,5.0,22.0,0.0,5790190.0
36,5.0,5.0,22.0,1.0,6541000.0
37,5.0,5.0,22.0,2.0,6201380.0
38,5.0,5.0,22.0,3.0,6795330.0
39,5.0,5.0,22.0,4.0,7418210.0
40,5.0,5.0,22.0,5.0,4054050.0
41,5.0,5.0,22.0,6.0,0.0
42,5.0,6.0,22.0,0.0,894130.0
43,5.0,6.0,22.0,1.0,914580.0
44,5.0,6.0,22.0,2.0,1167150.0
45,5.0,6.0,22.0,3.0,1126720.0
46,5.0,6.0,22.0,4.0,1414930.0
47,5.0,6.0,22.0,5.0,1176850.0
48,5.0,6.0,22.0,6.0,932180.0
49,5.0,7.0,22.0,0.0,959860.0
50,5.0,7.0,22.0,1.0,1034040.0
51,5.0,7.0,22.0,2.0,1057650.0
52,5.0,7.0,22.0,3.0,1037870.0
53,5.0,7.0,22.0,4.0,1177450.0
54,5.0,7.0,22.0,5.0,1098120.0
55,5.0,7.0,22.0,6.0,1004570.0
56,5.0,8.0,22.0,0.0,787770.0
57,5.0,8.0,22.0,1.0,878530.0
58,5.0,8.0,22.0,2.0,970720.0
59,5.0,8.0,22.0,3.0,1083810.0
60,5.0,8.0,22.0,4.0,1556640.0
61,5.0,8.0,22.0,5.0,1420650.0
62,5.0,8.0,22.0,6.0,1135440.0
63,5.0,9.0,22.0,0.0,2803880.0
64,5.0,9.0,22.0,1.0,3017680.0
65,5.0,9.0,22.0,2.0,3154960.0
66,5.0,9.0,22.0,3.0,3124370.0
67,5.0,9.0,22.0,4.0,3270650.0
68,5.0,9.0,22.0,5.0,3027560.0
69,5.0,9.0,22.0,6.0,3070920.0
0,6.0,0.0,4.0,0.0,72.5
1,6.0,0.0,4.0,1.0,27.5
2,6.0,1.0,4.0,0.0,66.0
3,6.0,1.0,4.0,1.0,34.0
4,6.0,2.0,4.0,0.0,50.0
5,6.0,2.0,4.0,1.0,50.0
6,6.0,3.0,4.0,0.0,60.0
7,6.0,3.0,4.0,1.0,40.0
8,6.0,4.0,4.0,0.0,46.0
9,6.0,4.0,4.0,1.0,54.0
10,6.0,5.0,4.0,0.0,68.0
11,6.0,5.0,4.0,1.0,32.0
12,6.0,6.0,4.0,0.0,71.5
13,6.0,6.0,4.0,1.0,28.5
14,6.0,7.0,4.0,0.0,57.3
15,6.0,7.0,4.0,1.0,42.7
16,6.0,8.0,4.0,0.0,55.0
17,6.0,8.0,4.0,1.0,45.0
18,6.0,9.0,4.0,0.0,50.5
19,6.0,9.0,4.0,1.0,49.5
0,6.0,0.0,32.0,0.0,38910.0
1,6.0,0.0,32.0,1.0,206940.0
2,6.0,0.0,32.0,2.0,3942400.0
3,6.0,0.0,32.0,3.0,1084380.0
4,6.0,0.0,32.0,4.0,3595740.0
5,6.0,0.0,32.0,5.0,1276180.0
6,6.0,1.0,32.0,0.0,0.0
7,6.0,1.0,32.0,1.0,155550.0
8,6.0,1.0,32.0,2.0,4719870.0
9,6.0,1.0,32.0,3.0,1879690.0
10,6.0,1.0,32.0,4.0,2037610.0
11,6.0,1.0,32.0,5.0,557750.0
12,6.0,2.0,32.0,0.0,0.0
13,6.0,2.0,32.0,1.0,0.0
14,6.0,2.0,32.0,2.0,5211560.0
15,6.0,2.0,32.0,3.0,1761510.0
16,6.0,2.0,32.0,4.0,2549590.0
17,6.0,2.0,32.0,5.0,0.0
18,6.0,3.0,32.0,0.0,0.0
19,6.0,3.0,32.0,1.0,30660.0
20,6.0,3.0,32.0,2.0,6845640.0
21,6.0,3.0,32.0,3.0,2048670.0
22,6.0,3.0,32.0,4.0,7770930.0
23,6.0,3.0,32.0,5.0,1404590.0
24,6.0,4.0,32.0,0.0,54460.0
25,6.0,4.0,32.0,1.0,13747090.0
26,6.0,4.0,32.0,2.0,13695820.0
27,6.0,4.0,32.0,3.0,14744540.0
28,6.0,4.0,32.0,4.0,18730080.0
29,6.0,4.0,32.0,5.0,8005370.0
30,6.0,5.0,32.0,0.0,0.0
31,6.0,5.0,32.0,1.0,0.0
32,6.0,5.0,32.0,2.0,18837160.0
33,6.0,5.0,32.0,3.0,2599650.0
34,6.0,5.0,32.0,4.0,15456250.0
35,6.0,5.0,32.0,5.0,1494000.0
36,6.0,6.0,32.0,0.0,0.0
37,6.0,6.0,32.0,1.0,0.0
38,6.0,6.0,32.0,2.0,150430.0
39,6.0,6.0,32.0,3.0,368890.0
40,6.0,6.0,32.0,4.0,4217570.0
41,6.0,6.0,32.0,5.0,1681700.0
42,6.0,7.0,32.0,0.0,27750.0
43,6.0,7.0,32.0,1.0,441100.0
44,6.0,7.0,32.0,2.0,1500290.0
45,6.0,7.0,32.0,3.0,851230.0
46,6.0,7.0,32.0,4.0,1309850.0
47,6.0,7.0,32.0,5.0,167760.0
48,6.0,8.0,32.0,0.0,0.0
49,6.0,8.0,32.0,1.0,158530.0
50,6.0,8.0,32.0,2.0,575700.0
51,6.0,8.0,32.0,3.0,826550.0
52,6.0,8.0,32.0,4.0,1660350.0
53,6.0,8.0,32.0,5.0,2653010.0
54,6.0,9.0,32.0,0.0,0.0
55,6.0,9.0,32.0,1.0,1038870.0
56,6.0,9.0,32.0,2.0,2991590.0
57,6.0,9.0,32.0,3.0,2439910.0
58,6.0,9.0,32.0,4.0,1740000.0
59,6.0,9.0,32.0,5.0,80550.0
0,6.0,0.0,31.0,0.0,2.0
1,6.0,0.0,31.0,1.0,16.0
2,6.0,0.0,31.0,2.0,285.0
3,6.0,0.0,31.0,3.0,87.0
4,6.0,0.0,31.0,4.0,200.0
5,6.0,0.0,31.0,5.0,36.0
6,6.0,1.0,31.0,0.0,0.0
7,6.0,1.0,31.0,1.0,13.0
8,6.0,1.0,31.0,2.0,362.0
9,6.0,1.0,31.0,3.0,142.0
10,6.0,1.0,31.0,4.0,163.0
11,6.0,1.0,31.0,5.0,14.0
12,6.0,2.0,31.0,0.0,0.0
13,6.0,2.0,31.0,1.0,0.0
14,6.0,2.0,31.0,2.0,385.0
15,6.0,2.0,31.0,3.0,155.0
