,name,latitude,longitude,address
122,황인상브레드 공덕점,37.5433490,126.9529494,서울 마포구 백범로 199 104호
123,79파운야드 마포서강대점,37.5493121,126.9381616,서울 마포구 광성로6길 10 1층
124,쁘띠보뇌르 망원점,37.5568476,126.9002849,서울 마포구 망원로1길 10 네모꼴미술학원
125,더페이머스램베이커리,37.5541576,126.9161275,서울 마포구 잔다리로 75 1층
126,뚜레쥬르 공덕해링턴점,37.5426934,126.9520269,
127,피스오브헤븐,37.5479540,126.9215214,서울 마포구 독막로 73 1층
128,콩꼬물꽈배기 망원역점,37.5577552,126.9082984,서울 마포구 월드컵로 103-1 1층
129,앤티앤스 마포중앙도서관점,37.5639800,126.9080585,서울 마포구 성산로 128 지하1층
130,자유인들,37.5509987,126.9241885,"서울 마포구 와우산로22길 34 1,2층"
131,폼베르,37.5780935,126.8900140,서울 마포구 월드컵북로 381 지층
132,로펠로세라,37.5482766,126.9223875,서울 마포구 와우산로 39-14
133,메이드바이그레이스,37.5450832,126.9492215,서울 마포구 백범로31길 8 201동상가 1층 116호
134,아토치즈케이크,37.5818112,126.8890875,서울 마포구 월드컵북로54길 25 상암DMC 푸르지오시티 B125호
135,라이너스 베이크샵,37.5603164,126.9032561,서울 마포구 방울내로 71 1층 라이너스베이크샵
136,그러팡야,37.5518080,126.9070568,서울 마포구 포은로 48
137,오투베이커리,37.5482446,126.9406894,"서울 마포구 백범로 84 1층, 103호"
138,레끌라,37.5631191,126.9255823,서울 마포구 동교로 266-6 2층 LECLAT
139,카페 드 몽슈슈 상암점,37.5816548,126.8893265,서울 마포구 월드컵북로54길 25 상암 DMC 푸르지오시티 1F 108호
140,피키이터 애오개점,37.5541537,126.9578938,서울 마포구 마포대로24길 4
141,뚜레쥬르 마포구청역점,37.5621312,126.9043702,서울 마포구 월드컵로 163
142,모노앤케이크,37.5476250,126.9615252,서울 마포구 효창원로93길 44 지1층 101호
143,오군수제고로케 본점,37.5605150,126.9209170,서울 마포구 동교로27길 62
144,합정 빵다방,37.5465375,126.9146073,서울 마포구 토정로3길 22 1층
145,뚜레쥬르 공덕역점,37.5440227,126.9499750,서울 마포구 백범로 178
146,모르소미,37.5617677,126.9173680,서울 마포구 성미산로15길 13-3 1층
147,파리바게뜨 광흥창역점,37.5471709,126.9327660,서울 마포구 독막로 172 6호선 광흥창역 4번출구 뒤쪽 20M
148,그날그시간,37.5538319,126.9235404,서울 마포구 홍익로 10 1층 130호
149,뇽뇽마카롱,37.5526098,126.9043372,서울 마포구 희우정로 72 1층 뇽뇽마카롱
150,미미크럼블,37.5538154,126.9060739,서울 마포구 포은로 72 1층
151,파리바게뜨 합정역사거리점,37.5486258,126.9137432,서울 마포구 독막로 4-1
152,빵장수단팥빵 합정점,37.5508978,126.9162465,서울 마포구 양화로 72 서교 효성해링턴 1층
153,준 바이 누아네,37.5499741,126.9361373,서울 마포구 광성로 27 1층
154,파리바게뜨 서교점,37.5575140,126.9190889,"서울 마포구 월드컵북로 34 서교동 우도빌딩 1층, 호텔 아만티 건너편"
155,뚜레쥬르 이대역점,37.5562369,126.9460821,서울 마포구 대흥로 194
156,그랭블레,37.5562186,126.9124387,서울 마포구 월드컵로14길 36
157,오테라부띠끄,37.5611696,126.9218419,서울 마포구 연남로3길 13 1층
158,미미베이커리,37.5618757,126.9267381,서울 마포구 동교로46길 42-5 102호
159,스위트가든 뽀아르,37.5627089,126.9264139,서울 마포구 성미산로 194 1층
160,미소식빵,37.5615648,126.9199521,서울 마포구 동교로27길 92 1층
