,name,latitude,longitude,address
140,벽과담,37.5816366,126.8884966,서울 마포구 월드컵북로54길 17 107호
141,토끼정 홍대,37.5516907,126.9206490,서울 마포구 잔다리로2길 13 1층~3층
142,옥자회관,37.5788370,126.8951779,서울 마포구 성암로 219-6 1층
143,올랑올랑,37.5622543,126.9263166,서울 마포구 동교로46길 25 1.5층 101호
144,김뿌라 연남동본점,37.5631777,126.9207582,서울 마포구 성미산로 127 LOFT 스튜디오 1층 김뿌라 연남 본점
145,단단,37.5631269,126.9257246,서울 마포구 동교로 266-5
146,흑심돈카츠,37.5626905,126.9255570,서울 마포구 동교로 262-10 2층
147,마이클돈까스 본점,37.5779925,126.8899232,서울 마포구 월드컵북로 381 상암 월드컵파크 4단지 상가 2층 212호
148,쿄다이텐동,37.5614766,126.9257469,서울 마포구 동교로38길 33 지1층 2호
149,로야토야,37.5594138,126.9213469,서울 마포구 월드컵북로6길 57 민호빌딩 1층 로야토야
150,모리타,37.5768397,126.8947383,서울 마포구 월드컵북로44길 49 2층
151,나나,37.5562894,126.9043886,서울 마포구 희우정로20길 75 1층 나나
152,카에식탁,37.5608924,126.9259806,서울 마포구 연희로1길 46
153,무겐스위치,37.5613796,126.9251782,서울 마포구 동교로 242-13
154,티노마드 모리,37.5555504,126.9008872,"서울 마포구 망원로2길 19 비동 1, 2층"
155,혼신꼬치,37.5555548,126.9309790,서울 마포구 와우산로38길 4 지층
156,올바른스시 홍대직영점,37.5581356,126.9228689,서울 마포구 동교로 199-1 1층 올바른스시
157,카츠오모이 홍대점,37.5549891,126.9311669,서울 마포구 와우산로 162-14 B101
158,기치조지,37.5459816,126.9223747,"서울 마포구 와우산로3길 11 , 2층"
159,호시쿠즈,37.5439955,126.9474817,서울 마포구 독막로 311 재화스퀘어 지하1층 B104
160,후라토식당 상수직영점,37.5485706,126.9213695,서울 마포구 독막로15길 3-14
161,동동가정식덮밥,37.5650610,126.9030549,서울 마포구 월드컵로34길 7 상암 스위트포레 202호
162,이자카야라쿤,37.5657214,126.9235150,서울 마포구 성미산로29안길 29 라쿤
163,심야식당밤,37.5557618,126.9259245,서울 마포구 와우산로29바길 16 반지층 심야식당밤
164,아키야라멘,37.5457407,126.9153442,서울 마포구 토정로 39-3 1층 아키야라멘
165,오프모먼트,37.5470634,126.9133266,서울 마포구 성지길 35 오프모먼트
