,name,latitude,longitude,address
113,백년 도담돌솥밥,37.5553687,126.9238547,서울 마포구 어울마당로 122 2층
114,청학동부침개 마포본점,37.5446386,126.9537601,서울 마포구 만리재로 23 공덕시장 1층
115,김씨육면,37.5495530,126.9175678,서울 마포구 독막로3길 28-7 1층
116,옛맛서울불고기,37.5477233,126.9194298,서울 마포구 독막로 56
117,더담,37.5557176,126.9277717,서울 마포구 와우산로29길 44 201호
118,배떼기곱창 홍대점,37.5567566,126.9260620,서울 마포구 양화로18안길 26-6 1층 배떼기곱창
119,꿀돼지집,37.5608943,126.9244503,서울 마포구 동교로 236
120,육구덮밥,37.5627686,126.9261675,서울 마포구 성미산로 190-3 1층
121,각시보쌈,37.5475101,126.9133940,서울 마포구 성지길 25 보광빌딩
122,맛깔1987,37.5594780,126.9241732,서울 마포구 동교로 212-9
123,연남어부,37.5596842,126.9239334,서울 마포구 동교로 220 1층
124,배꼽집,37.5814203,126.8888164,"서울 마포구 월드컵북로54길 17 사보이시티DMC 중앙계단 지상2층 210호,206호"
125,신김치생삼겹살,37.5495269,126.9145072,서울 마포구 양화로 50
126,수정옥돌생소금구이,37.5562404,126.9263274,서울 마포구 어울마당로 146-1
127,한림돈가 서교직영점,37.5539476,126.9169651,서울 마포구 잔다리로 70
128,순대일번지,37.5586417,126.9074875,서울 마포구 월드컵로 117
129,마포소금구이,37.5491028,126.9123354,서울 마포구 양화로 27
130,금성회관 합정본점,37.5483547,126.9184193,서울 마포구 양화로6길 78
131,달고나,37.5580593,126.9011121,서울 마포구 망원로3길 30 1층
132,산까치냉면,37.5414301,126.9494987,서울 마포구 도화길 35
133,섬,37.5621151,126.9268575,서울 마포구 동교로46길 42 2층 섬
134,전설의 우대갈비 상암직영점,37.5799934,126.8903220,"서울 마포구 월드컵북로 396 누리꿈스퀘어 공동제작센타 2층 202호, 203호"
135,마포나루 도화본점,37.5393440,126.9476510,서울 마포구 삼개로 11
136,옥합콩국수,37.5793419,126.8898190,서울 마포구 월드컵북로 396 누리꿈스퀘어 B1-1085호
137,남고집 합정,37.5494850,126.9125070,서울 마포구 월드컵로1길 7 1층
138,잠두봉더나인,37.5450323,126.9083762,서울 마포구 마포나루길 582
139,서울편백찜 망원점,37.5565892,126.9105307,서울 마포구 성미산로2길 43
140,와이키키마켓,37.5589079,126.8886523,서울 마포구 마포나루길 332 와이키키마켓
141,이춘복참치 공덕점,37.5425453,126.9521913,서울 마포구 마포대로 92 B동 2층 1호 효성해링턴 스퀘어
142,우직 로바타야끼,37.5547730,126.9054117,서울 마포구 포은로 86-1 1층
143,광명대창집 홍대점,37.5498281,126.9196364,서울 마포구 독막로7길 45 광명대창집
144,대동관,37.5676868,126.9096517,서울 마포구 모래내로7길 62
145,이공족발 홍대직영점,37.5514006,126.9215248,서울 마포구 어울마당로 70 2층
146,마포양지설렁탕,37.5420571,126.9504338,서울 마포구 새창로 6
147,돈수백 홍대직영점,37.5564093,126.9244745,서울 마포구 홍익로6길 56
148,진저피그,37.5543748,126.9209578,서울 마포구 양화로 128 1층 진저피그
149,고미태,37.5529842,126.9118914,서울 마포구 월드컵로 41 1층 고미태
150,합정광안리,37.5498862,126.9175491,서울 마포구 독막로3길 38 광안리
151,마포왕족발,37.5445297,126.9533725,
152,대한족발보쌈 합정본점,37.5488528,126.9172444,서울 마포구 양화로6길 53
153,목로,37.5781313,126.8953151,서울 마포구 매봉산로2길 25 지1층
154,콩청대,37.5504206,126.9078669,서울 마포구 포은로 29-1
155,백년토종삼계탕 본점,37.5538481,126.9201772,서울 마포구 양화로 118
156,이대조뼈다귀,37.5574887,126.9229403,서울 마포구 동교로 196 1층
157,여수낭만식당,37.5817533,126.8891899,서울 마포구 월드컵북로54길 25 상암DMC푸르지오시티 지하1층 B104호
158,우아하게,37.5570525,126.9218227,서울 마포구 동교로 185 1층 우아하게
159,대도식당 마포대로점,37.5390310,126.9443205,서울 마포구 마포대로 19 신화빌딩 지하1층
160,문숙이미나리식당,37.5520720,126.9211336,서울 마포구 잔다리로6길 34-5 1층
161,화씨이육공 연남점,37.5626988,126.9249473,"서울 마포구 동교로 258 1층, 2층 화씨이육공 연남점"
162,동교해물,37.5566859,126.9256056,서울 마포구 양화로18안길 18
163,온리원갈비 합정 직영점,37.5523650,126.9142755,서울 마포구 양화로11길 46 남성빌딩 1층
164,남미식당,37.5504751,126.9529585,서울 마포구 마포대로 167
165,송가네감자탕 본점,37.5618556,126.9240761,서울 마포구 동교로 245
166,신도세기 마포점,37.5424906,126.9402091,서울 마포구 토정로 271 1층
167,육도,37.5430508,126.9394028,서울 마포구 토정로 261 1층
168,청년화로1987,37.5596459,126.9235898,서울 마포구 동교로 219 1층 청년화로1987
169,연남 흑돼지,37.5608414,126.9245345,서울 마포구 동교로32길 3 연남흑돼지
170,삼곱식당 합정점,37.5531871,126.9118608,서울 마포구 월드컵로 43 1층
171,아이노테이블,37.5479613,126.9156331,서울 마포구 성지1길 39
172,히말라야어죽,37.5400683,126.9482173,서울 마포구 도화길 20-6
173,녹원쌈밥 연남점,37.5619058,126.9196240,서울 마포구 동교로27길 102 1층
174,참복집,37.5452666,126.9529572,서울 마포구 만리재로1길 14
175,구공탄곱창 합정2호점,37.5479928,126.9132941,서울 마포구 성지길 18 구공탄곱창
176,야끼니꾸소량 합정본점,37.5509858,126.9074900,서울 마포구 포은로 38 1층 야끼니꾸소량
177,돌황소곱창,37.5498129,126.9109405,서울 마포구 월드컵로3길 31-32
178,참치공방 상암점,37.5800275,126.8889932,서울 마포구 월드컵북로 402 케이지아이티센터2층
179,청기와타운 마포점,37.5407041,126.9421244,서울 마포구 토정로 296 1층
180,오우 연남점,37.5582824,126.9200589,서울 마포구 월드컵북로6길 26 삼기빌딩 1층
181,봉평옹심이메밀칼국수,37.5459556,126.9552378,서울 마포구 만리재옛길 19 1층 봉평옹심이메밀칼국수
182,홍일품간장게장,37.5480800,126.9187172,서울 마포구 독막로 47-1 홍일품간장게장무한리필.암게정식전문점
183,옹달샘 본점,37.5484266,126.9197452,서울 마포구 양화로6길 99
184,성미골,37.5601447,126.9061074,서울 마포구 월드컵로 137 102호
185,남해바다,37.5426083,126.9473125,서울 마포구 토정로37길 46 정우맨션 1층
186,천사곱창 홍대2호점,37.5485215,126.9186781,서울 마포구 양화로6길 79 1층 천사곱창
187,돈조세,37.5624479,126.9246290,서울 마포구 동교로 254
188,올드타운 홍대점,37.5498996,126.9173030,서울 마포구 독막로3길 35 2층 올드타운
189,서산꽃게,37.5398826,126.9479508,서울 마포구 도화길 12-3
190,상암일미락,37.5763725,126.8972550,서울 마포구 성암로13길 40
191,노루목황소곱창 2호점,37.5531637,126.9216512,서울 마포구 홍익로3길 32
192,호남식당,37.5454487,126.9530655,서울 마포구 마포대로6길 10
193,윤선희의 평양냉면 양각도,37.5785473,126.8942917,서울 마포구 매봉산로 80 PARKM 204호
194,원마산아구찜,37.5416311,126.9404864,서울 마포구 토정로 282
195,무쇠김치삼겹,37.5526201,126.9227404,서울 마포구 와우산로21길 20-5 1층 무쇠김치삼겹
196,시골순대,37.5540262,126.9188885,서울 마포구 월드컵북로1길 50 시골순대
197,그믐족발 연남점,37.5625396,126.9253316,서울 마포구 동교로46길 10 지층 그믐족발
198,보승회관 홍대직영점,37.5561453,126.9244368,서울 마포구 어울마당로 131
199,마포손칼국수,37.5471118,126.9326763,서울 마포구 창전로 54
200,육몽 홍대본점,37.5532194,126.9206765,서울 마포구 양화로16길 19 1-3층
201,몽미 상암본점,37.5776864,126.8961991,서울 마포구 월드컵북로48길 50 1층
202,사람사는 고깃집 김일도 마포공덕점,37.5427157,126.9468095,서울 마포구 토정로37길 41 1층 102호
203,새벽숯불가든,37.5503821,126.9105797,서울 마포구 양화로1길 38 대운행복아파트
204,둥둥막창구이,37.5502760,126.9112289,서울 마포구 월드컵로3길 27
205,정통집 홍대점,37.5511987,126.9216563,서울 마포구 와우산로19길 27
206,운주당,37.5430265,126.9435139,서울 마포구 큰우물로 41
207,덕승재 상암본점,37.5770254,126.8919000,서울 마포구 월드컵북로 361 DMC이안오피스텔 2단지 221호
208,팔각도 합정역점,37.5484309,126.9182517,서울 마포구 양화로6길 76 1층
209,대승곱창,37.5616460,126.9245759,서울 마포구 동교로38길 4 2층
210,순만골,37.5526793,126.9222401,서울 마포구 와우산로21길 28-7 1층 순만골
211,식신매운갈비찜,37.5560322,126.9150834,서울 마포구 월드컵북로5길 68 광남벨라스2차아파트
212,천지식당,37.5372892,126.9446711,서울 마포구 마포대로4가길 54
213,의정부부대찌개,37.5550565,126.9136886,서울 마포구 월드컵로10길 36
214,이도맨숀 공덕,37.5444687,126.9490757,서울 마포구 백범로 170 101동 2호
215,낙곱새미장원,37.5571017,126.9204548,서울 마포구 월드컵북로4길 13
216,도화곱창,37.5413816,126.9494134,서울 마포구 새창로2길 13 1층
217,덕이손만두,37.5490702,126.9098826,서울 마포구 포은로 8 덕이손만두
218,본삼,37.5475480,126.9184489,서울 마포구 독막로8길 7 1층 본삼
219,마포나루 아크로점,37.5413333,126.9489375,서울 마포구 마포대로 68 마포아크로타워 지하 1층
220,원기정,37.5565283,126.9054357,서울 마포구 포은로8길 11 1층 원기정
221,육시리 마포점,37.5399518,126.9430544,서울 마포구 토정로 310 카본빌딩 1층
222,윤서울,37.5550339,126.9241346,서울 마포구 홍익로2길 31 1층
223,합정동 원조 황소곱창구이전문,37.5568414,126.9089376,서울 마포구 월드컵로 91 합정동 원조 황소곱창
224,창고43 상암점,37.5784517,126.8928993,서울 마포구 매봉산로 75 DDMC 타워 2층
225,명인갈비,37.5663068,126.9183043,서울 마포구 연남로 85 1층
226,계성숯불닭갈비,37.5478159,126.9547169,서울 마포구 마포대로12길 26 1층
227,냅다청양집 상암직영점,37.5771863,126.8952609,서울 마포구 월드컵북로48길 30 1층
228,계륵장군 망원점,37.5561938,126.8987178,서울 마포구 망원로 17
229,소문난쭈꾸미,37.5413004,126.9492974,서울 마포구 새창로2길 15
230,오목집 마포점,37.5417754,126.9511775,서울 마포구 도화길 50-6 1층
231,슬런치,37.5458426,126.9208487,서울 마포구 와우산로3길 38
232,명륜진사갈비 서울 합정점,37.5487306,126.9153623,서울 마포구 독막로 17
233,무한리필808,37.5772189,126.8936376,서울 마포구 월드컵북로50길 9
234,오십그램,37.5526569,126.9224228,서울 마포구 와우산로21길 28-8 1층 오십그램
235,오향족발,37.5444967,126.9531809,서울 마포구 만리재로 19 공덕시장
236,아고야,37.5775079,126.8933001,서울 마포구 월드컵북로 352-14 지하1층
237,김덕후의곱창조 홍대본점,37.5492213,126.9225166,서울 마포구 와우산로 51-9
238,추돈가,37.5782841,126.8958775,서울 마포구 성암로 211-8 1층 추돈가
239,온달집 홍대직영점,37.5506039,126.9219437,서울 마포구 잔다리로 9 1층
240,돼지전 합정점,37.5498666,126.9102325,서울 마포구 양화로1길 25-3 1층
241,향원정,37.5519567,126.9146352,서울 마포구 양화로7길 28
242,팔팔전복,37.5420345,126.9509385,서울 마포구 도화길 49-1
243,예쁜돼지,37.5773255,126.8906180,서울 마포구 월드컵북로 375 DMC 이안상암1단지 2층
244,하동우렁추어탕,37.5528052,126.9119330,서울 마포구 월드컵로 39
245,목로관,37.5555726,126.9240863,서울 마포구 어울마당로 126
246,사우어,37.5528661,126.9069083,서울 마포구 동교로 41 1층
247,옥면가,37.5457354,126.9458937,서울 마포구 백범로26길 4-5 1층 옥면가
248,매일스시횟집,37.5480325,126.9455528,서울 마포구 숭문길 34
249,바다회사랑2호점,37.5554257,126.9178199,서울 마포구 동교로 143
250,도적,37.5488340,126.9201769,서울 마포구 어울마당로5길 3
251,찌개의정석 성산동점,37.5644568,126.9118014,서울 마포구 월드컵북로23길 9
252,성산왕갈비,37.5699416,126.9032687,서울 마포구 월드컵북로 233 성산시영아파트내 상가
